ExpID: 1763972727
Start Location: 1084
Number of Location: 319
StartTime: 2025-11-24 03:25:27.721370

Item: 1084, Location ID: WyH3tNXNBlZc_V0cziICVw_37.766358_-122.416532, lat:37.766358, long:-122.416532, alt106, time(sec): 503.03406286239624
Item: 1258, Location ID: r0Md3ADrqlYSqiFpv4ab0A_37.738019_-122.425397, lat:37.738019, long:-122.425397, alt166, time(sec): 50.7266960144043
Item: 1259, Location ID: HT9EF7riQb7cSFvKRKq84Q_37.756344_-122.421138, lat:37.756344, long:-122.421138, alt125, time(sec): 50.72377681732178
Item: 1260, Location ID: pwz6iR23xifqmEREIb-C-A_37.789064_-122.395354, lat:37.789064, long:-122.395354, alt116, time(sec): 50.71141004562378
Item: 1261, Location ID: EJb6oNPyVdBfbkgEsBElqw_37.748392_-122.396206, lat:37.748392, long:-122.396206, alt104, time(sec): 50.70913791656494
Item: 1262, Location ID: PZp-pfBCNVpr6PtcNkFPHQ_37.756699_-122.443912, lat:37.756699, long:-122.443912, alt252, time(sec): 50.71355700492859
Item: 1263, Location ID: cq-f1hnuaT1ZmoM7Z7IcVA_37.777535_-122.403353, lat:37.777535, long:-122.403353, alt103, time(sec): 50.712297439575195
Item: 1264, Location ID: k2RTuOkrdaMWgzofDrdjiQ_37.784394_-122.416751, lat:37.784394, long:-122.416751, alt134, time(sec): 50.727540016174316
Item: 1265, Location ID: ureXRNy8HSoak3tP1qyNJQ_37.758015_-122.438026, lat:37.758015, long:-122.438026, alt170, time(sec): 50.72291135787964
Item: 1266, Location ID: 5gwF-t3t9Mi9CRv2NAb4GA_37.741514_-122.413591, lat:37.741514, long:-122.413591, alt182, time(sec): 50.73428511619568
Item: 1267, Location ID: K6Pp89XOPEyr72aQSwGndA_37.754593_-122.432766, lat:37.754593, long:-122.432766, alt194, time(sec): 50.73373222351074
Item: 1268, Location ID: GGYU0GwBT-vKUQO8_xi4vQ_37.738692_-122.444692, lat:37.738692, long:-122.444692, alt293, time(sec): 50.725173473358154
Item: 1269, Location ID: BCVqsx_Rq3l28rT4FN3scw_37.770779_-122.443730, lat:37.770779, long:-122.44373, alt185, time(sec): 50.71265745162964
Item: 1270, Location ID: ddQP6hxSCLNuhrf06sc1Zg_37.748208_-122.431942, lat:37.748208, long:-122.431942, alt166, time(sec): 50.72124147415161
Item: 1271, Location ID: 159grWflwJTqZ9gbBWT4oA_37.790365_-122.435824, lat:37.790365, long:-122.435824, alt168, time(sec): 50.71583557128906
Item: 1272, Location ID: 4lJQD4Hpb5fV7_hilh0k0w_37.751339_-122.421562, lat:37.751339, long:-122.421562, alt131, time(sec): 50.734071016311646
Item: 1273, Location ID: h6iboEUH3TnhXcsVQOoZcA_37.784372_-122.424405, lat:37.784372, long:-122.424405, alt207, time(sec): 50.72759938240051
Item: 1274, Location ID: -m3RwAabDk4esNAVSLlqIQ_37.751804_-122.438989, lat:37.751804, long:-122.438989, alt191, time(sec): 50.72139525413513
Item: 1275, Location ID: wcR60AZPcesVDdpCMLqXNw_37.740351_-122.419367, lat:37.740351, long:-122.419367, alt174, time(sec): 50.71958255767822
Item: 1276, Location ID: BmwualNhQe6ae1SQjyGymw_37.752374_-122.446224, lat:37.752374, long:-122.446224, alt328, time(sec): 50.69585561752319
Item: 1277, Location ID: XhBy-lZ1wjPNhbyGA-x4qg_37.760901_-122.405150, lat:37.760901, long:-122.40515, alt148, time(sec): 50.711334466934204
Item: 1278, Location ID: qHPmaPToseQInLA908UIsg_37.772039_-122.407686, lat:37.772039, long:-122.407686, alt106, time(sec): 50.72613167762756
Item: 1279, Location ID: Ks-HjEfNlxLNjql4NvtrNQ_37.743306_-122.410737, lat:37.743306, long:-122.410737, alt175, time(sec): 50.71967840194702
Item: 1280, Location ID: WxNYnfZYthB9ZYWTkwzwbA_37.752901_-122.445400, lat:37.752901, long:-122.4454, alt310, time(sec): 50.72590661048889
Item: 1281, Location ID: u1dINbkTldP6CG3BGynpvQ_37.784120_-122.449553, lat:37.78412, long:-122.449553, alt198, time(sec): 50.71741318702698
Item: 1282, Location ID: s8F03Hc_iyvr6ebDGVK6VQ_37.750871_-122.389600, lat:37.750871, long:-122.3896, alt103, time(sec): 50.71240592002869
Item: 1283, Location ID: S6JOaDc-l9rIc8NUtBhZuQ_37.778656_-122.398176, lat:37.778656, long:-122.398176, alt105, time(sec): 50.72421050071716
Item: 1284, Location ID: goalSOssX4DZUmjMwyysDg_37.756297_-122.431214, lat:37.756297, long:-122.431214, alt211, time(sec): 50.7154176235199
Item: 1285, Location ID: zat8n-z4BEqST5KRC4uSKA_37.788828_-122.423057, lat:37.788828, long:-122.423057, alt172, time(sec): 50.71418046951294
Item: 1286, Location ID: qwCetsHsHWjklewZ6liMEQ_37.765774_-122.436857, lat:37.765774, long:-122.436857, alt181, time(sec): 50.71865773200989
Item: 1287, Location ID: N5OYXAmebduq8a3kgF1DgA_37.787082_-122.448168, lat:37.787082, long:-122.448168, alt184, time(sec): 50.71848750114441
Item: 1288, Location ID: eeS0e3domcv3XgG8BmfXsg_37.770817_-122.394216, lat:37.770817, long:-122.394216, alt106, time(sec): 50.728439807891846
Item: 1289, Location ID: kBykCl_0r3UZr9ZAPDeunA_37.783261_-122.432966, lat:37.783261, long:-122.432966, alt142, time(sec): 50.718350887298584
Item: 1290, Location ID: gV6G1JGf9HJGWRlKii-1pw_37.768866_-122.432444, lat:37.768866, long:-122.432444, alt150, time(sec): 50.724968910217285
Item: 1291, Location ID: ZLT4Jz4y8vTU6dTHE0UzFQ_37.772496_-122.414774, lat:37.772496, long:-122.414774, alt109, time(sec): 50.73521900177002
Item: 1292, Location ID: Hxaq7jdMvXI2onfCTEoxCQ_37.755515_-122.403664, lat:37.755515, long:-122.403664, alt132, time(sec): 50.71743297576904
Item: 1293, Location ID: PbbBuUH62fI8gSJxXfWdKA_37.736908_-122.405792, lat:37.736908, long:-122.405792, alt104, time(sec): 50.70726275444031
Item: 1294, Location ID: br9Pdie-Wm3uR-2zMZcnfw_37.744259_-122.406699, lat:37.744259, long:-122.406699, alt147, time(sec): 50.713671922683716
Item: 1295, Location ID: nqvASg6aGpkvGSOE8pAGwQ_37.765780_-122.444498, lat:37.76578, long:-122.444498, alt236, time(sec): 50.7136766910553
Item: 1296, Location ID: Pn0x3oX4v8MWQJa1jWVvkw_37.745330_-122.407438, lat:37.74533, long:-122.407438, alt165, time(sec): 50.7114155292511
Item: 1297, Location ID: jZDoKCAyBhI3bnWbkguy9g_37.768242_-122.438312, lat:37.768242, long:-122.438312, alt215, time(sec): 50.72163772583008
Item: 1298, Location ID: qDC6QCXcwIXzVRSG7hDCNA_37.746818_-122.428394, lat:37.746818, long:-122.428394, alt148, time(sec): 50.71425104141235
Item: 1299, Location ID: 47uCrHJ64biasHp2eXityg_37.740361_-122.402760, lat:37.740361, long:-122.40276, alt103, time(sec): 50.73081946372986
Item: 1300, Location ID: 6UOBNwBuYaD0wXDQ_4V2Og_37.747071_-122.440432, lat:37.747071, long:-122.440432, alt274, time(sec): 50.730568408966064
Item: 1301, Location ID: tbzOOHAuuQn7gYO5xGGbsQ_37.787652_-122.405939, lat:37.787652, long:-122.405939, alt138, time(sec): 50.71513628959656
Item: 1302, Location ID: yzSxSZfIrXOplfGF7dOPbQ_37.758617_-122.419719, lat:37.758617, long:-122.419719, alt117, time(sec): 50.723416328430176
Item: 1303, Location ID: RcvMPCZLNQD4qt2I0a97Uw_37.757013_-122.441751, lat:37.757013, long:-122.441751, alt220, time(sec): 50.71004128456116
Item: 1304, Location ID: toNR_Z86Jq_zQRmmSDfr1g_37.755264_-122.449132, lat:37.755264, long:-122.449132, alt330, time(sec): 50.72231984138489
Item: 1305, Location ID: 0h3hv_5YNpIEDEcsjWPuFw_37.767264_-122.402819, lat:37.767264, long:-122.402819, alt106, time(sec): 50.7183837890625
Item: 1306, Location ID: sPFmHlyBptlLjURfICARYw_37.778282_-122.449888, lat:37.778282, long:-122.449888, alt203, time(sec): 50.71723246574402
Item: 1307, Location ID: Y6LzA8LQ9pQk3xah24yf-g_37.737131_-122.390940, lat:37.737131, long:-122.39094, alt112, time(sec): 50.72576975822449
Item: 1308, Location ID: MbGPQRbnjMtnQb4TOWLdzg_37.770765_-122.407796, lat:37.770765, long:-122.407796, alt109, time(sec): 50.69506812095642
Item: 1309, Location ID: d_0JJX3tEChd4n4MZiqO_g_37.768609_-122.400476, lat:37.768609, long:-122.400476, alt103, time(sec): 50.71162176132202
Item: 1310, Location ID: bgRmjsIpRbPiP7ZxlD1vSg_37.790317_-122.394834, lat:37.790317, long:-122.394834, alt121, time(sec): 50.707456827163696
Item: 1311, Location ID: 1tx8AMYXAgbUwD7qtMtrZg_37.772176_-122.402956, lat:37.772176, long:-122.402956, alt107, time(sec): 50.71303725242615
Item: 1312, Location ID: sVlSBpCrp3cpWug5uE1C0Q_37.764542_-122.443252, lat:37.764542, long:-122.443252, alt241, time(sec): 50.71725082397461
Item: 1313, Location ID: VxZJiU4v0sWKZlFXUxU-gA_37.745576_-122.411490, lat:37.745576, long:-122.41149, alt131, time(sec): 50.72032594680786
Item: 1314, Location ID: HCY3HSVNg4ra7gm71cfFjw_37.788170_-122.420826, lat:37.78817, long:-122.420826, alt155, time(sec): 50.738736629486084
Item: 1315, Location ID: iRk4OT9ob-h0I-Z7uwI3oA_37.750191_-122.425852, lat:37.750191, long:-122.425852, alt158, time(sec): 50.72855567932129
Item: 1316, Location ID: lkeFnKpoQn5aywLH7dQGbg_37.768700_-122.423744, lat:37.7687, long:-122.423744, alt125, time(sec): 50.7286479473114
Item: 1317, Location ID: ytNQjSwQE3PIv6bJNdseFQ_37.785803_-122.427878, lat:37.785803, long:-122.427878, alt156, time(sec): 50.72391748428345
Item: 1318, Location ID: 99mFSXfezRI7sJDPiKaGMg_37.766305_-122.394596, lat:37.766305, long:-122.394596, alt104, time(sec): 50.72568726539612
Item: 1319, Location ID: maZgw5NE4jAqSdEb9Ys2Vg_37.750124_-122.414981, lat:37.750124, long:-122.414981, alt119, time(sec): 50.72072720527649
Item: 1320, Location ID: _C3TKh_6AIBeB1Ref1Tn7Q_37.744644_-122.418439, lat:37.744644, long:-122.418439, alt154, time(sec): 50.711955308914185
Item: 1321, Location ID: ADMTbj43h0RPNwBcKuJz7w_37.750353_-122.446678, lat:37.750353, long:-122.446678, alt328, time(sec): 50.707085847854614
Item: 1322, Location ID: 2DVYJYICMWyvaAjrocSKyg_37.763265_-122.442135, lat:37.763265, long:-122.442135, alt228, time(sec): 50.71954274177551
Item: 1323, Location ID: txRzxDbieLXO2NPql9iWrg_37.757620_-122.412417, lat:37.75762, long:-122.412417, alt115, time(sec): 50.725061893463135
Item: 1324, Location ID: i97mXZKKCqKYu6AjkvlXEw_37.740649_-122.414542, lat:37.740649, long:-122.414542, alt186, time(sec): 50.73655080795288
Item: 1325, Location ID: X-IuDrDe_b_u8pOXD4PSNQ_37.771444_-122.443368, lat:37.771444, long:-122.443368, alt180, time(sec): 50.71376895904541
Item: 1326, Location ID: wN5ZG9BfetJJ4v2tWbjjYQ_37.756150_-122.433856, lat:37.75615, long:-122.433856, alt191, time(sec): 50.71075177192688
Item: 1327, Location ID: UwvoQEYB0M5TNI9__KKF6w_37.748755_-122.445952, lat:37.748755, long:-122.445952, alt315, time(sec): 50.722079277038574
Item: 1328, Location ID: leiAoR_Ib_ZTLwlw7_qpUg_37.754409_-122.392873, lat:37.754409, long:-122.392873, alt112, time(sec): 50.722259283065796
Item: 1329, Location ID: eIMvV9jUAZRCrseKmj2OUg_37.761522_-122.394532, lat:37.761522, long:-122.394532, alt150, time(sec): 50.717719316482544
Item: 1330, Location ID: 9DcA2H81EiTaY2TVLHmDwg_37.790396_-122.402240, lat:37.790396, long:-122.40224, alt158, time(sec): 50.71258473396301
Item: 1331, Location ID: KREvu8RlRb3no9Vp-JwMXw_37.781172_-122.400200, lat:37.781172, long:-122.4002, alt111, time(sec): 50.70619058609009
Item: 1332, Location ID: B4oRn0qm5aE-ROJoyFUQRg_37.749905_-122.413881, lat:37.749905, long:-122.413881, alt116, time(sec): 50.72027635574341
Item: 1333, Location ID: 7WiN32fqPv2IOPuqJwrREg_37.741879_-122.442874, lat:37.741879, long:-122.442874, alt206, time(sec): 50.7376651763916
Item: 1334, Location ID: PCmzxE_1ZZcTgG9ApkXMsg_37.739752_-122.416479, lat:37.739752, long:-122.416479, alt173, time(sec): 50.720773220062256
Item: 1335, Location ID: 09xNRHIqqURWVpM2q4E2qQ_37.740464_-122.406981, lat:37.740464, long:-122.406981, alt109, time(sec): 50.704376220703125
Item: 1336, Location ID: dafeBCXwCnzrp1kjWsW-rg_37.741667_-122.438902, lat:37.741667, long:-122.438902, alt286, time(sec): 50.72461557388306
Item: 1337, Location ID: DeYryMba04gS39xg6GU37Q_37.775916_-122.412044, lat:37.775916, long:-122.412044, alt113, time(sec): 50.72893571853638
Item: 1338, Location ID: G8vMPRBWe9H5wQBUNYkvJQ_37.771151_-122.442114, lat:37.771151, long:-122.442114, alt182, time(sec): 50.719372510910034
Item: 1339, Location ID: U6Kn0PplAjm5ZZSpUinxrw_37.762842_-122.439571, lat:37.762842, long:-122.439571, alt179, time(sec): 50.72274947166443
Item: 1340, Location ID: QJ7l289Pv-2cd2aVSXcdBw_37.788081_-122.417687, lat:37.788081, long:-122.417687, alt161, time(sec): 50.72319269180298
Item: 1341, Location ID: v0baWckGdZCIqNWEE9SnoA_37.757109_-122.417733, lat:37.757109, long:-122.417733, alt120, time(sec): 50.73042297363281
Item: 1342, Location ID: 66hx1y33Mk81QfEc8OGZTg_37.790158_-122.445666, lat:37.790158, long:-122.445666, alt200, time(sec): 50.70757508277893
Item: 1343, Location ID: 1ex5CAwdi2JgR511vRoxkA_37.761480_-122.425650, lat:37.76148, long:-122.42565, alt120, time(sec): 50.705328941345215
Item: 1344, Location ID: 0cyQBcuQWP1pVeUhz81Usw_37.780998_-122.413572, lat:37.780998, long:-122.413572, alt125, time(sec): 50.730223417282104
Item: 1345, Location ID: LfiK8XiiMbpH0--ADdTHrw_37.744226_-122.412397, lat:37.744226, long:-122.412397, alt157, time(sec): 50.72349262237549
Item: 1346, Location ID: ZhaWYLFa72__-javqyoJFw_37.749940_-122.421731, lat:37.74994, long:-122.421731, alt132, time(sec): 50.714550495147705
Item: 1347, Location ID: nL1CG56RHLdlRY4pDdZOlg_37.758093_-122.439979, lat:37.758093, long:-122.439979, alt186, time(sec): 50.72683572769165
Item: 1348, Location ID: O55WJYcnZv8Twwrmjc2J9Q_37.751705_-122.446286, lat:37.751705, long:-122.446286, alt331, time(sec): 50.72495985031128
Item: 1349, Location ID: pif3qTDFPp6CTrcx0EmgfA_37.750359_-122.389556, lat:37.750359, long:-122.389556, alt102, time(sec): 50.72160339355469
Item: 1350, Location ID: YMqBYAdEf3SOTW2GKtVZHw_37.788361_-122.405156, lat:37.788361, long:-122.405156, alt131, time(sec): 50.72300696372986
Item: 1351, Location ID: QITGJIvPi4AKoFYA0XTPog_37.782610_-122.423065, lat:37.78261, long:-122.423065, alt152, time(sec): 50.71425914764404
Item: 1352, Location ID: I-LRia5ySH0_MQxkH4a1Ig_37.767240_-122.419905, lat:37.76724, long:-122.419905, alt114, time(sec): 50.72347092628479
Item: 1353, Location ID: VT0l7jq_dTDSwOysHGSZBw_37.765064_-122.432127, lat:37.765064, long:-122.432127, alt143, time(sec): 50.71160411834717
Item: 1354, Location ID: MrEZ3xJcRhvD293FpOXZfA_37.774511_-122.415860, lat:37.774511, long:-122.41586, alt116, time(sec): 50.724294900894165
Item: 1355, Location ID: ZMm2nxdJsKu8AfORj-5-_A_37.760371_-122.448863, lat:37.760371, long:-122.448863, alt233, time(sec): 50.72197890281677
Item: 1356, Location ID: Oo6QzFLGz0RH99dpnJZGSw_37.769441_-122.420931, lat:37.769441, long:-122.420931, alt115, time(sec): 50.7227578163147
Item: 1357, Location ID: zP7vIHSwgPNBaMtFmMiZmA_37.761350_-122.427804, lat:37.76135, long:-122.427804, alt118, time(sec): 50.722872257232666
Item: 1358, Location ID: oHYpuLvww4qH3vFNBe__CQ_37.785265_-122.400771, lat:37.785265, long:-122.400771, alt116, time(sec): 50.72480893135071
Item: 1359, Location ID: up5UqCXHx_8P4slaYP2S2A_37.751896_-122.410906, lat:37.751896, long:-122.410906, alt116, time(sec): 50.71938109397888
Item: 1360, Location ID: wQwBJzbOFtyQbjF3MYN5hg_37.758883_-122.449745, lat:37.758883, long:-122.449745, alt283, time(sec): 50.71042728424072
Item: 1361, Location ID: ULZj9JOhOV2M7vfI68_Nig_37.785768_-122.436012, lat:37.785768, long:-122.436012, alt148, time(sec): 50.709646701812744
Item: 1362, Location ID: ebruHzoebo0HUh3Aoec2tg_37.738255_-122.412360, lat:37.738255, long:-122.41236, alt153, time(sec): 50.7314338684082
Item: 1363, Location ID: g2--uPmnss4B7-cPe5_Snw_37.787229_-122.424425, lat:37.787229, long:-122.424425, alt171, time(sec): 50.736308097839355
Item: 1364, Location ID: oo-6EAptXOsxql2ifVbVqg_37.767010_-122.403790, lat:37.76701, long:-122.40379, alt105, time(sec): 50.72598361968994
Item: 1365, Location ID: TsXZoog1nLZ90Y6herf2TA_37.765017_-122.434098, lat:37.765017, long:-122.434098, alt150, time(sec): 50.71110486984253
Item: 1366, Location ID: Yz0ZeW-0QUS1iKa1doLcVw_37.742039_-122.428716, lat:37.742039, long:-122.428716, alt150, time(sec): 50.71280574798584
Item: 1367, Location ID: CuMfjaPSzys26qdNxgSPkw_37.783676_-122.437403, lat:37.783676, long:-122.437403, alt146, time(sec): 50.715693950653076
Item: 1368, Location ID: nDV6GtjMXc3O2NqbEUtE-w_37.767123_-122.406975, lat:37.767123, long:-122.406975, alt116, time(sec): 50.71940851211548
Item: 1369, Location ID: i5Ss98a9Tn9SWxsqOw8Q9A_37.753976_-122.427706, lat:37.753976, long:-122.427706, alt163, time(sec): 50.722983837127686
Item: 1370, Location ID: IGNpzIWeL5NYKLLWkd8J7A_37.788145_-122.447479, lat:37.788145, long:-122.447479, alt188, time(sec): 50.72353911399841
Item: 1371, Location ID: ddd8Ye7_Yrj5R3yETyFcpw_37.787010_-122.402159, lat:37.78701, long:-122.402159, alt116, time(sec): 50.71997857093811
Item: 1372, Location ID: oJNcvmDRUa52j_8XEM_A2w_37.753275_-122.441436, lat:37.753275, long:-122.441436, alt233, time(sec): 50.72201657295227
Item: 1373, Location ID: MwfSCJlp0p1Vb9wXCnqpGA_37.774725_-122.412453, lat:37.774725, long:-122.412453, alt116, time(sec): 50.72354769706726
Item: 1374, Location ID: mbF0YkuN4OEZphscLCQVbA_37.767691_-122.447331, lat:37.767691, long:-122.447331, alt209, time(sec): 50.71114134788513
Item: 1375, Location ID: OJ2EbomgDwugDIQm14Kiaw_37.762943_-122.445105, lat:37.762943, long:-122.445105, alt261, time(sec): 50.71889019012451
Item: 1376, Location ID: ZBTG1_my3xi34ACkhE3DBA_37.771136_-122.420218, lat:37.771136, long:-122.420218, alt121, time(sec): 50.70895290374756
Item: 1377, Location ID: Zww3fhN3fbuRZCHVazXVwA_37.780825_-122.433891, lat:37.780825, long:-122.433891, alt137, time(sec): 50.70565891265869
Item: 1378, Location ID: RjspCFA_yQskSSeTsiOq5g_37.780826_-122.430562, lat:37.780826, long:-122.430562, alt136, time(sec): 50.72282814979553
Item: 1379, Location ID: TBGbBCLT_FVAkP_XrqN0fQ_37.747213_-122.440726, lat:37.747213, long:-122.440726, alt279, time(sec): 50.72301149368286
Item: 1380, Location ID: krci5WyNtL_E50XwlXDogw_37.761744_-122.442420, lat:37.761744, long:-122.44242, alt192, time(sec): 50.70809602737427
Item: 1381, Location ID: WWAMgpTG4B9MIDdgqP99bg_37.774798_-122.407194, lat:37.774798, long:-122.407194, alt106, time(sec): 50.702969789505005
Item: 1382, Location ID: O84v2f--VyUdtLhBuo9ASQ_37.778190_-122.409638, lat:37.77819, long:-122.409638, alt109, time(sec): 50.72080945968628
Item: 1383, Location ID: qjOjKSkLxwwHZxdsjPyF9Q_37.775362_-122.390027, lat:37.775362, long:-122.390027, alt106, time(sec): 50.711785078048706
Item: 1384, Location ID: 0NEDFc5PF5v10m886_JOPA_37.768432_-122.430185, lat:37.768432, long:-122.430185, alt137, time(sec): 50.71074938774109
Item: 1385, Location ID: efQuyjz44Z7kI1Dmfq2l9A_37.787270_-122.448549, lat:37.78727, long:-122.448549, alt185, time(sec): 50.7201292514801
Item: 1386, Location ID: bHpRn8SekcF8uHIZ_Myquw_37.756937_-122.414554, lat:37.756937, long:-122.414554, alt116, time(sec): 50.72808527946472
Item: 1387, Location ID: jTL6vfiBXxmlqz3F90_jiQ_37.738032_-122.428106, lat:37.738032, long:-122.428106, alt200, time(sec): 50.72587776184082
Item: 1388, Location ID: k7owIPkQjDj5MjL_xbwghg_37.743843_-122.393379, lat:37.743843, long:-122.393379, alt101, time(sec): 50.70084500312805
Item: 1389, Location ID: UhtK1S19AjyvAKZKD0YflA_37.756877_-122.398892, lat:37.756877, long:-122.398892, alt193, time(sec): 50.714094400405884
Item: 1390, Location ID: -KM6BZOcYdl4MNWHmeMfWw_37.777908_-122.421491, lat:37.777908, long:-122.421491, alt127, time(sec): 50.72188091278076
Item: 1391, Location ID: Fz1KF0uk2VpGjx_B0sUd2Q_37.748725_-122.423812, lat:37.748725, long:-122.423812, alt145, time(sec): 50.71950721740723
Item: 1392, Location ID: R_tCnUs7Qf-XgB9asQk7RA_37.754808_-122.449890, lat:37.754808, long:-122.44989, alt324, time(sec): 50.714928150177
Item: 1393, Location ID: E2Axakob7TfzbdnFszrbyg_37.755375_-122.433120, lat:37.755375, long:-122.43312, alt200, time(sec): 50.71646761894226
Item: 1394, Location ID: 2yddRsr1swTlejxNvGtqiw_37.783834_-122.408382, lat:37.783834, long:-122.408382, alt118, time(sec): 50.714510917663574
Item: 1395, Location ID: 7n_lBBwFvDGzXBV4mB3F7Q_37.737620_-122.423134, lat:37.73762, long:-122.423134, alt165, time(sec): 50.725544691085815
Item: 1396, Location ID: KySJGnK69oJwg9UmTDDJ2Q_37.739604_-122.414626, lat:37.739604, long:-122.414626, alt174, time(sec): 50.71953010559082
Item: 1397, Location ID: WGIEaGTvdCxoyDVeggtuQg_37.789767_-122.404549, lat:37.789767, long:-122.404549, alt136, time(sec): 50.712108850479126
Item: 1398, Location ID: YPWbK93lvzU4pXRNTqmC_A_37.750422_-122.422054, lat:37.750422, long:-122.422054, alt136, time(sec): 50.70484280586243
Item: 1399, Location ID: KpgIICN1zoWM0QzG07RzPg_37.751363_-122.433295, lat:37.751363, long:-122.433295, alt160, time(sec): 50.72141432762146
Item: 1400, Location ID: vOfuL2YCnPq5EVI4Ow3YWw_37.766681_-122.415496, lat:37.766681, long:-122.415496, alt107, time(sec): 50.71294331550598
Item: 1401, Location ID: fmqoYqBxgmF18kGCbfhyCQ_37.742009_-122.408834, lat:37.742009, long:-122.408834, alt163, time(sec): 50.72561168670654
Item: 1402, Location ID: DT8aFXCMJTeo7NoKk9EF1w_37.763406_-122.445341, lat:37.763406, long:-122.445341, alt262, time(sec): 50.7185800075531

EndTime: 2025-11-24 14:20:10.257793
Runtime: 10:54:42
