ExpID: 1760937984
Start Location: 561
Number of Location: 300
StartTime: 2025-10-20 01:26:24.876374

Item: 561, Location ID: 5lwfzDU2JJ72AvMWwwUqew_37.787937_-122.413420, lat:37.787937, long:-122.41342, alt159, time(sec): 95.42525577545166
Item: 737, Location ID: 8WZl-6zJLuwjPxtsL71tzw_37.763265_-122.413776, lat:37.763265, long:-122.413776, alt111, time(sec): 84.0958514213562
Item: 738, Location ID: aZb5l5kxaZKuSp4vYqSSLQ_37.777251_-122.400177, lat:37.777251, long:-122.400177, alt105, time(sec): 93.07887578010559
Item: 739, Location ID: n5IijmzHx1NB3FUZ_P58wg_37.790187_-122.431462, lat:37.790187, long:-122.431462, alt195, time(sec): 99.07246041297913
Item: 740, Location ID: qf3adTX_bWmajibXKMYthQ_37.756905_-122.434611, lat:37.756905, long:-122.434611, alt178, time(sec): 89.08011198043823
Item: 741, Location ID: NphstfELGWACBLy9ANhQiQ_37.772548_-122.422427, lat:37.772548, long:-122.422427, alt120, time(sec): 91.09222292900085
Item: 742, Location ID: MRs8j37vFwpHcCuwRCK2lA_37.765261_-122.408525, lat:37.765261, long:-122.408525, alt121, time(sec): 86.08438992500305
Item: 743, Location ID: 3OktEZ4fMTvdTYV4QnQc8Q_37.788216_-122.426971, lat:37.788216, long:-122.426971, alt178, time(sec): 94.08707356452942
Item: 744, Location ID: WjcchMO9pfquO_9eCpHT7Q_37.786638_-122.400471, lat:37.786638, long:-122.400471, alt129, time(sec): 125.0884017944336
Item: 745, Location ID: 0IceYQXf1RCqvvg8d2H28w_37.743357_-122.432690, lat:37.743357, long:-122.43269, alt181, time(sec): 83.08054494857788
Item: 746, Location ID: 1oI4u1QI2PN4sGItsMwREQ_37.759980_-122.409954, lat:37.75998, long:-122.409954, alt113, time(sec): 84.08763670921326
Item: 747, Location ID: 6gSCMUDTIdmRziKm8cCRYw_37.775842_-122.399687, lat:37.775842, long:-122.399687, alt106, time(sec): 86.08737182617188
Item: 748, Location ID: LcX-VFaA08DHWSvAbyun3g_37.760919_-122.409069, lat:37.760919, long:-122.409069, alt111, time(sec): 83.0886161327362
Item: 749, Location ID: X-lz9waodsxXn27XUZbp9g_37.789868_-122.433846, lat:37.789868, long:-122.433846, alt164, time(sec): 91.07700562477112
Item: 750, Location ID: fk9a3-Fcq1x3D579fZOUfg_37.774465_-122.427037, lat:37.774465, long:-122.427037, alt142, time(sec): 90.0883891582489
Item: 751, Location ID: hK9QmRFkUz870q3-SHefNw_37.778955_-122.449539, lat:37.778955, long:-122.449539, alt201, time(sec): 90.08359718322754
Item: 752, Location ID: d5Mweq0iQhHUSI-KXr5DtQ_37.766712_-122.425251, lat:37.766712, long:-122.425251, alt125, time(sec): 86.07125091552734
Item: 753, Location ID: BdQ2h6Khn-2XTBOR_t-XCg_37.738119_-122.422152, lat:37.738119, long:-122.422152, alt177, time(sec): 88.08525061607361
Item: 754, Location ID: f02toLCfykUdOG3FksL1nw_37.751060_-122.398679, lat:37.75106, long:-122.398679, alt131, time(sec): 82.0884473323822
Item: 755, Location ID: UBXxMXOsv5Ux9qdKpFZkrA_37.776744_-122.423985, lat:37.776744, long:-122.423985, alt123, time(sec): 87.07192015647888
Item: 756, Location ID: K5BQNfbLW105ctCcCvQ61g_37.774052_-122.437632, lat:37.774052, long:-122.437632, alt158, time(sec): 86.0765118598938
Item: 757, Location ID: -YWa2EZ6sd-CCGEcazYTCA_37.769803_-122.448776, lat:37.769803, long:-122.448776, alt186, time(sec): 91.10195732116699
Item: 758, Location ID: 4yQxkRX-74UVwPFRVk0Rsg_37.789174_-122.446528, lat:37.789174, long:-122.446528, alt197, time(sec): 98.09136939048767
Item: 759, Location ID: kgQHMpTdaSWjwxhX4t-48w_37.756029_-122.413346, lat:37.756029, long:-122.413346, alt115, time(sec): 82.06813788414001
Item: 760, Location ID: iTCq4tpG-VmVNcTnSrKQDw_37.786797_-122.440166, lat:37.786797, long:-122.440166, alt155, time(sec): 86.08257174491882
Item: 761, Location ID: SB9VhmhYMsFjENmV6665Pw_37.790254_-122.415690, lat:37.790254, long:-122.41569, alt179, time(sec): 100.07950019836426
Item: 762, Location ID: Dxe8BPABu-zsuyk_OjMvPw_37.789662_-122.393979, lat:37.789662, long:-122.393979, alt104, time(sec): 122.10138273239136
Item: 763, Location ID: viLnyoM6vkTj_k2fKEQNug_37.766002_-122.410559, lat:37.766002, long:-122.410559, alt118, time(sec): 86.08952498435974
Item: 764, Location ID: VdYoMQgbiXh1DOnrR6ztRQ_37.738988_-122.447019, lat:37.738988, long:-122.447019, alt294, time(sec): 92.08082485198975
Item: 765, Location ID: SXSKJ2OPS4WQSt8aGccSiA_37.753946_-122.397539, lat:37.753946, long:-122.397539, alt164, time(sec): 92.05801439285278
Item: 766, Location ID: Bp0a7N_bVWGnMXH9kEhnHQ_37.762715_-122.425168, lat:37.762715, long:-122.425168, alt122, time(sec): 84.09160780906677
Item: 767, Location ID: SL-h3v1KjT6foqlrWC7UPw_37.781013_-122.390069, lat:37.781013, long:-122.390069, alt118, time(sec): 93.06588339805603
Item: 768, Location ID: U0WgNrB_w8s0zZbA7KsU1w_37.770209_-122.414590, lat:37.770209, long:-122.41459, alt109, time(sec): 87.0817940235138
Item: 769, Location ID: vrtuSZuMK9rG58ncL5pxZg_37.738074_-122.399775, lat:37.738074, long:-122.399775, alt108, time(sec): 80.0852701663971
Item: 770, Location ID: SbNbvnznTkyOtKAw5_D1_w_37.761924_-122.435153, lat:37.761924, long:-122.435153, alt147, time(sec): 83.09172248840332
Item: 771, Location ID: hmRVrsPHOGVf2KIdYr9pXw_37.788298_-122.425337, lat:37.788298, long:-122.425337, alt177, time(sec): 95.08823347091675
Item: 772, Location ID: 2fLBovIIq5zBiwerMANuSg_37.762282_-122.439018, lat:37.762282, long:-122.439018, alt171, time(sec): 84.08677506446838
Item: 773, Location ID: x1Ei2cHn0ctAWOUKQdSSJA_37.751709_-122.392244, lat:37.751709, long:-122.392244, alt116, time(sec): 84.07628583908081
Item: 774, Location ID: LM6A3nwRC0AaNoagSLC-Aw_37.790378_-122.443893, lat:37.790378, long:-122.443893, alt190, time(sec): 104.08305478096008
Item: 775, Location ID: RbwhtWFauRO0Wbz4btJA0g_37.740526_-122.447500, lat:37.740526, long:-122.4475, alt275, time(sec): 88.07127141952515
Item: 776, Location ID: tjeXvPX9A3Lr1wmX7KI4nw_37.763093_-122.434602, lat:37.763093, long:-122.434602, alt149, time(sec): 83.0904471874237
Item: 777, Location ID: RSO24Q8UBHD9rHlcYZgmyA_37.784013_-122.391847, lat:37.784013, long:-122.391847, alt123, time(sec): 100.07222580909729
Item: 778, Location ID: GBlaUtXhj0UMwgLKeMqBqw_37.758188_-122.398116, lat:37.758188, long:-122.398116, alt171, time(sec): 91.06731915473938
Item: 779, Location ID: byVkCsPQe5oNzmGelRr8xw_37.784705_-122.414046, lat:37.784705, long:-122.414046, alt130, time(sec): 95.07502365112305
Item: 780, Location ID: 6ZHA8KL_iWYi2klJStAnww_37.745163_-122.442966, lat:37.745163, long:-122.442966, alt281, time(sec): 93.05825805664062
Item: 781, Location ID: aIhS9h3H5hXPKvefGZxUPg_37.789054_-122.408603, lat:37.789054, long:-122.408603, alt155, time(sec): 96.06608414649963
Item: 782, Location ID: gUa_ZEyzdy8efZXptL_hpQ_37.738670_-122.432555, lat:37.73867, long:-122.432555, alt254, time(sec): 93.06752681732178
Item: 783, Location ID: pIzdF9Uqkp8Qlu6ZZad2kg_37.768232_-122.446612, lat:37.768232, long:-122.446612, alt199, time(sec): 91.08407974243164
Item: 784, Location ID: Tj9KYubAgvrXA1oMj34Azw_37.773622_-122.397144, lat:37.773622, long:-122.397144, alt102, time(sec): 90.07541060447693
Item: 785, Location ID: FgosD8yE90X_1hZF3aX2pw_37.759850_-122.408020, lat:37.75985, long:-122.40802, alt120, time(sec): 83.08459067344666
Item: 786, Location ID: RDjW53KU5bn9oqa8eO4OHw_37.781002_-122.448292, lat:37.781002, long:-122.448292, alt185, time(sec): 85.07057929039001
Item: 787, Location ID: AydwVnDKjuR6hkWcKfmawg_37.742076_-122.427282, lat:37.742076, long:-122.427282, alt142, time(sec): 81.08309555053711
Item: 788, Location ID: 5-f_ghAO8MrHYbrBibYJZA_37.752295_-122.430887, lat:37.752295, long:-122.430887, alt162, time(sec): 86.08597803115845
Item: 789, Location ID: ee55D6Sxk46ZCQcWcK3Zsg_37.780362_-122.401285, lat:37.780362, long:-122.401285, alt105, time(sec): 95.08985424041748
Item: 790, Location ID: K1D0pWvhJZQ8thwB-2L1mg_37.765824_-122.446963, lat:37.765824, long:-122.446963, alt212, time(sec): 94.0752956867218
Item: 791, Location ID: m4RoOBRp5WLJEIE188zMOg_37.764240_-122.433442, lat:37.76424, long:-122.433442, alt146, time(sec): 84.08463740348816
Item: 792, Location ID: LP9VRtWiM_zRkjlMF0spYw_37.738300_-122.446283, lat:37.7383, long:-122.446283, alt288, time(sec): 93.07482361793518
Item: 793, Location ID: J1eSXpyvwAfZqMcqjTNgoQ_37.770865_-122.435276, lat:37.770865, long:-122.435276, alt156, time(sec): 84.07559776306152
