ExpID: 1761197920
Start Location: 815
Number of Location: 300
StartTime: 2025-10-23 01:38:41.026794

Item: 815, Location ID: nyPGbNqSG47bHOE1yTzdSA_37.770023_-122.437791, lat:37.770023, long:-122.437791, alt187, time(sec): 90.28989267349243
Item: 991, Location ID: CMVDWzqXVxUU1tPLD1TS9w_37.784057_-122.391341, lat:37.784057, long:-122.391341, alt117, time(sec): 51.09611749649048
Item: 992, Location ID: IC30OGxM4hzaD3GoDiHC2w_37.782674_-122.445420, lat:37.782674, long:-122.44542, alt183, time(sec): 51.099843978881836
Item: 993, Location ID: nbW9yE9uNAOAZpinhgm_PQ_37.741431_-122.431849, lat:37.741431, long:-122.431849, alt178, time(sec): 51.099950075149536
Item: 994, Location ID: ppMcjTJchUv4Lb0APPsVIQ_37.741482_-122.425787, lat:37.741482, long:-122.425787, alt147, time(sec): 51.111289501190186
Item: 995, Location ID: 1pHvpxgbQjSCNWR233FIkw_37.750944_-122.418921, lat:37.750944, long:-122.418921, alt128, time(sec): 51.10547399520874
Item: 996, Location ID: RC9Jt7QZvhbtd5s1xgP3Gg_37.754991_-122.426157, lat:37.754991, long:-122.426157, alt147, time(sec): 51.10539674758911
Item: 997, Location ID: bRC8bSRpkpMyvil23KDjKg_37.750772_-122.410803, lat:37.750772, long:-122.410803, alt117, time(sec): 51.0976676940918
Item: 998, Location ID: qMFA5GbUeWrqkMN5Ht2oQw_37.787920_-122.431979, lat:37.78792, long:-122.431979, alt166, time(sec): 51.106074810028076
Item: 999, Location ID: 4sQ3zrrBZndqIlQwZivv7w_37.753452_-122.428737, lat:37.753452, long:-122.428737, alt171, time(sec): 51.090861082077026
Item: 1000, Location ID: s8Ba8HS5upmu_tGrxyTogA_37.787796_-122.430243, lat:37.787796, long:-122.430243, alt166, time(sec): 51.09817385673523
Item: 1001, Location ID: P7QhLo9vuKiOgoVMTYa_Ow_37.785676_-122.436597, lat:37.785676, long:-122.436597, alt145, time(sec): 51.08755421638489
Item: 1002, Location ID: fXEKhms0wfbXofAoMXqaBQ_37.789908_-122.403847, lat:37.789908, long:-122.403847, alt150, time(sec): 51.10212993621826
Item: 1003, Location ID: 36gepYfNpQm7VylK9YUEyQ_37.748597_-122.433813, lat:37.748597, long:-122.433813, alt169, time(sec): 51.101642370224
Item: 1004, Location ID: xgMvhf66pUOEmS_aF-NC0w_37.790346_-122.420676, lat:37.790346, long:-122.420676, alt156, time(sec): 51.109840631484985
Item: 1005, Location ID: dhjqthElKUmRL4uzX-RtAg_37.783726_-122.432791, lat:37.783726, long:-122.432791, alt143, time(sec): 51.08903193473816
Item: 1006, Location ID: bGEZGHSBq2tyz3ss09gnMw_37.765961_-122.394235, lat:37.765961, long:-122.394235, alt101, time(sec): 51.09048628807068
Item: 1007, Location ID: woZ8NDR0G83Jc3kStPm24A_37.776531_-122.422180, lat:37.776531, long:-122.42218, alt122, time(sec): 51.09982419013977
Item: 1008, Location ID: UZOFgxO4Q-Gf-9GX9TRETA_37.774688_-122.447717, lat:37.774688, long:-122.447717, alt182, time(sec): 51.094605922698975
Item: 1009, Location ID: F56A1lzXjdhxcfMgaBJ97A_37.759868_-122.408961, lat:37.759868, long:-122.408961, alt112, time(sec): 51.101359128952026
Item: 1010, Location ID: ZmBvkVe3f4eOgizyu9hdyA_37.765842_-122.433939, lat:37.765842, long:-122.433939, alt155, time(sec): 51.09319305419922
Item: 1011, Location ID: p2e_TSq7KOWi_Z6MBB7jqw_37.750294_-122.445126, lat:37.750294, long:-122.445126, alt295, time(sec): 51.089503049850464
Item: 1012, Location ID: AVjRWbUaeFbufZruuJAWOw_37.787018_-122.399074, lat:37.787018, long:-122.399074, alt120, time(sec): 51.094083309173584
Item: 1013, Location ID: LaiebBB4z_NO7rw4FFaCrQ_37.786584_-122.414292, lat:37.786584, long:-122.414292, alt155, time(sec): 51.10703468322754
Item: 1014, Location ID: Z3BUu5BRGv033lemVbT9dg_37.740520_-122.401928, lat:37.74052, long:-122.401928, alt101, time(sec): 51.09655523300171
Item: 1015, Location ID: bQEOV5cqznEEcVNNwaZTnQ_37.761126_-122.391522, lat:37.761126, long:-122.391522, alt113, time(sec): 51.10688757896423
Item: 1016, Location ID: 3lIdnVfU0Pw3-gZPLaPRUQ_37.777627_-122.432407, lat:37.777627, long:-122.432407, alt147, time(sec): 51.08743929862976
Item: 1017, Location ID: fQVJAJpC9tHgs9OrZQ0abg_37.737242_-122.447559, lat:37.737242, long:-122.447559, alt279, time(sec): 51.11089038848877
Item: 1018, Location ID: SnV9q2fgL-ibi5UY8GPpcA_37.762081_-122.394580, lat:37.762081, long:-122.39458, alt139, time(sec): 51.0875940322876
Item: 1019, Location ID: pNYqakwJICiCxs9xvqettA_37.743588_-122.402829, lat:37.743588, long:-122.402829, alt100, time(sec): 51.09104800224304
Item: 1020, Location ID: 2qjCDIvem388sTMAppb2GQ_37.769638_-122.398974, lat:37.769638, long:-122.398974, alt101, time(sec): 51.095656394958496
Item: 1021, Location ID: eQt5-8dRLWLgWvQVv_Bq5w_37.739306_-122.449503, lat:37.739306, long:-122.449503, alt307, time(sec): 51.09925937652588
Item: 1022, Location ID: 0N7F72ZV630dpfvOc12-8w_37.752129_-122.420729, lat:37.752129, long:-122.420729, alt130, time(sec): 51.09665489196777
Item: 1023, Location ID: vra4tAN-Go3_ZKlkII7I7A_37.776626_-122.406046, lat:37.776626, long:-122.406046, alt104, time(sec): 51.09173655509949
Item: 1024, Location ID: MIYu2ZCVbYgjEDAdySyyuw_37.739742_-122.441813, lat:37.739742, long:-122.441813, alt215, time(sec): 51.09461832046509
Item: 1025, Location ID: TkZFdPQncKf3DHhrvh6-2g_37.750978_-122.427326, lat:37.750978, long:-122.427326, alt153, time(sec): 51.09679055213928
Item: 1026, Location ID: nCeYvQsdhE5dUFPctx0gXQ_37.757920_-122.403792, lat:37.75792, long:-122.403792, alt151, time(sec): 51.102726459503174
Item: 1027, Location ID: DiUShXP1KjqG2O8ydNLS_g_37.761665_-122.428380, lat:37.761665, long:-122.42838, alt121, time(sec): 51.093411445617676
Item: 1028, Location ID: ZFPwn6K-yr3LZ_AKNfqx4w_37.760772_-122.418214, lat:37.760772, long:-122.418214, alt116, time(sec): 51.104342222213745
Item: 1029, Location ID: 4TPyTHvY0emwZMa8rptOxw_37.780467_-122.432599, lat:37.780467, long:-122.432599, alt138, time(sec): 51.1137375831604
Item: 1030, Location ID: p2enr4HnD5-uFc_V-_XRXQ_37.768560_-122.404887, lat:37.76856, long:-122.404887, alt104, time(sec): 51.09024786949158
Item: 1031, Location ID: YDkRexRYoQmtx2lTCf6F9w_37.781986_-122.434136, lat:37.781986, long:-122.434136, alt141, time(sec): 51.095662117004395
Item: 1032, Location ID: slhgh6R5fcjDIywy3lUquQ_37.759012_-122.416978, lat:37.759012, long:-122.416978, alt114, time(sec): 51.11201620101929
Item: 1033, Location ID: 9VOgLRz4fDjvNuAB1TLLcw_37.774857_-122.413342, lat:37.774857, long:-122.413342, alt114, time(sec): 51.08920240402222
Item: 1034, Location ID: lkMZFIhyM27xV_PTqqvleA_37.748481_-122.420389, lat:37.748481, long:-122.420389, alt127, time(sec): 51.10436511039734
Item: 1035, Location ID: a1sK_00H8TSDb_hOfElKxA_37.749917_-122.418818, lat:37.749917, long:-122.418818, alt126, time(sec): 51.1044762134552
Item: 1036, Location ID: 3LJwpC8AqAfbeJk80o7_8A_37.753734_-122.428227, lat:37.753734, long:-122.428227, alt171, time(sec): 51.09848761558533
Item: 1037, Location ID: oXjee90BSaTVdYGbpA3lSg_37.763965_-122.444125, lat:37.763965, long:-122.444125, alt249, time(sec): 51.10311698913574
Item: 1038, Location ID: xHjw1nQM3iDc-0DSb7DqNw_37.789780_-122.434613, lat:37.78978, long:-122.434613, alt163, time(sec): 51.10858607292175
Item: 1039, Location ID: ENFlLAdAbZCAYqLvPGt7YA_37.788595_-122.406142, lat:37.788595, long:-122.406142, alt133, time(sec): 51.09872078895569
Item: 1040, Location ID: U0FpFYpTnO9JDSSLTGMj6w_37.753636_-122.435019, lat:37.753636, long:-122.435019, alt210, time(sec): 51.10312247276306
Item: 1041, Location ID: -P4bC4yMeR99pByk8L-J9A_37.776321_-122.412642, lat:37.776321, long:-122.412642, alt115, time(sec): 51.09308171272278
Item: 1042, Location ID: hWwR9PIXSRVzm4ZP10UQ2Q_37.758250_-122.401393, lat:37.75825, long:-122.401393, alt185, time(sec): 51.08711791038513
Item: 1043, Location ID: 6w5qtcdamHcZURiLe_Mp5Q_37.769272_-122.392731, lat:37.769272, long:-122.392731, alt100, time(sec): 51.10755133628845
Item: 1044, Location ID: 7xWKPCQPY_d42-eaWCeuAQ_37.787410_-122.419291, lat:37.78741, long:-122.419291, alt147, time(sec): 51.10714292526245
Item: 1045, Location ID: rke7M6sNnhuSBOxrYoE6Xg_37.778154_-122.402988, lat:37.778154, long:-122.402988, alt103, time(sec): 51.10042476654053
Item: 1046, Location ID: lnjTWo8xV7eQ465eYBeeyg_37.746245_-122.438665, lat:37.746245, long:-122.438665, alt263, time(sec): 51.08370542526245
Item: 1047, Location ID: DjTn3sW0dYwhASlrRjugCQ_37.752833_-122.422286, lat:37.752833, long:-122.422286, alt134, time(sec): 51.098493576049805
Item: 1048, Location ID: Ej68iIHnrchOd5clpe35lQ_37.788414_-122.393048, lat:37.788414, long:-122.393048, alt107, time(sec): 51.10094976425171
Item: 1049, Location ID: Imd5J8r8ULVC8WJCMhiaPA_37.780469_-122.405179, lat:37.780469, long:-122.405179, alt105, time(sec): 51.103718996047974
Item: 1050, Location ID: 5C42hhGuIIYtGXBAroV0gg_37.782647_-122.393552, lat:37.782647, long:-122.393552, alt121, time(sec): 51.115190267562866
Item: 1051, Location ID: dP9--oXmChOJ9iUpGdASIw_37.756887_-122.435775, lat:37.756887, long:-122.435775, alt190, time(sec): 51.10175657272339
Item: 1052, Location ID: 2l9lG3tYeV7ohhBfsGDn3A_37.740298_-122.438361, lat:37.740298, long:-122.438361, alt273, time(sec): 51.104275703430176
Item: 1053, Location ID: Xfn_19Wkm2SyW9SCziE9uA_37.760282_-122.431882, lat:37.760282, long:-122.431882, alt138, time(sec): 51.1024227142334
Item: 1054, Location ID: tcQe8rL9scmjW5PVPo_kQQ_37.778524_-122.417864, lat:37.778524, long:-122.417864, alt118, time(sec): 51.100932598114014
Item: 1055, Location ID: 5a7QYIAEQQrsCbGUn9CbTA_37.764610_-122.393805, lat:37.76461, long:-122.393805, alt105, time(sec): 51.09652638435364
Item: 1056, Location ID: bN2cemVe1xAD0eXfzboO3A_37.752719_-122.410964, lat:37.752719, long:-122.410964, alt116, time(sec): 51.08781433105469
Item: 1057, Location ID: d3G4kVxE9kUcTBbgQdBsyA_37.748687_-122.440364, lat:37.748687, long:-122.440364, alt232, time(sec): 51.09500288963318
Item: 1058, Location ID: geSvorKrghVbEtN9RIIJZA_37.769389_-122.449595, lat:37.769389, long:-122.449595, alt186, time(sec): 51.090975522994995
Item: 1059, Location ID: IsJwQ0GA8nhdZEhTiuW8Mg_37.745545_-122.422868, lat:37.745545, long:-122.422868, alt130, time(sec): 51.1026337146759
Item: 1060, Location ID: mFOvlLWu_KhiAYMW6wbDJw_37.742326_-122.413047, lat:37.742326, long:-122.413047, alt202, time(sec): 51.10647249221802
Item: 1061, Location ID: sAfazVTVenNvaOSrYK4e2A_37.737111_-122.399748, lat:37.737111, long:-122.399748, alt124, time(sec): 51.0955548286438
Item: 1062, Location ID: _kdSM_oM4Bn5SJrYdltB0A_37.770006_-122.391120, lat:37.770006, long:-122.39112, alt101, time(sec): 51.09281945228577
Item: 1063, Location ID: RQ1n4M_5dBUBSWGma9N3nQ_37.743837_-122.450072, lat:37.743837, long:-122.450072, alt268, time(sec): 51.096123456954956
Item: 1064, Location ID: 26qxtIL05lflD5b68yaT9A_37.766359_-122.425489, lat:37.766359, long:-122.425489, alt121, time(sec): 51.09489560127258
Item: 1065, Location ID: rDkNt56E-HgFEf4Gqve48Q_37.745296_-122.392038, lat:37.745296, long:-122.392038, alt100, time(sec): 51.10287857055664
Item: 1066, Location ID: Ydz67njOs2zYMZvW-VyVyQ_37.765344_-122.400670, lat:37.765344, long:-122.40067, alt104, time(sec): 51.09980845451355
Item: 1067, Location ID: tALkmgDGqNCg37ooAQzLcQ_37.770968_-122.417442, lat:37.770968, long:-122.417442, alt110, time(sec): 51.08930468559265
Item: 1068, Location ID: tuOX0w_k6QSzXoOwjG7x4w_37.752746_-122.429212, lat:37.752746, long:-122.429212, alt165, time(sec): 51.092830419540405
Item: 1069, Location ID: HczE7GfxIYGA7BpvDE-G5Q_37.787776_-122.404955, lat:37.787776, long:-122.404955, alt130, time(sec): 51.093143701553345
Item: 1070, Location ID: STUSlLUtn2Xhj82Ll1B-Fw_37.784774_-122.399765, lat:37.784774, long:-122.399765, alt114, time(sec): 51.08880543708801
Item: 1071, Location ID: mwkpRbV8aUkdblZ2_ysL3Q_37.773758_-122.412816, lat:37.773758, long:-122.412816, alt114, time(sec): 51.10461068153381
Item: 1072, Location ID: UdNmvK7-ZQJBDmJ5k5LcYA_37.774933_-122.419222, lat:37.774933, long:-122.419222, alt123, time(sec): 51.08314752578735
Item: 1073, Location ID: 2fTG-jIxc0MPq1rMYKeULw_37.752026_-122.425833, lat:37.752026, long:-122.425833, alt154, time(sec): 51.102949142456055
Item: 1074, Location ID: rc-eLfKoE1JCajxgQXqFfQ_37.786438_-122.448701, lat:37.786438, long:-122.448701, alt187, time(sec): 51.09330081939697
Item: 1075, Location ID: ThvaJiSD5vfGNLZdyl9asQ_37.761834_-122.419791, lat:37.761834, long:-122.419791, alt111, time(sec): 51.1038978099823
Item: 1076, Location ID: m9amQlivmq2x-0g5xHIUHQ_37.780482_-122.439825, lat:37.780482, long:-122.439825, alt169, time(sec): 51.100807189941406
Item: 1077, Location ID: XDwLrxouK9m1bxqtCDv1_g_37.780484_-122.411346, lat:37.780484, long:-122.411346, alt120, time(sec): 51.09658479690552
Item: 1078, Location ID: bPsN33Dq7P9zJ5S3HEXYYQ_37.738187_-122.395621, lat:37.738187, long:-122.395621, alt107, time(sec): 51.09435176849365
Item: 1079, Location ID: emCQehPC6t3Z4SDQePzQLA_37.738013_-122.434674, lat:37.738013, long:-122.434674, alt201, time(sec): 51.09543418884277
Item: 1080, Location ID: 1GJv71VfbBnBd7Gi6a9D9w_37.761217_-122.404186, lat:37.761217, long:-122.404186, alt153, time(sec): 51.08498454093933
Item: 1081, Location ID: 40rv2hwawSrlF4npQ5Zz2g_37.771471_-122.418260, lat:37.771471, long:-122.41826, alt110, time(sec): 51.093934059143066
Item: 1082, Location ID: kwyim3kJnVTrdHEuikg4pQ_37.758290_-122.417971, lat:37.75829, long:-122.417971, alt118, time(sec): 51.0904483795166
Item: 1083, Location ID: Nz6_TbjNTq5H3sp250pVZQ_37.772489_-122.435210, lat:37.772489, long:-122.43521, alt156, time(sec): 51.08489942550659
Item: 1084, Location ID: WyH3tNXNBlZc_V0cziICVw_37.766358_-122.416532, lat:37.766358, long:-122.416532, alt106, time(sec): 51.09038972854614
Item: 1085, Location ID: dn1il4-489HuY3EmWIlhlQ_37.755761_-122.408484, lat:37.755761, long:-122.408484, alt113, time(sec): 51.097402572631836
Item: 1086, Location ID: rUXvYyO9Lq4VfzhoevTQZw_37.767158_-122.446986, lat:37.767158, long:-122.446986, alt211, time(sec): 51.09572958946228
Item: 1087, Location ID: P27sItYwoI82i-uyqXEiRQ_37.740910_-122.396036, lat:37.74091, long:-122.396036, alt102, time(sec): 51.10191488265991
Item: 1088, Location ID: mztBrUpyeMuaT5mRHI6YHQ_37.770565_-122.427745, lat:37.770565, long:-122.427745, alt149, time(sec): 51.08605694770813
Item: 1089, Location ID: o76mFsM_fQTGldG-AC0O_g_37.737401_-122.391972, lat:37.737401, long:-122.391972, alt110, time(sec): 51.09430694580078
Item: 1090, Location ID: ya03wsiI2hNpFoYsSdC-qQ_37.783275_-122.425505, lat:37.783275, long:-122.425505, alt161, time(sec): 51.092018365859985
Item: 1091, Location ID: hAHP08LJOoJqhWzszqAlCw_37.746495_-122.449703, lat:37.746495, long:-122.449703, alt294, time(sec): 51.08780550956726
Item: 1092, Location ID: CvITroGXAaH78twfTpgk0g_37.753949_-122.404469, lat:37.753949, long:-122.404469, alt123, time(sec): 51.08752942085266
Item: 1093, Location ID: P0zmq9fVDEMzrsatTBCUUg_37.781338_-122.433271, lat:37.781338, long:-122.433271, alt142, time(sec): 51.09119272232056
Item: 1094, Location ID: 54mXO7T1MqDvQaaWGkDr9g_37.743830_-122.424917, lat:37.74383, long:-122.424917, alt138, time(sec): 51.10769724845886
Item: 1095, Location ID: yeeGWTwNtohBTWPaVWGshw_37.766148_-122.406577, lat:37.766148, long:-122.406577, alt110, time(sec): 51.09142327308655
Item: 1096, Location ID: St66T4QI0-BiTqWFX5iZ6w_37.773916_-122.446215, lat:37.773916, long:-122.446215, alt176, time(sec): 51.10365867614746
Item: 1097, Location ID: jeeJdg1iHIg3XL1yJq_9Kg_37.758850_-122.421373, lat:37.75885, long:-122.421373, alt120, time(sec): 51.10092759132385
Item: 1098, Location ID: ENez9dbzKD67DXez0YWz-g_37.770672_-122.449404, lat:37.770672, long:-122.449404, alt181, time(sec): 51.102367639541626
Item: 1099, Location ID: jafE8IpyXPeV_T-9efRkhw_37.787664_-122.389630, lat:37.787664, long:-122.38963, alt116, time(sec): 51.10097813606262
Item: 1100, Location ID: uj_5eSNdC6IuEFr5OgmlVg_37.772247_-122.444664, lat:37.772247, long:-122.444664, alt184, time(sec): 51.09684944152832
Item: 1101, Location ID: JC02WAbZxlpcGIL1yf7GRQ_37.772354_-122.411561, lat:37.772354, long:-122.411561, alt111, time(sec): 51.0882773399353
Item: 1102, Location ID: k9Of4YxCPyn9zwgc_Rsp-w_37.782135_-122.427454, lat:37.782135, long:-122.427454, alt141, time(sec): 51.09004282951355
Item: 1103, Location ID: woQg3Z3E2GK5eWUoLB6UhQ_37.786449_-122.407881, lat:37.786449, long:-122.407881, alt135, time(sec): 51.08323836326599
Item: 1104, Location ID: 3JUwO6BEvnvjAFGqwNqtQg_37.749580_-122.419328, lat:37.74958, long:-122.419328, alt126, time(sec): 51.10470509529114
Item: 1105, Location ID: 1aYSXdqAVa1nMB_Jzpsx2w_37.756155_-122.424953, lat:37.756155, long:-122.424953, alt156, time(sec): 51.09845447540283
Item: 1106, Location ID: 5_qJek3l41Y7unx3rulCEQ_37.767876_-122.427169, lat:37.767876, long:-122.427169, alt136, time(sec): 51.09508538246155
Item: 1107, Location ID: AG65U4L6zSC4Ii66tD7LQw_37.756060_-122.421994, lat:37.75606, long:-122.421994, alt129, time(sec): 51.10865092277527
Item: 1108, Location ID: lYZGHHyQZhqAtN-VjJz-BA_37.764490_-122.407745, lat:37.76449, long:-122.407745, alt123, time(sec): 51.096895694732666
Item: 1109, Location ID: n4BDb74AItbFAmgWAe1WSA_37.742750_-122.429204, lat:37.74275, long:-122.429204, alt147, time(sec): 51.100005865097046
Item: 1110, Location ID: 2-N2x993i5cMr4A6XwTsCw_37.789672_-122.412060, lat:37.789672, long:-122.41206, alt164, time(sec): 51.099952936172485
Item: 1111, Location ID: Y2qBdShUxZ-f1WZN_NwhOA_37.744789_-122.435339, lat:37.744789, long:-122.435339, alt228, time(sec): 51.07703375816345
Item: 1112, Location ID: -nyiKSxhAnlkfHEZVDRmUg_37.766821_-122.446339, lat:37.766821, long:-122.446339, alt217, time(sec): 51.09129619598389
Item: 1113, Location ID: mbRNlsaSi2gzw94PRhyCeg_37.789630_-122.392116, lat:37.78963, long:-122.392116, alt113, time(sec): 51.084322929382324
Item: 1114, Location ID: BZ0oPam1Qek7hK0dmMH4MQ_37.752080_-122.440766, lat:37.75208, long:-122.440766, alt208, time(sec): 51.08714723587036

EndTime: 2025-10-23 06:43:03.377822
Runtime: 5:04:22
