ExpID: 1764239384
Start Location: 1302
Number of Location: 300
StartTime: 2025-11-27 05:29:44.242321

Item: 1302, Location ID: yzSxSZfIrXOplfGF7dOPbQ_37.758617_-122.419719, lat:37.758617, long:-122.419719, alt117, time(sec): 76.57309484481812
Item: 1476, Location ID: SflTqS4FgZgdo-LzqLW3nQ_37.765106_-122.444694, lat:37.765106, long:-122.444694, alt239, time(sec): 99.21591448783875
Item: 1477, Location ID: yxAS4pmaPRk-ZDfQ3AeebA_37.787756_-122.428586, lat:37.787756, long:-122.428586, alt170, time(sec): 96.20552921295166
Item: 1478, Location ID: 9ToGisojwZbf86wJY7ScMg_37.781850_-122.436554, lat:37.78185, long:-122.436554, alt146, time(sec): 82.19724655151367
Item: 1479, Location ID: -ZQzr4kibxrW4ReXpT317w_37.739086_-122.423077, lat:37.739086, long:-122.423077, alt162, time(sec): 82.20279955863953
Item: 1480, Location ID: R5D8f9xX-xF-Q6baGmfBZg_37.766814_-122.400878, lat:37.766814, long:-122.400878, alt106, time(sec): 80.20751690864563
Item: 1481, Location ID: AbSmDEQKfNp1gb4o2nwVPA_37.741350_-122.398381, lat:37.74135, long:-122.398381, alt103, time(sec): 75.19997000694275
Item: 1482, Location ID: Zw9XEynGUF3yDwBsc4-Hjg_37.743276_-122.421717, lat:37.743276, long:-122.421717, alt133, time(sec): 79.20411157608032
Item: 1483, Location ID: tjrBcUb1y9IaCgXikU247Q_37.782369_-122.432379, lat:37.782369, long:-122.432379, alt140, time(sec): 83.2126190662384
Item: 1484, Location ID: 0GcGEH9je-3si7U7yO-1Ug_37.742942_-122.420990, lat:37.742942, long:-122.42099, alt138, time(sec): 76.18547630310059
Item: 1485, Location ID: Nblrbuk-r12PDLW5IVioRg_37.744600_-122.391224, lat:37.7446, long:-122.391224, alt101, time(sec): 78.2104914188385
Item: 1486, Location ID: eUptijzZr5MR2zCC9pRGBw_37.781247_-122.430499, lat:37.781247, long:-122.430499, alt134, time(sec): 84.20673322677612
Item: 1487, Location ID: JsvlLGGbClWsGhF1wwgrTw_37.739226_-122.409564, lat:37.739226, long:-122.409564, alt125, time(sec): 53.2066867351532
Item: 1488, Location ID: K8z9oHEPwKxswyrLK1GCgw_37.743531_-122.401579, lat:37.743531, long:-122.401579, alt102, time(sec): 51.215259075164795
Item: 1489, Location ID: RPIcneuQB_BtqjSgN6d2Tw_37.778199_-122.409246, lat:37.778199, long:-122.409246, alt110, time(sec): 51.21964406967163
Item: 1490, Location ID: cNfE2hUpVoYUHcz_rqozYQ_37.789328_-122.401323, lat:37.789328, long:-122.401323, alt124, time(sec): 51.20211458206177
Item: 1491, Location ID: 4H7XPh3LbQ3qlblVEXMiZQ_37.784663_-122.409359, lat:37.784663, long:-122.409359, alt140, time(sec): 51.21890950202942
Item: 1492, Location ID: 6iFna01r5UC3GlSTgYwM8w_37.783936_-122.442611, lat:37.783936, long:-122.442611, alt157, time(sec): 51.200708627700806
Item: 1493, Location ID: PmW518dLxdl4QwB3rJrcTw_37.750191_-122.409852, lat:37.750191, long:-122.409852, alt120, time(sec): 51.22807192802429
Item: 1494, Location ID: ezhvslpQQ9XkFqUu3LKjow_37.761175_-122.435674, lat:37.761175, long:-122.435674, alt143, time(sec): 51.21610760688782
Item: 1495, Location ID: -OvSeHG8FK_W8341GHB36w_37.781987_-122.405627, lat:37.781987, long:-122.405627, alt125, time(sec): 51.21213507652283
Item: 1496, Location ID: IT4wwT2CULdGyrEcL6xdEg_37.756005_-122.409443, lat:37.756005, long:-122.409443, alt113, time(sec): 51.21216011047363
Item: 1497, Location ID: zM-_KOcJVlUlBQFjAahQ1Q_37.747161_-122.422889, lat:37.747161, long:-122.422889, alt130, time(sec): 51.207173585891724
Item: 1498, Location ID: qx-2956z1DnHN83vgAkx7g_37.782425_-122.400097, lat:37.782425, long:-122.400097, alt114, time(sec): 51.22504448890686
Item: 1499, Location ID: tFthvcTCI8zqbJCnK9a_jw_37.766714_-122.392106, lat:37.766714, long:-122.392106, alt101, time(sec): 51.21313142776489
Item: 1500, Location ID: e9JpOOFS4Ky6j6KnrzVjeQ_37.739693_-122.448746, lat:37.739693, long:-122.448746, alt297, time(sec): 51.2197322845459
Item: 1501, Location ID: 92I8R2lCtrvDzSlaHmzLxw_37.764611_-122.417405, lat:37.764611, long:-122.417405, alt108, time(sec): 51.20502591133118
Item: 1502, Location ID: EnQ2dqpxBKK2lAObhU5ufA_37.752838_-122.425359, lat:37.752838, long:-122.425359, alt139, time(sec): 51.21324133872986
Item: 1503, Location ID: EwDIsqxJxcEJCh8dAs8DBA_37.753331_-122.398621, lat:37.753331, long:-122.398621, alt171, time(sec): 51.2092182636261
Item: 1504, Location ID: 9YR5ag8PNJihI7cWu-tt6g_37.764016_-122.430874, lat:37.764016, long:-122.430874, alt139, time(sec): 51.19897961616516
Item: 1505, Location ID: oTGuoAG6bdRHKd2u9o8oPA_37.738022_-122.415287, lat:37.738022, long:-122.415287, alt155, time(sec): 51.220377922058105
Item: 1506, Location ID: zVTXiw7Ued_nIDjaVJw3Jg_37.737020_-122.444513, lat:37.73702, long:-122.444513, alt246, time(sec): 51.20494508743286
Item: 1507, Location ID: pg4LOMSfc7aM_uBUCXSA-g_37.788009_-122.393686, lat:37.788009, long:-122.393686, alt113, time(sec): 51.20527219772339
Item: 1508, Location ID: l6nOoyyFKGM23j96CNoqTQ_37.776011_-122.448245, lat:37.776011, long:-122.448245, alt184, time(sec): 51.21176719665527
Item: 1509, Location ID: lJTUoo0UzySNPUfow2S16g_37.777907_-122.444896, lat:37.777907, long:-122.444896, alt180, time(sec): 51.21312594413757
Item: 1510, Location ID: EBDQDSCf_KbABrUvwCdcWw_37.767784_-122.390895, lat:37.767784, long:-122.390895, alt100, time(sec): 51.20695924758911
Item: 1511, Location ID: whNqkOkOO00A2NF6Fcm2uQ_37.742110_-122.422178, lat:37.74211, long:-122.422178, alt136, time(sec): 51.20635914802551
Item: 1512, Location ID: IvSPVIPX7z3-jIawuRxigg_37.742359_-122.450138, lat:37.742359, long:-122.450138, alt277, time(sec): 51.22281455993652
Item: 1513, Location ID: 9GhM-bFErASnpSD8grUJNg_37.767345_-122.448123, lat:37.767345, long:-122.448123, alt207, time(sec): 51.20825171470642
Item: 1514, Location ID: IGy2G4scI8Qz1vxuXSpjow_37.783411_-122.416692, lat:37.783411, long:-122.416692, alt134, time(sec): 51.20748233795166
Item: 1515, Location ID: lQb_6xla6q2RNUF1qGO94w_37.753816_-122.398954, lat:37.753816, long:-122.398954, alt168, time(sec): 51.207545042037964
Item: 1516, Location ID: VzyRB_CwgGSuq3ET1euWYA_37.740003_-122.431395, lat:37.740003, long:-122.431395, alt215, time(sec): 51.22089982032776
Item: 1517, Location ID: WJf_c1XMVLAwrKJbTJr8eQ_37.767708_-122.415594, lat:37.767708, long:-122.415594, alt111, time(sec): 51.22738742828369
Item: 1518, Location ID: 3DIocdl-Px0G7FEfujIilQ_37.759047_-122.442233, lat:37.759047, long:-122.442233, alt188, time(sec): 51.21697688102722
Item: 1519, Location ID: Ns4IFIFPq-NJU_zK5f0iUw_37.737269_-122.449103, lat:37.737269, long:-122.449103, alt285, time(sec): 51.21542978286743
Item: 1520, Location ID: eeignaEufFCR_jKIdDo5tA_37.788293_-122.438456, lat:37.788293, long:-122.438456, alt156, time(sec): 51.22480082511902
Item: 1521, Location ID: Wen1XkEQfxZg7ddNRxv_lQ_37.758963_-122.449120, lat:37.758963, long:-122.44912, alt278, time(sec): 51.23321199417114
Item: 1522, Location ID: wnwTXpk5HDoUSYb2cvTx1A_37.764696_-122.440433, lat:37.764696, long:-122.440433, alt220, time(sec): 51.2189667224884
Item: 1523, Location ID: GnIgaQMR1o4nfpw1K1ILyg_37.782615_-122.432042, lat:37.782615, long:-122.432042, alt140, time(sec): 51.21791410446167
Item: 1524, Location ID: e-ueGakYocsAit6eBqZKVA_37.738748_-122.395989, lat:37.738748, long:-122.395989, alt106, time(sec): 51.21294665336609
Item: 1525, Location ID: gfY4_UF3zRmC84dk5dfaGA_37.774388_-122.400064, lat:37.774388, long:-122.400064, alt105, time(sec): 51.22049021720886
Item: 1526, Location ID: hapWXiRTQsgo_3ykVd1HoQ_37.784063_-122.411546, lat:37.784063, long:-122.411546, alt124, time(sec): 51.22919034957886
Item: 1527, Location ID: lfpJMYttMVEHlBWOQPrBXA_37.777966_-122.429478, lat:37.777966, long:-122.429478, alt132, time(sec): 51.210267305374146
Item: 1528, Location ID: W56xwYhb2eVGOSKNxBMYcg_37.739919_-122.394086, lat:37.739919, long:-122.394086, alt102, time(sec): 51.21629500389099
Item: 1529, Location ID: 47B-UX3fH6fLIpAKCt0GjA_37.747424_-122.405549, lat:37.747424, long:-122.405549, alt141, time(sec): 51.217485666275024
Item: 1530, Location ID: txfOIkS0QbOcKZw7g6SxXQ_37.763166_-122.424383, lat:37.763166, long:-122.424383, alt120, time(sec): 51.21971893310547
Item: 1531, Location ID: L9-jYQEGePgkkY7zLsBimA_37.780407_-122.448274, lat:37.780407, long:-122.448274, alt188, time(sec): 51.21967601776123
Item: 1532, Location ID: y5ZfExtMFVRBEuVcwCnRVw_37.750645_-122.444057, lat:37.750645, long:-122.444057, alt272, time(sec): 51.21801137924194
Item: 1533, Location ID: fy1kNVo8I6IxXq2riExmkQ_37.778546_-122.393957, lat:37.778546, long:-122.393957, alt107, time(sec): 51.2101194858551
Item: 1534, Location ID: u8-NY4qXYYVXa1OvxU74kQ_37.760636_-122.403173, lat:37.760636, long:-122.403173, alt165, time(sec): 51.21018719673157
Item: 1535, Location ID: 7INKlK-2pgRWeyWHSINx2Q_37.787520_-122.418466, lat:37.78752, long:-122.418466, alt150, time(sec): 51.21319317817688
Item: 1536, Location ID: wkIPjxxjNbdObi71ru2DeQ_37.751063_-122.419471, lat:37.751063, long:-122.419471, alt128, time(sec): 51.2080283164978
Item: 1537, Location ID: BdrcdimlUAGKlACWA1dfJg_37.763212_-122.423329, lat:37.763212, long:-122.423329, alt119, time(sec): 51.21512532234192
Item: 1538, Location ID: 8e3-lfraqETNHUubzJUJjg_37.746705_-122.430396, lat:37.746705, long:-122.430396, alt171, time(sec): 51.22049689292908
Item: 1539, Location ID: CAPVvwAuEb3iWEA1-fHagg_37.748470_-122.394833, lat:37.74847, long:-122.394833, alt102, time(sec): 51.199278593063354
Item: 1540, Location ID: LBi5yAZAHaXHw1lj15sVZg_37.782878_-122.408341, lat:37.782878, long:-122.408341, alt121, time(sec): 51.21735858917236
Item: 1541, Location ID: 7mmk1tJkusgNpFV8yD57PA_37.739683_-122.402939, lat:37.739683, long:-122.402939, alt101, time(sec): 51.208789587020874
Item: 1542, Location ID: Xl4bwSzZg4uNlio6W6TWvA_37.742339_-122.447786, lat:37.742339, long:-122.447786, alt266, time(sec): 51.205047607421875
Item: 1543, Location ID: ipuMKzNgbZotcQD9-ULI9A_37.770567_-122.419763, lat:37.770567, long:-122.419763, alt117, time(sec): 51.2071328163147
Item: 1544, Location ID: Pcd_1oHpPmTs8SZtcMl3mA_37.772830_-122.411697, lat:37.77283, long:-122.411697, alt113, time(sec): 51.222084283828735
Item: 1545, Location ID: KXTXIxdUWXMmwzlTfLLt-g_37.771667_-122.408112, lat:37.771667, long:-122.408112, alt108, time(sec): 51.21075201034546
Item: 1546, Location ID: lMzUV1YCANMr1mZysc9LSQ_37.756402_-122.403149, lat:37.756402, long:-122.403149, alt138, time(sec): 51.21679735183716
Item: 1547, Location ID: onr8ZE5fqn71t9MVpmOKTg_37.777863_-122.399155, lat:37.777863, long:-122.399155, alt106, time(sec): 51.22177600860596
Item: 1548, Location ID: F1c6OCet14dOjjKjq7jvqA_37.757491_-122.396525, lat:37.757491, long:-122.396525, alt162, time(sec): 51.22438383102417
Item: 1549, Location ID: CWe9bB7M6Z5Q1QhAeKxYcA_37.772149_-122.410586, lat:37.772149, long:-122.410586, alt107, time(sec): 51.22382044792175
Item: 1550, Location ID: kg6ZXp2TR4uyqjaTiSQw0A_37.789594_-122.403784, lat:37.789594, long:-122.403784, alt149, time(sec): 51.21880030632019
Item: 1551, Location ID: 4IDSracYVrHzDoon-e6r3g_37.760507_-122.444937, lat:37.760507, long:-122.444937, alt224, time(sec): 51.21789312362671
Item: 1552, Location ID: 9un6ThXk2uOeNV46pvQ01A_37.747299_-122.409240, lat:37.747299, long:-122.40924, alt114, time(sec): 51.213966369628906
Item: 1553, Location ID: jJe7WsOuGJwJTXW6HEvSlg_37.750455_-122.434909, lat:37.750455, long:-122.434909, alt169, time(sec): 51.2110230922699
Item: 1554, Location ID: Er0IT9HU0a-20JuUb2_04Q_37.783664_-122.395466, lat:37.783664, long:-122.395466, alt127, time(sec): 51.21126461029053
Item: 1555, Location ID: dV4RIPYrp5NTF2UkchMvhA_37.789419_-122.407249, lat:37.789419, long:-122.407249, alt140, time(sec): 51.228530406951904
Item: 1556, Location ID: aQhG3y5LBXHUSFGA_ag3SQ_37.783281_-122.421496, lat:37.783281, long:-122.421496, alt150, time(sec): 51.215434074401855
Item: 1557, Location ID: 4wEZhF-UlpggteMo4HZF3w_37.745683_-122.397373, lat:37.745683, long:-122.397373, alt101, time(sec): 51.20971393585205
Item: 1558, Location ID: Wr9fH96EPmrnBJ_-dW6eCg_37.752743_-122.402392, lat:37.752743, long:-122.402392, alt125, time(sec): 51.21960139274597
Item: 1559, Location ID: BZRM3vx9Icb3UlyWatnbBw_37.776388_-122.427085, lat:37.776388, long:-122.427085, alt128, time(sec): 51.21261167526245
Item: 1560, Location ID: KpOD-4XFMDVmKLRS5sSkFQ_37.763696_-122.427250, lat:37.763696, long:-122.42725, alt126, time(sec): 51.21260118484497
Item: 1561, Location ID: w4rVTDJYMbYofsR9-_LZ5A_37.752971_-122.398582, lat:37.752971, long:-122.398582, alt165, time(sec): 51.21877121925354
Item: 1562, Location ID: RbrudkmeVW2bM0saZ-jWMw_37.743228_-122.407064, lat:37.743228, long:-122.407064, alt134, time(sec): 51.21951341629028
Item: 1563, Location ID: _yMPQo9izKTjKrlDHymAtg_37.789746_-122.398340, lat:37.789746, long:-122.39834, alt104, time(sec): 51.209826707839966
Item: 1564, Location ID: ai-z5RKovnnms-vgKpao5A_37.773049_-122.434017, lat:37.773049, long:-122.434017, alt157, time(sec): 51.21364164352417
Item: 1565, Location ID: qgC5Eg49BbkGB_3lD3mCVg_37.772485_-122.412439, lat:37.772485, long:-122.412439, alt111, time(sec): 51.20806312561035
Item: 1566, Location ID: b7FR-yPU7_RlL36p-gt9yQ_37.767805_-122.419207, lat:37.767805, long:-122.419207, alt109, time(sec): 51.21550273895264
Item: 1567, Location ID: PypF7KTA7lFyur9xlGcD6A_37.786156_-122.417715, lat:37.786156, long:-122.417715, alt143, time(sec): 51.214179039001465
Item: 1568, Location ID: uioxl5xCJg3vC35ieFR0Uw_37.775066_-122.392386, lat:37.775066, long:-122.392386, alt111, time(sec): 51.21578764915466
Item: 1569, Location ID: 2h9u3VQ5UFl28AGT6f-WeA_37.785428_-122.409508, lat:37.785428, long:-122.409508, alt138, time(sec): 51.219011068344116
Item: 1570, Location ID: Um7PRkeek2DbFwlsSziDIQ_37.771185_-122.437027, lat:37.771185, long:-122.437027, alt164, time(sec): 51.20790195465088
Item: 1571, Location ID: DtHPGN3xNhUzBY0OARksvA_37.746370_-122.416810, lat:37.74637, long:-122.41681, alt136, time(sec): 51.21020483970642
Item: 1572, Location ID: 1XoxdcIED6KHNmCJhbHY9A_37.747512_-122.430459, lat:37.747512, long:-122.430459, alt164, time(sec): 51.20448279380798
Item: 1573, Location ID: 6VWCESJzjKWQSpdTLQcJpg_37.782445_-122.448413, lat:37.782445, long:-122.448413, alt184, time(sec): 51.21754789352417
Item: 1574, Location ID: iNRL7ECHHVgG_NyQ_miNBg_37.744255_-122.397434, lat:37.744255, long:-122.397434, alt101, time(sec): 51.220863342285156
Item: 1575, Location ID: uoYzYK_u7gT9XZogDXus5g_37.746457_-122.420133, lat:37.746457, long:-122.420133, alt124, time(sec): 51.239750385284424
Item: 1576, Location ID: BdE3aIxVc2TcQulsctpqcg_37.741108_-122.402955, lat:37.741108, long:-122.402955, alt105, time(sec): 51.19363474845886
Item: 1577, Location ID: vLHM0Oc762tp-uoDjk90UQ_37.758743_-122.448528, lat:37.758743, long:-122.448528, alt280, time(sec): 51.20248794555664
Item: 1578, Location ID: O5t6N9HkvlHnqu10YVhuNw_37.786219_-122.439602, lat:37.786219, long:-122.439602, alt151, time(sec): 51.21334981918335
Item: 1579, Location ID: cdCFRF00SI3Rjk4b144K9Q_37.779939_-122.399270, lat:37.779939, long:-122.39927, alt105, time(sec): 51.207961320877075
Item: 1580, Location ID: a7Rz89VH3cyMLg7YJkwMhg_37.771795_-122.394310, lat:37.771795, long:-122.39431, alt102, time(sec): 51.200238943099976
Item: 1581, Location ID: XhsLaBy4pBbvn6JMvsEEpg_37.760312_-122.431309, lat:37.760312, long:-122.431309, alt137, time(sec): 51.20727753639221
Item: 1582, Location ID: X0H60Np24HZPbu9PDOP3cQ_37.740424_-122.437123, lat:37.740424, long:-122.437123, alt288, time(sec): 51.22614240646362
Item: 1583, Location ID: AV6jufUFJuEM8Pzc4kNGOA_37.756237_-122.423877, lat:37.756237, long:-122.423877, alt148, time(sec): 51.20336437225342
Item: 1584, Location ID: Ie07GF8d6mXMqz1--6AFQQ_37.753695_-122.412062, lat:37.753695, long:-122.412062, alt117, time(sec): 51.21186709403992
Item: 1585, Location ID: VhOzK9RiRlFjbiARPKhjWA_37.766180_-122.421518, lat:37.76618, long:-122.421518, alt113, time(sec): 51.22445058822632
Item: 1586, Location ID: uvGXKSx4siR2oZmNwynqpQ_37.767749_-122.446505, lat:37.767749, long:-122.446505, alt208, time(sec): 51.21929454803467
Item: 1587, Location ID: JkfAmNviL4z4Bwlhn7QorQ_37.737779_-122.430789, lat:37.737779, long:-122.430789, alt228, time(sec): 51.22273874282837
Item: 1588, Location ID: RLEeE702fn28KFxLMBUqBw_37.742305_-122.407150, lat:37.742305, long:-122.40715, alt125, time(sec): 51.20825219154358
Item: 1589, Location ID: 10KXptfxqoDSwBAOW_Z2dQ_37.747938_-122.436699, lat:37.747938, long:-122.436699, alt212, time(sec): 51.214781045913696
Item: 1590, Location ID: hU_Cxkw8-UQNksuqCZt92A_37.758264_-122.442745, lat:37.758264, long:-122.442745, alt202, time(sec): 51.22506237030029
Item: 1591, Location ID: gkPWsr_GK_N2pgA2EBAhNw_37.749133_-122.442983, lat:37.749133, long:-122.442983, alt259, time(sec): 51.20936059951782
Item: 1592, Location ID: fdnOxjeusArWlTqvmhQnzw_37.789275_-122.399430, lat:37.789275, long:-122.39943, alt111, time(sec): 51.22407412528992
Item: 1593, Location ID: DrXPbLBkXZzj_5qat85Pig_37.759025_-122.440945, lat:37.759025, long:-122.440945, alt183, time(sec): 51.22070789337158
Item: 1594, Location ID: 7742O8Hon0HgT9BJfDenBw_37.774621_-122.422132, lat:37.774621, long:-122.422132, alt119, time(sec): 51.22514224052429
Item: 1595, Location ID: Ynqc4_69rszufKL8YU5TgQ_37.758867_-122.393251, lat:37.758867, long:-122.393251, alt128, time(sec): 51.22419023513794
Item: 1596, Location ID: w8BOv6xZHpvhXP12-s76WA_37.753707_-122.447952, lat:37.753707, long:-122.447952, alt344, time(sec): 51.21510124206543
Item: 1597, Location ID: 7f_lzuoxyecX7x2o6ivKFQ_37.752191_-122.449396, lat:37.752191, long:-122.449396, alt317, time(sec): 51.21111536026001
Item: 1598, Location ID: Wox0334RLvT6lxbq0U_6TQ_37.781045_-122.428020, lat:37.781045, long:-122.42802, alt131, time(sec): 51.22574782371521
Item: 1599, Location ID: 4EnEQH1kOt0Ec6-_HJC2fQ_37.760824_-122.419256, lat:37.760824, long:-122.419256, alt115, time(sec): 51.22153902053833
Item: 1600, Location ID: hEZTJmX1fwT600hYlBiDPQ_37.753042_-122.391669, lat:37.753042, long:-122.391669, alt109, time(sec): 51.21569013595581
Item: 1601, Location ID: tdK5aKJ74nD0ovfSkCZFkw_37.784664_-122.431875, lat:37.784664, long:-122.431875, alt146, time(sec): 51.22259998321533

EndTime: 2025-11-27 15:54:16.319028
Runtime: 10:24:32
