ExpID: 1760859078
Start Location: 518
Number of Location: 300
StartTime: 2025-10-19 03:31:18.865733

Item: 518, Location ID: JDVcuBAFUrHOHKa_Ov4siA_37.769646_-122.442476, lat:37.769646, long:-122.442476, alt201, time(sec): 92.68133616447449
Item: 694, Location ID: nl2XEJydRHB1Oef_d-KPow_37.772233_-122.415481, lat:37.772233, long:-122.415481, alt110, time(sec): 50.63041400909424
Item: 695, Location ID: qXC5BxOAhaMsbwBIsjTRDw_37.761732_-122.447306, lat:37.761732, long:-122.447306, alt233, time(sec): 50.61433219909668
Item: 696, Location ID: kdFlgDPJVQ7yS_rcDq98Og_37.758773_-122.439177, lat:37.758773, long:-122.439177, alt177, time(sec): 50.614033222198486
Item: 697, Location ID: 11CvG-qhthX82wsb50ijng_37.782333_-122.393960, lat:37.782333, long:-122.39396, alt115, time(sec): 50.6093225479126
Item: 698, Location ID: 3nz5CCyPa0E7ArVw8YDepg_37.758242_-122.449010, lat:37.758242, long:-122.44901, alt300, time(sec): 50.608550786972046
Item: 699, Location ID: lB4fOYVEnjqQujqcMEEyzg_37.745275_-122.394602, lat:37.745275, long:-122.394602, alt100, time(sec): 50.62028622627258
Item: 700, Location ID: PfKAtdDnP8yIBPTjskz5EQ_37.785590_-122.422240, lat:37.78559, long:-122.42224, alt169, time(sec): 50.60272693634033
Item: 701, Location ID: 4xBc3PHUTpHytsDOflLUfA_37.781954_-122.420950, lat:37.781954, long:-122.42095, alt138, time(sec): 50.61645293235779
Item: 702, Location ID: cRGbSmUXcnaxAvqZgko-Pw_37.750548_-122.438440, lat:37.750548, long:-122.43844, alt189, time(sec): 50.61868453025818
Item: 703, Location ID: WQMW8bldF061z_1uZtyAyg_37.749414_-122.401682, lat:37.749414, long:-122.401682, alt105, time(sec): 50.61787796020508
Item: 704, Location ID: AlHVVhbEIDaWyVFZH8FWjQ_37.764988_-122.407472, lat:37.764988, long:-122.407472, alt121, time(sec): 50.620956897735596
Item: 705, Location ID: EuF4rjqwg7Gl_PVCrysHRw_37.756528_-122.445434, lat:37.756528, long:-122.445434, alt281, time(sec): 50.60579562187195
Item: 706, Location ID: 6OQUCAVTcMlEg5SIMyVnRg_37.770254_-122.408572, lat:37.770254, long:-122.408572, alt107, time(sec): 50.62050652503967
Item: 707, Location ID: Tb2MP5zyIFrgwgZW0C2clw_37.747298_-122.433712, lat:37.747298, long:-122.433712, alt186, time(sec): 50.59993577003479
Item: 708, Location ID: IijMedbnuZz4C3FydIa2RQ_37.762005_-122.390656, lat:37.762005, long:-122.390656, alt112, time(sec): 50.61521911621094
Item: 709, Location ID: uJs4VDHVsP9Uo6mx8zrGSA_37.778185_-122.427765, lat:37.778185, long:-122.427765, alt129, time(sec): 50.62014293670654
Item: 710, Location ID: TnX0mSY_F8NwD3cjo4w1QQ_37.749581_-122.409154, lat:37.749581, long:-122.409154, alt113, time(sec): 50.609700441360474
Item: 711, Location ID: et9lGaTBXFvtd2Nr1tgGNA_37.781485_-122.442011, lat:37.781485, long:-122.442011, alt180, time(sec): 50.617576122283936
Item: 712, Location ID: vCpIC4-jDxFkCRMLJHmLpQ_37.740566_-122.411330, lat:37.740566, long:-122.41133, alt148, time(sec): 50.6095871925354
Item: 713, Location ID: E_oIoYWDxleJ6BQU8C_4dQ_37.776106_-122.436858, lat:37.776106, long:-122.436858, alt172, time(sec): 50.611239433288574
Item: 714, Location ID: x0A0vpXT9h2nJQjRGTm8wg_37.750375_-122.449459, lat:37.750375, long:-122.449459, alt337, time(sec): 50.62362861633301
Item: 715, Location ID: Gbs4Ftmf0REqOiAS57adGg_37.774945_-122.441216, lat:37.774945, long:-122.441216, alt167, time(sec): 50.61917495727539
Item: 716, Location ID: CX-J-uhs_AiATwlzEQtM5w_37.737777_-122.420840, lat:37.737777, long:-122.42084, alt184, time(sec): 50.6257541179657
Item: 717, Location ID: nedf2PUYf5QTY-D_K7_loA_37.764005_-122.394168, lat:37.764005, long:-122.394168, alt115, time(sec): 50.615259885787964
Item: 718, Location ID: 06_hS0XV4wsqVhknCOuSCQ_37.762241_-122.425722, lat:37.762241, long:-122.425722, alt122, time(sec): 50.606507778167725
Item: 719, Location ID: h_lAAU6pTuTuEJArA2_Ngg_37.750605_-122.432174, lat:37.750605, long:-122.432174, alt159, time(sec): 50.61622095108032
Item: 720, Location ID: KU7u1V5zwcodyvmF1Y_yQA_37.749574_-122.419865, lat:37.749574, long:-122.419865, alt128, time(sec): 50.60973930358887
Item: 721, Location ID: klv53qAs9wkELJ5qPg5kfg_37.756043_-122.449574, lat:37.756043, long:-122.449574, alt338, time(sec): 50.60742139816284
Item: 722, Location ID: N37JqvMq6WRkoYEhdM2Neg_37.739742_-122.434342, lat:37.739742, long:-122.434342, alt236, time(sec): 50.61022901535034
Item: 723, Location ID: jT3vskuGCzllMDoA6EMt4w_37.736962_-122.438896, lat:37.736962, long:-122.438896, alt196, time(sec): 50.61177659034729
Item: 724, Location ID: oah28UItMIM22vMgrzGvrg_37.769981_-122.403769, lat:37.769981, long:-122.403769, alt105, time(sec): 50.60802912712097
Item: 725, Location ID: 5QPjEc9tJAc8KmCRb6YhKQ_37.774058_-122.425779, lat:37.774058, long:-122.425779, alt141, time(sec): 50.61358857154846
Item: 726, Location ID: pYmUO4Qyc46vNnVXFgz1sg_37.763011_-122.418418, lat:37.763011, long:-122.418418, alt110, time(sec): 50.59878396987915
Item: 727, Location ID: L_XaOKRMKyuEMF5uvC54HA_37.753357_-122.395380, lat:37.753357, long:-122.39538, alt157, time(sec): 50.618953227996826
Item: 728, Location ID: GqV2zDetuHwOg51chWPtFA_37.755197_-122.404410, lat:37.755197, long:-122.40441, alt137, time(sec): 50.60894846916199
Item: 729, Location ID: 5aIYad8n1uzb9aOOiwgPQA_37.751733_-122.391715, lat:37.751733, long:-122.391715, alt114, time(sec): 50.594879150390625
Item: 730, Location ID: Fx2PPG_URbjTmURabKOKmA_37.765394_-122.398728, lat:37.765394, long:-122.398728, alt106, time(sec): 50.610960960388184
Item: 731, Location ID: iTcKJGuIbTpLQEquaPIC4w_37.757550_-122.401929, lat:37.75755, long:-122.401929, alt176, time(sec): 50.60641384124756
Item: 732, Location ID: 5G5Hm4AEgcGuFwMVElwAOw_37.785855_-122.442514, lat:37.785855, long:-122.442514, alt157, time(sec): 50.61362433433533
Item: 733, Location ID: OU2HaWok0R3ZMNEc90gAjw_37.738063_-122.398149, lat:37.738063, long:-122.398149, alt107, time(sec): 50.614041805267334
Item: 734, Location ID: 7L_k5UP5sh2QEs1de8N8CA_37.763008_-122.389782, lat:37.763008, long:-122.389782, alt105, time(sec): 50.60756707191467
Item: 735, Location ID: FN7CUi0us8mSxu1PRI8CgA_37.790081_-122.425636, lat:37.790081, long:-122.425636, alt199, time(sec): 50.602081537246704
Item: 736, Location ID: BeAAhz3UDSPEFWBdDpABLw_37.756606_-122.400874, lat:37.756606, long:-122.400874, alt180, time(sec): 50.6103298664093
Item: 737, Location ID: 8WZl-6zJLuwjPxtsL71tzw_37.763265_-122.413776, lat:37.763265, long:-122.413776, alt111, time(sec): 50.61048126220703
Item: 738, Location ID: aZb5l5kxaZKuSp4vYqSSLQ_37.777251_-122.400177, lat:37.777251, long:-122.400177, alt105, time(sec): 50.609049558639526
Item: 739, Location ID: n5IijmzHx1NB3FUZ_P58wg_37.790187_-122.431462, lat:37.790187, long:-122.431462, alt195, time(sec): 50.613006353378296
Item: 740, Location ID: qf3adTX_bWmajibXKMYthQ_37.756905_-122.434611, lat:37.756905, long:-122.434611, alt178, time(sec): 50.61942934989929
Item: 741, Location ID: NphstfELGWACBLy9ANhQiQ_37.772548_-122.422427, lat:37.772548, long:-122.422427, alt120, time(sec): 50.61456871032715
Item: 742, Location ID: MRs8j37vFwpHcCuwRCK2lA_37.765261_-122.408525, lat:37.765261, long:-122.408525, alt121, time(sec): 50.609660387039185
Item: 743, Location ID: 3OktEZ4fMTvdTYV4QnQc8Q_37.788216_-122.426971, lat:37.788216, long:-122.426971, alt178, time(sec): 50.60130834579468
Item: 744, Location ID: WjcchMO9pfquO_9eCpHT7Q_37.786638_-122.400471, lat:37.786638, long:-122.400471, alt129, time(sec): 50.60028290748596
Item: 745, Location ID: 0IceYQXf1RCqvvg8d2H28w_37.743357_-122.432690, lat:37.743357, long:-122.43269, alt181, time(sec): 50.62095236778259
Item: 746, Location ID: 1oI4u1QI2PN4sGItsMwREQ_37.759980_-122.409954, lat:37.75998, long:-122.409954, alt113, time(sec): 50.59629416465759
Item: 747, Location ID: 6gSCMUDTIdmRziKm8cCRYw_37.775842_-122.399687, lat:37.775842, long:-122.399687, alt106, time(sec): 50.618953227996826
Item: 748, Location ID: LcX-VFaA08DHWSvAbyun3g_37.760919_-122.409069, lat:37.760919, long:-122.409069, alt111, time(sec): 50.61018466949463
Item: 749, Location ID: X-lz9waodsxXn27XUZbp9g_37.789868_-122.433846, lat:37.789868, long:-122.433846, alt164, time(sec): 50.611035108566284
Item: 750, Location ID: fk9a3-Fcq1x3D579fZOUfg_37.774465_-122.427037, lat:37.774465, long:-122.427037, alt142, time(sec): 50.60236477851868
Item: 751, Location ID: hK9QmRFkUz870q3-SHefNw_37.778955_-122.449539, lat:37.778955, long:-122.449539, alt201, time(sec): 50.62323760986328
Item: 752, Location ID: d5Mweq0iQhHUSI-KXr5DtQ_37.766712_-122.425251, lat:37.766712, long:-122.425251, alt125, time(sec): 50.618473529815674
Item: 753, Location ID: BdQ2h6Khn-2XTBOR_t-XCg_37.738119_-122.422152, lat:37.738119, long:-122.422152, alt177, time(sec): 50.61273741722107
Item: 754, Location ID: f02toLCfykUdOG3FksL1nw_37.751060_-122.398679, lat:37.75106, long:-122.398679, alt131, time(sec): 50.61066555976868
Item: 755, Location ID: UBXxMXOsv5Ux9qdKpFZkrA_37.776744_-122.423985, lat:37.776744, long:-122.423985, alt123, time(sec): 50.605684995651245
Item: 756, Location ID: K5BQNfbLW105ctCcCvQ61g_37.774052_-122.437632, lat:37.774052, long:-122.437632, alt158, time(sec): 50.60548233985901
Item: 757, Location ID: -YWa2EZ6sd-CCGEcazYTCA_37.769803_-122.448776, lat:37.769803, long:-122.448776, alt186, time(sec): 50.607062339782715
Item: 758, Location ID: 4yQxkRX-74UVwPFRVk0Rsg_37.789174_-122.446528, lat:37.789174, long:-122.446528, alt197, time(sec): 50.613659381866455
Item: 759, Location ID: kgQHMpTdaSWjwxhX4t-48w_37.756029_-122.413346, lat:37.756029, long:-122.413346, alt115, time(sec): 50.58741068840027
Item: 760, Location ID: iTCq4tpG-VmVNcTnSrKQDw_37.786797_-122.440166, lat:37.786797, long:-122.440166, alt155, time(sec): 50.60610580444336
Item: 761, Location ID: SB9VhmhYMsFjENmV6665Pw_37.790254_-122.415690, lat:37.790254, long:-122.41569, alt179, time(sec): 50.616323471069336
Item: 762, Location ID: Dxe8BPABu-zsuyk_OjMvPw_37.789662_-122.393979, lat:37.789662, long:-122.393979, alt104, time(sec): 50.60403227806091
Item: 763, Location ID: viLnyoM6vkTj_k2fKEQNug_37.766002_-122.410559, lat:37.766002, long:-122.410559, alt118, time(sec): 50.60607314109802
Item: 764, Location ID: VdYoMQgbiXh1DOnrR6ztRQ_37.738988_-122.447019, lat:37.738988, long:-122.447019, alt294, time(sec): 50.608601808547974
Item: 765, Location ID: SXSKJ2OPS4WQSt8aGccSiA_37.753946_-122.397539, lat:37.753946, long:-122.397539, alt164, time(sec): 50.61063003540039
Item: 766, Location ID: Bp0a7N_bVWGnMXH9kEhnHQ_37.762715_-122.425168, lat:37.762715, long:-122.425168, alt122, time(sec): 50.61453819274902
Item: 767, Location ID: SL-h3v1KjT6foqlrWC7UPw_37.781013_-122.390069, lat:37.781013, long:-122.390069, alt118, time(sec): 50.60745930671692
Item: 768, Location ID: U0WgNrB_w8s0zZbA7KsU1w_37.770209_-122.414590, lat:37.770209, long:-122.41459, alt109, time(sec): 50.6173460483551
Item: 769, Location ID: vrtuSZuMK9rG58ncL5pxZg_37.738074_-122.399775, lat:37.738074, long:-122.399775, alt108, time(sec): 50.61040902137756
Item: 770, Location ID: SbNbvnznTkyOtKAw5_D1_w_37.761924_-122.435153, lat:37.761924, long:-122.435153, alt147, time(sec): 50.61248826980591
Item: 771, Location ID: hmRVrsPHOGVf2KIdYr9pXw_37.788298_-122.425337, lat:37.788298, long:-122.425337, alt177, time(sec): 50.619832277297974
Item: 772, Location ID: 2fLBovIIq5zBiwerMANuSg_37.762282_-122.439018, lat:37.762282, long:-122.439018, alt171, time(sec): 50.62739300727844
Item: 773, Location ID: x1Ei2cHn0ctAWOUKQdSSJA_37.751709_-122.392244, lat:37.751709, long:-122.392244, alt116, time(sec): 50.61483073234558
Item: 774, Location ID: LM6A3nwRC0AaNoagSLC-Aw_37.790378_-122.443893, lat:37.790378, long:-122.443893, alt190, time(sec): 50.60857009887695
Item: 775, Location ID: RbwhtWFauRO0Wbz4btJA0g_37.740526_-122.447500, lat:37.740526, long:-122.4475, alt275, time(sec): 50.61309027671814
Item: 776, Location ID: tjeXvPX9A3Lr1wmX7KI4nw_37.763093_-122.434602, lat:37.763093, long:-122.434602, alt149, time(sec): 50.599576234817505
Item: 777, Location ID: RSO24Q8UBHD9rHlcYZgmyA_37.784013_-122.391847, lat:37.784013, long:-122.391847, alt123, time(sec): 50.59739565849304
Item: 778, Location ID: GBlaUtXhj0UMwgLKeMqBqw_37.758188_-122.398116, lat:37.758188, long:-122.398116, alt171, time(sec): 50.61494755744934
Item: 779, Location ID: byVkCsPQe5oNzmGelRr8xw_37.784705_-122.414046, lat:37.784705, long:-122.414046, alt130, time(sec): 50.598419189453125
Item: 780, Location ID: 6ZHA8KL_iWYi2klJStAnww_37.745163_-122.442966, lat:37.745163, long:-122.442966, alt281, time(sec): 50.6125705242157
Item: 781, Location ID: aIhS9h3H5hXPKvefGZxUPg_37.789054_-122.408603, lat:37.789054, long:-122.408603, alt155, time(sec): 50.617119550704956
Item: 782, Location ID: gUa_ZEyzdy8efZXptL_hpQ_37.738670_-122.432555, lat:37.73867, long:-122.432555, alt254, time(sec): 50.617926597595215
Item: 783, Location ID: pIzdF9Uqkp8Qlu6ZZad2kg_37.768232_-122.446612, lat:37.768232, long:-122.446612, alt199, time(sec): 50.610398054122925
Item: 784, Location ID: Tj9KYubAgvrXA1oMj34Azw_37.773622_-122.397144, lat:37.773622, long:-122.397144, alt102, time(sec): 50.61284065246582
Item: 785, Location ID: FgosD8yE90X_1hZF3aX2pw_37.759850_-122.408020, lat:37.75985, long:-122.40802, alt120, time(sec): 50.60379672050476
Item: 786, Location ID: RDjW53KU5bn9oqa8eO4OHw_37.781002_-122.448292, lat:37.781002, long:-122.448292, alt185, time(sec): 50.61189007759094
Item: 787, Location ID: AydwVnDKjuR6hkWcKfmawg_37.742076_-122.427282, lat:37.742076, long:-122.427282, alt142, time(sec): 50.606674909591675
Item: 788, Location ID: 5-f_ghAO8MrHYbrBibYJZA_37.752295_-122.430887, lat:37.752295, long:-122.430887, alt162, time(sec): 50.60577392578125
Item: 789, Location ID: ee55D6Sxk46ZCQcWcK3Zsg_37.780362_-122.401285, lat:37.780362, long:-122.401285, alt105, time(sec): 50.6159393787384
Item: 790, Location ID: K1D0pWvhJZQ8thwB-2L1mg_37.765824_-122.446963, lat:37.765824, long:-122.446963, alt212, time(sec): 50.607134103775024
Item: 791, Location ID: m4RoOBRp5WLJEIE188zMOg_37.764240_-122.433442, lat:37.76424, long:-122.433442, alt146, time(sec): 50.60793709754944
Item: 792, Location ID: LP9VRtWiM_zRkjlMF0spYw_37.738300_-122.446283, lat:37.7383, long:-122.446283, alt288, time(sec): 50.61009979248047
Item: 793, Location ID: J1eSXpyvwAfZqMcqjTNgoQ_37.770865_-122.435276, lat:37.770865, long:-122.435276, alt156, time(sec): 50.61497688293457
Item: 794, Location ID: IUa2p5JOrMzf6xHdsK4ahg_37.785763_-122.404309, lat:37.785763, long:-122.404309, alt121, time(sec): 50.611438035964966
Item: 795, Location ID: ioZS_MJxXBAsFI9aUWnxog_37.779850_-122.400929, lat:37.77985, long:-122.400929, alt105, time(sec): 50.611329078674316
Item: 796, Location ID: 9TFNzNj39-oGlqLBQHQ3uA_37.774536_-122.433769, lat:37.774536, long:-122.433769, alt180, time(sec): 50.60912322998047
Item: 797, Location ID: dRJ2UKlp8_4QepKBqT_npw_37.738991_-122.443521, lat:37.738991, long:-122.443521, alt265, time(sec): 50.60293793678284
Item: 798, Location ID: T5FK9gDa0YbTMOpusc8D_w_37.744612_-122.405100, lat:37.744612, long:-122.4051, alt114, time(sec): 50.60392737388611
Item: 799, Location ID: NJ5LbPFjQe6pCUDqxZKNVw_37.768170_-122.444888, lat:37.76817, long:-122.444888, alt209, time(sec): 50.60622596740723
Item: 800, Location ID: uzfFK5is4iz5lp9au_YoDA_37.770337_-122.432654, lat:37.770337, long:-122.432654, alt146, time(sec): 50.608973026275635
Item: 801, Location ID: aY8SagRFGsvw2PlrI_DSXQ_37.777796_-122.395794, lat:37.777796, long:-122.395794, alt113, time(sec): 50.61447024345398
Item: 802, Location ID: _qakk-_UWKFcp6zeayf6jQ_37.750580_-122.442764, lat:37.75058, long:-122.442764, alt245, time(sec): 50.61142873764038
Item: 803, Location ID: y-LDzWiYG4caJ6dMJx_Qtw_37.740321_-122.437746, lat:37.740321, long:-122.437746, alt285, time(sec): 50.61414837837219
Item: 804, Location ID: c9FlOoV8iT7WGur7Sz5KjQ_37.771347_-122.394156, lat:37.771347, long:-122.394156, alt104, time(sec): 50.62265396118164
Item: 805, Location ID: TnNofU6ejMyJWlsUXqjeOA_37.747619_-122.433732, lat:37.747619, long:-122.433732, alt181, time(sec): 50.61824297904968
Item: 806, Location ID: uI53hbsRJ9XBjEVViPMDMQ_37.753365_-122.391367, lat:37.753365, long:-122.391367, alt111, time(sec): 50.62673044204712
Item: 807, Location ID: kQhoie7UTBuJr5WnqCZdlA_37.786724_-122.405717, lat:37.786724, long:-122.405717, alt144, time(sec): 50.59911489486694
Item: 808, Location ID: bT6A8DTYg21TEmKEVpD8aA_37.764449_-122.396735, lat:37.764449, long:-122.396735, alt113, time(sec): 50.61643123626709
Item: 809, Location ID: ssP_tbmg9BqjFRtcF8YWWA_37.758831_-122.429498, lat:37.758831, long:-122.429498, alt167, time(sec): 50.61092233657837
Item: 810, Location ID: 1oBXuC7ccf2190_8TIF5Pg_37.764123_-122.445317, lat:37.764123, long:-122.445317, alt243, time(sec): 50.60740661621094
Item: 811, Location ID: v-4MSG5hcT3uKo8OuNuEow_37.760942_-122.434993, lat:37.760942, long:-122.434993, alt139, time(sec): 50.610360860824585
Item: 812, Location ID: yrrsPIj_MecNQqrDx_kKvA_37.764179_-122.389908, lat:37.764179, long:-122.389908, alt109, time(sec): 50.616127252578735
Item: 813, Location ID: VsPENKWs5hTSfPeIkvCwxQ_37.766828_-122.448019, lat:37.766828, long:-122.448019, alt209, time(sec): 50.59943747520447
Item: 814, Location ID: sqxfd9RrSr-oAqeB84JZ6A_37.739301_-122.437933, lat:37.739301, long:-122.437933, alt264, time(sec): 50.61279559135437
Item: 815, Location ID: nyPGbNqSG47bHOE1yTzdSA_37.770023_-122.437791, lat:37.770023, long:-122.437791, alt187, time(sec): 50.61169695854187
Item: 816, Location ID: QOo11eR4zD5WF-1uoJKLZA_37.743058_-122.417590, lat:37.743058, long:-122.41759, alt180, time(sec): 50.615097999572754
Item: 817, Location ID: VSCObInTp09aY3twXa0oYA_37.756063_-122.441833, lat:37.756063, long:-122.441833, alt243, time(sec): 50.59415054321289

EndTime: 2025-10-19 09:34:18.990888
Runtime: 6:03:00
