ExpID: 1764322801
Start Location: 1550
Number of Location: 300
StartTime: 2025-11-28 04:40:01.325260

Item: 1550, Location ID: kg6ZXp2TR4uyqjaTiSQw0A_37.789594_-122.403784, lat:37.789594, long:-122.403784, alt149, time(sec): 135.56363105773926
Item: 1723, Location ID: SzwCMLlGfAWM62tZmz1PIw_37.777336_-122.449288, lat:37.777336, long:-122.449288, alt194, time(sec): 98.41879653930664
Item: 1724, Location ID: C9waDGoBvmPOku99Wl6z7w_37.743841_-122.445997, lat:37.743841, long:-122.445997, alt235, time(sec): 83.42479300498962
Item: 1725, Location ID: 8OymNjxXNj8F1X1cZdQGlw_37.770958_-122.400618, lat:37.770958, long:-122.400618, alt104, time(sec): 89.42018127441406
Item: 1726, Location ID: -_A-3OmXsX9yGiSQ2pYFwA_37.780217_-122.426688, lat:37.780217, long:-122.426688, alt133, time(sec): 88.41590094566345
Item: 1727, Location ID: VYvFA9wRDc2jDEBwSp4exQ_37.742581_-122.438909, lat:37.742581, long:-122.438909, alt277, time(sec): 103.41987609863281
Item: 1728, Location ID: m41-PvWEY8igzIuggq8P3A_37.765984_-122.411550, lat:37.765984, long:-122.41155, alt114, time(sec): 91.4034149646759
Item: 1729, Location ID: D5cCjNOrzZR4sC2kDdr-CA_37.763328_-122.405639, lat:37.763328, long:-122.405639, alt134, time(sec): 87.42841696739197
Item: 1730, Location ID: dpAvh9aw8BzZ9Poo5CuXtw_37.747265_-122.407745, lat:37.747265, long:-122.407745, alt126, time(sec): 90.41481828689575
Item: 1731, Location ID: Utpz0VF1Hq05PWby6RAniw_37.765983_-122.420591, lat:37.765983, long:-122.420591, alt113, time(sec): 89.41891193389893
Item: 1732, Location ID: 2uDETAiYDAdgiD2PmMqcAQ_37.780735_-122.404856, lat:37.780735, long:-122.404856, alt106, time(sec): 99.41470837593079
Item: 1733, Location ID: ncrQU6WsrjizXZGRy3g-HQ_37.786670_-122.396379, lat:37.78667, long:-122.396379, alt112, time(sec): 124.4072813987732
Item: 1734, Location ID: -aouvjAbw1KAN6DuSvHfFQ_37.745635_-122.393217, lat:37.745635, long:-122.393217, alt100, time(sec): 88.41598010063171
Item: 1735, Location ID: CrqD8qBFPZpHAEIc58CZlA_37.759072_-122.411943, lat:37.759072, long:-122.411943, alt110, time(sec): 86.42734885215759
Item: 1736, Location ID: JS3YeJRDwmOxXfjkPCa5Sg_37.763450_-122.418968, lat:37.76345, long:-122.418968, alt112, time(sec): 89.43024587631226
Item: 1737, Location ID: IPmCwnMhjphOJqlMi_EZHQ_37.781052_-122.401303, lat:37.781052, long:-122.401303, alt106, time(sec): 103.41198658943176
Item: 1738, Location ID: L3516HfDUJcOHFZCBDjERg_37.752732_-122.405300, lat:37.752732, long:-122.4053, alt119, time(sec): 89.4229805469513
Item: 1739, Location ID: svQFmAQdZRZGawqQL4gzRQ_37.760588_-122.392611, lat:37.760588, long:-122.392611, alt129, time(sec): 95.42801976203918
Item: 1740, Location ID: QV7hvXRdlb614ak-prV-JA_37.763249_-122.401449, lat:37.763249, long:-122.401449, alt118, time(sec): 86.41955471038818
Item: 1741, Location ID: vcj9FcQeONnPb722l6S4Xw_37.742812_-122.438067, lat:37.742812, long:-122.438067, alt269, time(sec): 110.41658067703247
Item: 1742, Location ID: ZFEAaq4quakZkMLTpML5fQ_37.763236_-122.445879, lat:37.763236, long:-122.445879, alt255, time(sec): 101.42297983169556
Item: 1743, Location ID: O3AchdVhTfQpSQynn9yW6w_37.751075_-122.402227, lat:37.751075, long:-122.402227, alt117, time(sec): 90.43965530395508
Item: 1744, Location ID: S_s7Eodz12VYNobNcVFlhw_37.775383_-122.394986, lat:37.775383, long:-122.394986, alt102, time(sec): 96.41264748573303
Item: 1745, Location ID: tyzP0-01YM59toDOM22Bgg_37.757955_-122.393164, lat:37.757955, long:-122.393164, alt119, time(sec): 87.42092800140381
Item: 1746, Location ID: _lJktATff5G9OvBXcu58fw_37.779760_-122.448899, lat:37.77976, long:-122.448899, alt191, time(sec): 95.41227746009827
Item: 1747, Location ID: L_LTrjaojIGpsADp4xgCEQ_37.790327_-122.389628, lat:37.790327, long:-122.389628, alt105, time(sec): 100.42735052108765
Item: 1748, Location ID: qfaOCB-5kGWDbkmHCC2SEQ_37.754208_-122.442179, lat:37.754208, long:-122.442179, alt253, time(sec): 94.42006301879883
Item: 1749, Location ID: qtBEP09KnX2ghOH7PRE2-Q_37.757220_-122.421223, lat:37.75722, long:-122.421223, alt126, time(sec): 88.42008757591248
Item: 1750, Location ID: 4k_RupWZ6gT9MniENndB9g_37.744323_-122.429992, lat:37.744323, long:-122.429992, alt166, time(sec): 88.4096462726593
Item: 1751, Location ID: MOt61f7jAjdQXIZLkJYDgw_37.748695_-122.439336, lat:37.748695, long:-122.439336, alt225, time(sec): 87.42232275009155
Item: 1752, Location ID: nVn4VvA7tt4nHAbqAlcnog_37.751064_-122.429648, lat:37.751064, long:-122.429648, alt152, time(sec): 89.42681765556335
Item: 1753, Location ID: IoI2Z0AK9bOEr1-DOW0ubA_37.761434_-122.445538, lat:37.761434, long:-122.445538, alt242, time(sec): 97.41056227684021
Item: 1754, Location ID: hnRH4kJq0e2ZpMW78tGBUw_37.769051_-122.426065, lat:37.769051, long:-122.426065, alt135, time(sec): 94.42974948883057
Item: 1755, Location ID: lMQnRoFYryh-xnPncon53Q_37.758350_-122.423878, lat:37.75835, long:-122.423878, alt128, time(sec): 90.41416049003601
Item: 1756, Location ID: bZ05csvbA9HlsALYi1g_qw_37.774074_-122.413218, lat:37.774074, long:-122.413218, alt114, time(sec): 99.42002177238464
Item: 1757, Location ID: rnkml-ep_OqSUJfIZ4xZ9w_37.781583_-122.428991, lat:37.781583, long:-122.428991, alt133, time(sec): 93.41648983955383
Item: 1758, Location ID: s1BA02Y7jYHECNa3b-hEzQ_37.760656_-122.410015, lat:37.760656, long:-122.410015, alt111, time(sec): 94.41884136199951
Item: 1759, Location ID: gcR5uu69cnRSnb6RrcoJRg_37.769000_-122.422287, lat:37.769, long:-122.422287, alt117, time(sec): 112.42064619064331
Item: 1760, Location ID: M87iNdGY8nae6_1HRCLt5g_37.790158_-122.405039, lat:37.790158, long:-122.405039, alt135, time(sec): 230.41142797470093
Item: 1761, Location ID: 1uBwL_J9d7_N0nT1eMnWlg_37.746407_-122.392796, lat:37.746407, long:-122.392796, alt100, time(sec): 191.40732622146606
Item: 1762, Location ID: GAbUXK2-UGIlWsUDXQ-0Vg_37.787554_-122.433101, lat:37.787554, long:-122.433101, alt154, time(sec): 261.4068253040314
Item: 1763, Location ID: Vm2-3hvsjRAUfRTTao_HiA_37.786344_-122.403898, lat:37.786344, long:-122.403898, alt127, time(sec): 544.446368932724
Item: 1764, Location ID: Pc30nBCCM7WvbhevLHbdcg_37.784223_-122.408659, lat:37.784223, long:-122.408659, alt131, time(sec): 484.41234397888184
Item: 1765, Location ID: x0VMexXiJ_qOra4ckpbRCQ_37.754529_-122.424263, lat:37.754529, long:-122.424263, alt138, time(sec): 440.41948914527893
Item: 1766, Location ID: i0KFsbxe5N4y-3hM4SdN8g_37.737814_-122.435445, lat:37.737814, long:-122.435445, alt211, time(sec): 546.4181973934174
Item: 1767, Location ID: jjOjiYfLDhUCUmqznTrXoA_37.790374_-122.447460, lat:37.790374, long:-122.44746, alt204, time(sec): 665.4236967563629
Item: 1768, Location ID: Is_qFmJj-XuNjIMxXsA8IQ_37.769842_-122.408958, lat:37.769842, long:-122.408958, alt107, time(sec): 128.37115120887756
Item: 1769, Location ID: b5le4bmf_VNFjzLfZ6K-Zg_37.772008_-122.431452, lat:37.772008, long:-122.431452, alt148, time(sec): 97.40838980674744
Item: 1770, Location ID: A_VGEfafAs1q0cY0Y-aIvw_37.755106_-122.403625, lat:37.755106, long:-122.403625, alt132, time(sec): 88.42648220062256
Item: 1771, Location ID: jOJdJszaP9oUlxN6e2IXQw_37.745858_-122.391522, lat:37.745858, long:-122.391522, alt102, time(sec): 86.41682767868042
Item: 1772, Location ID: 458gulLKEFGe-ng_kW850w_37.782221_-122.411172, lat:37.782221, long:-122.411172, alt121, time(sec): 112.42997193336487
Item: 1773, Location ID: HZ8sQaisJyBb47OU49W6OQ_37.743422_-122.438478, lat:37.743422, long:-122.438478, alt259, time(sec): 109.40530920028687
Item: 1774, Location ID: joXEdF4pyHnrUHAjJIV0Cw_37.773855_-122.416652, lat:37.773855, long:-122.416652, alt115, time(sec): 107.40840601921082
Item: 1775, Location ID: yWQF9hAhfKQuAKaOpOQuPA_37.785564_-122.415052, lat:37.785564, long:-122.415052, alt144, time(sec): 110.42049598693848
