ExpID: 1760689755
Start Location: 344
Number of Location: 300
StartTime: 2025-10-17 04:29:15.373929

Item: 344, Location ID: B7Ess3XDVYnjF1V_YNpvhQ_37.788998_-122.406884, lat:37.788998, long-122.406884, alt138, time(sec): 115.82268524169922
Item: 522, Location ID: O3LY-eq7GmR4ZfmYEYd6FQ_37.781182_-122.448876, lat:37.781182, long-122.448876, alt184, time(sec): 50.59950494766235
Item: 523, Location ID: DW1MXSeH3Wjeg-h8gvdkGw_37.763706_-122.427903, lat:37.763706, long-122.427903, alt128, time(sec): 50.603068351745605
Item: 524, Location ID: IudfpN2MPhgMkIDSosSJsg_37.754072_-122.411118, lat:37.754072, long-122.411118, alt115, time(sec): 50.60236620903015
Item: 525, Location ID: 3K0flKNXGX7VhatWp7iznw_37.776875_-122.426820, lat:37.776875, long-122.42682, alt124, time(sec): 50.59710931777954
Item: 526, Location ID: F511qh3lRio1jrNibbjBSQ_37.774709_-122.440257, lat:37.774709, long-122.440257, alt166, time(sec): 50.59269452095032
Item: 527, Location ID: FVBPwnqdZCNfV3AjkhPKeQ_37.760351_-122.434999, lat:37.760351, long-122.434999, alt138, time(sec): 50.61580276489258
Item: 528, Location ID: UJqjWsDJXX1WFoXMFWA88Q_37.758326_-122.397135, lat:37.758326, long-122.397135, alt161, time(sec): 50.60116767883301
Item: 529, Location ID: xZfe7NZQ2e7E2_-p8OW3Ww_37.749100_-122.448691, lat:37.7491, long-122.448691, alt332, time(sec): 50.600526094436646
Item: 530, Location ID: ZPauJTMGWBw-2JW6-XXY_Q_37.750266_-122.402808, lat:37.750266, long-122.402808, alt108, time(sec): 50.597585678100586
Item: 531, Location ID: Zh0_zCVPqdcyIXknBZGLdA_37.747889_-122.448723, lat:37.747889, long-122.448723, alt313, time(sec): 50.60842800140381
Item: 532, Location ID: ew-HfhGDlUq-6GldD82xgQ_37.764584_-122.428186, lat:37.764584, long-122.428186, alt130, time(sec): 50.61322832107544
Item: 533, Location ID: aal3oCiVkVFIlaxWrSpr1Q_37.788402_-122.445284, lat:37.788402, long-122.445284, alt180, time(sec): 50.59825420379639
Item: 534, Location ID: LG3Ti_-9qx14gUgT_iIicQ_37.765253_-122.406502, lat:37.765253, long-122.406502, alt122, time(sec): 50.60606670379639
Item: 535, Location ID: srBVx7Uj2uPDTHMPOzK1kg_37.745350_-122.410536, lat:37.74535, long-122.410536, alt128, time(sec): 50.6111044883728
Item: 536, Location ID: HGEAjeOx_e95NxcYkBIbGg_37.768527_-122.448359, lat:37.768527, long-122.448359, alt188, time(sec): 50.6056866645813
Item: 537, Location ID: U0faanESpVeiS17TM_uTkg_37.761960_-122.422884, lat:37.76196, long-122.422884, alt118, time(sec): 50.604151010513306
Item: 538, Location ID: eVyPqtdLadTLTJFHKyW7CA_37.752584_-122.418467, lat:37.752584, long-122.418467, alt124, time(sec): 50.59360980987549
Item: 539, Location ID: IJ4mlZUwF91BYPJzMbeA4A_37.748307_-122.430258, lat:37.748307, long-122.430258, alt156, time(sec): 50.60722756385803
Item: 540, Location ID: KDDzbodBQYeN_dXt3i3ZiQ_37.777519_-122.408902, lat:37.777519, long-122.408902, alt112, time(sec): 50.609949588775635
Item: 541, Location ID: iaVLE6AfCcVe-7PKA9sFeQ_37.778390_-122.392163, lat:37.77839, long-122.392163, alt106, time(sec): 50.60645270347595
Item: 542, Location ID: FqhNvBYlpsLDJ3IqWaVk-Q_37.766485_-122.408323, lat:37.766485, long-122.408323, alt119, time(sec): 50.61510610580444
Item: 543, Location ID: 3904EiX2M9LMN8YKRw6ALw_37.753010_-122.426476, lat:37.75301, long-122.426476, alt148, time(sec): 50.60351610183716
Item: 544, Location ID: czHIr9S0q2l58DBfamyxNA_37.740164_-122.432109, lat:37.740164, long-122.432109, alt229, time(sec): 50.60780072212219
Item: 545, Location ID: hzjmp6MV4RVJP6TO1C7MUA_37.772655_-122.448918, lat:37.772655, long-122.448918, alt177, time(sec): 50.60386085510254
Item: 546, Location ID: YStfxHPnPXET69Vrt6yxDw_37.781730_-122.444490, lat:37.78173, long-122.44449, alt188, time(sec): 50.59891986846924
Item: 547, Location ID: b-zY8InSk3aHIpbx0bPrnA_37.769184_-122.433269, lat:37.769184, long-122.433269, alt150, time(sec): 50.60384464263916
Item: 548, Location ID: aRsm3NXqlJWaSJFmE-FkAg_37.764941_-122.390743, lat:37.764941, long-122.390743, alt105, time(sec): 50.606159687042236
Item: 549, Location ID: GcwRXu7RajUzc_oe0o5fIQ_37.750431_-122.427360, lat:37.750431, long-122.42736, alt150, time(sec): 50.61243987083435
Item: 550, Location ID: o6ifnjq6k_PIyl9cmvVRSg_37.745011_-122.390385, lat:37.745011, long-122.390385, alt100, time(sec): 50.60046434402466
Item: 551, Location ID: f807ChQuVDB8Fyt2PHrWyQ_37.784368_-122.417768, lat:37.784368, long-122.417768, alt136, time(sec): 50.62154507637024
Item: 552, Location ID: K7k7HY2SpeVOCTbbsGIwmw_37.760403_-122.422324, lat:37.760403, long-122.422324, alt119, time(sec): 50.58888363838196
Item: 553, Location ID: A35WmwunfHYGIbK6XUubQg_37.757340_-122.413856, lat:37.75734, long-122.413856, alt114, time(sec): 50.60253047943115
Item: 554, Location ID: Ce_sW4dko-tJypKWM3WUGQ_37.790277_-122.400120, lat:37.790277, long-122.40012, alt106, time(sec): 50.59432864189148
Item: 555, Location ID: MJlVLUZG5dk6T7h4fgmjuw_37.787293_-122.408822, lat:37.787293, long-122.408822, alt139, time(sec): 50.61136555671692
Item: 556, Location ID: jLqkOVsf2X8o4w4jkST3ag_37.756004_-122.418798, lat:37.756004, long-122.418798, alt122, time(sec): 50.59705710411072
Item: 557, Location ID: O1yWBQAiX2jZZIMLphdSNA_37.781767_-122.429882, lat:37.781767, long-122.429882, alt134, time(sec): 50.60040330886841
Item: 558, Location ID: IzsQhIquSLP-fpUU8zkKHg_37.747963_-122.449379, lat:37.747963, long-122.449379, alt319, time(sec): 50.612263441085815
Item: 559, Location ID: dpokRiwsdgGvsRv1W35TWw_37.744276_-122.403118, lat:37.744276, long-122.403118, alt100, time(sec): 50.60315680503845
Item: 560, Location ID: QNpowV1TPj4FnYcT0fwz4w_37.788109_-122.445535, lat:37.788109, long-122.445535, alt180, time(sec): 50.59337115287781
Item: 561, Location ID: 5lwfzDU2JJ72AvMWwwUqew_37.787937_-122.413420, lat:37.787937, long-122.41342, alt159, time(sec): 50.596402645111084
Item: 562, Location ID: iQXrCd9yrGfrM-KEaLHVQw_37.765103_-122.446817, lat:37.765103, long-122.446817, alt216, time(sec): 50.592684507369995
Item: 563, Location ID: RhtFcINbdekXa3VZGU7dyg_37.747440_-122.404576, lat:37.74744, long-122.404576, alt122, time(sec): 50.60525059700012
Item: 564, Location ID: JdWN8GfZt2d6JiWwXitlZw_37.758754_-122.417438, lat:37.758754, long-122.417438, alt116, time(sec): 50.61144518852234
Item: 565, Location ID: oLn_7H-s9bQlYI7RRaM0fA_37.777926_-122.408214, lat:37.777926, long-122.408214, alt108, time(sec): 50.5946843624115
Item: 566, Location ID: xK5hl4qpIVGyZDmtpDkujQ_37.766193_-122.400518, lat:37.766193, long-122.400518, alt104, time(sec): 50.59677171707153
Item: 567, Location ID: 6TBXZvf5Suo6QRMuydXRkg_37.745141_-122.429762, lat:37.745141, long-122.429762, alt164, time(sec): 50.59022927284241
Item: 568, Location ID: sTzP9ia3yxwHUnVhE4vAWw_37.773730_-122.391474, lat:37.77373, long-122.391474, alt106, time(sec): 50.59935545921326
Item: 569, Location ID: bS62hGZGBhbW5L1UZ894Xg_37.763982_-122.440100, lat:37.763982, long-122.4401, alt205, time(sec): 50.60772395133972
Item: 570, Location ID: X1axnNdSSVPula2JITyM6A_37.766513_-122.450136, lat:37.766513, long-122.450136, alt194, time(sec): 50.61025619506836
Item: 571, Location ID: ZObJYg4dz99t1tZVBof9fQ_37.755226_-122.395339, lat:37.755226, long-122.395339, alt160, time(sec): 50.60311245918274
Item: 572, Location ID: JTie2MQO3wEA5XfjBVEu_g_37.755279_-122.434467, lat:37.755279, long-122.434467, alt203, time(sec): 50.611754417419434
Item: 573, Location ID: ZNsQQWuXpXp8Lo7__eMllg_37.782719_-122.430074, lat:37.782719, long-122.430074, alt140, time(sec): 50.619179248809814
Item: 574, Location ID: l_okWxLITjotTARa5eHPhQ_37.788456_-122.414886, lat:37.788456, long-122.414886, alt169, time(sec): 50.60427927970886
Item: 575, Location ID: 23eoI9OTrjMCAD2AOVhm_w_37.766922_-122.389786, lat:37.766922, long-122.389786, alt102, time(sec): 50.614274978637695
Item: 576, Location ID: TAsKCctJMjZLQOqHcEwCeQ_37.757513_-122.424463, lat:37.757513, long-122.424463, alt146, time(sec): 50.58770227432251
Item: 577, Location ID: x1KaBZCb_kYllypqGh2zMQ_37.748334_-122.401946, lat:37.748334, long-122.401946, alt104, time(sec): 50.60325765609741
Item: 578, Location ID: p2qscEN8pL5vkqvRqLLHyA_37.752998_-122.449737, lat:37.752998, long-122.449737, alt308, time(sec): 50.591360569000244
Item: 579, Location ID: qidDmecvrjxfU4SYzW5aIg_37.758131_-122.414667, lat:37.758131, long-122.414667, alt115, time(sec): 50.59817123413086
Item: 580, Location ID: SOsE92QlPZd953UWGJWxrw_37.753694_-122.443190, lat:37.753694, long-122.44319, alt264, time(sec): 50.60113215446472
Item: 581, Location ID: yUVbQ-5oyi0Kiwm17TpQrA_37.787386_-122.430758, lat:37.787386, long-122.430758, alt163, time(sec): 50.60167360305786
Item: 582, Location ID: kh8SjqbixE5KLSkWyhx5gA_37.746502_-122.412534, lat:37.746502, long-122.412534, alt128, time(sec): 50.59601044654846
Item: 583, Location ID: oFXu4OfDRVJTkUg9lNRQqA_37.737879_-122.445667, lat:37.737879, long-122.445667, alt284, time(sec): 50.61608576774597
Item: 584, Location ID: j-8rK9aA2DhaNN0vTuzPTg_37.771800_-122.393400, lat:37.7718, long-122.3934, alt104, time(sec): 50.60901856422424
Item: 585, Location ID: FBFkvwSz_Q8Yf-fYf7APHw_37.768002_-122.394221, lat:37.768002, long-122.394221, alt103, time(sec): 50.59837031364441
Item: 586, Location ID: sj02wUAMHAsO5OxQlbozCw_37.744367_-122.446087, lat:37.744367, long-122.446087, alt237, time(sec): 50.602197885513306
Item: 587, Location ID: bnWpTwKOzWdeqTWBxOkvcw_37.765761_-122.429929, lat:37.765761, long-122.429929, alt135, time(sec): 50.60494422912598
Item: 588, Location ID: rTlh9l3awQ2MvcFJfDGVDQ_37.740090_-122.420579, lat:37.74009, long-122.420579, alt158, time(sec): 50.6018602848053
Item: 589, Location ID: Nyp0qjeVPGMm532WG1A3TA_37.748681_-122.424398, lat:37.748681, long-122.424398, alt151, time(sec): 50.595897912979126
Item: 590, Location ID: 4ZJrVNYI3tGExUInKsrpNQ_37.766383_-122.390845, lat:37.766383, long-122.390845, alt102, time(sec): 50.588292598724365
Item: 591, Location ID: 0_YpZyrdoS6mkqbqeSYilA_37.736988_-122.397879, lat:37.736988, long-122.397879, alt118, time(sec): 50.609535217285156
Item: 592, Location ID: FIF5AJ8zGwl8J9QzXk-08A_37.772218_-122.438955, lat:37.772218, long-122.438955, alt176, time(sec): 50.61911463737488
Item: 593, Location ID: im4XaLeVxBsIE-arC6TwGw_37.768393_-122.407262, lat:37.768393, long-122.407262, alt107, time(sec): 50.60897469520569
Item: 594, Location ID: tkgEryHAxSSnfc8v8FSRTQ_37.746419_-122.424749, lat:37.746419, long-122.424749, alt133, time(sec): 50.60870432853699
Item: 595, Location ID: KDY6bT_nROrSs7Tk1RcAzA_37.775421_-122.412701, lat:37.775421, long-122.412701, alt114, time(sec): 50.59966325759888
Item: 596, Location ID: M5Jv8phhgfgz5KE9ClmnnA_37.757532_-122.407771, lat:37.757532, long-122.407771, alt116, time(sec): 50.6055850982666
Item: 597, Location ID: 3b0Igm_YKORmP9KNLniRFg_37.763452_-122.411273, lat:37.763452, long-122.411273, alt115, time(sec): 50.58884024620056
Item: 598, Location ID: Xid9ny9TSWY5LT8OFPVTSA_37.737038_-122.429377, lat:37.737038, long-122.429377, alt200, time(sec): 50.59013056755066
Item: 599, Location ID: 9cxr8n0xglkJ32bNed1yfA_37.751131_-122.440679, lat:37.751131, long-122.440679, alt206, time(sec): 50.62448263168335
Item: 600, Location ID: sSMtwigZUifPA-gtaUHJQA_37.772174_-122.418009, lat:37.772174, long-122.418009, alt113, time(sec): 50.59262704849243
Item: 601, Location ID: OnNT12DVFRZCl6kv0I_tNQ_37.752205_-122.409100, lat:37.752205, long-122.4091, alt116, time(sec): 50.598329067230225
Item: 602, Location ID: M7YYbfK9ecd7ZL-BLuLaOw_37.737324_-122.400126, lat:37.737324, long-122.400126, alt120, time(sec): 50.59184432029724
Item: 603, Location ID: JbwRNH6j-kRBAP95GnB3sA_37.748036_-122.390304, lat:37.748036, long-122.390304, alt100, time(sec): 50.599246978759766
Item: 604, Location ID: FmTZ2TMgVxJTNvJqVJTeEw_37.761231_-122.397562, lat:37.761231, long-122.397562, alt138, time(sec): 50.59616255760193
Item: 605, Location ID: _9yw4ugarXHDY4IshNFKeA_37.778931_-122.429668, lat:37.778931, long-122.429668, alt133, time(sec): 50.6060528755188
Item: 606, Location ID: URvSJAdCAXXct40q3Rngyg_37.790341_-122.449141, lat:37.790341, long-122.449141, alt187, time(sec): 50.59616160392761
Item: 607, Location ID: f3N_ZRUNqtMzR5xtqUN9Bg_37.739957_-122.421441, lat:37.739957, long-122.421441, alt158, time(sec): 50.58588218688965
Item: 608, Location ID: BLWVZXEZKQbJkZe0UDNFWA_37.780069_-122.445974, lat:37.780069, long-122.445974, alt196, time(sec): 50.610384941101074
Item: 609, Location ID: iDTsOrKawEeloWHzaJp5fg_37.762160_-122.441103, lat:37.76216, long-122.441103, alt187, time(sec): 50.594441652297974
Item: 610, Location ID: WA_OfWerjZzJy6MouNasvg_37.756012_-122.436457, lat:37.756012, long-122.436457, alt208, time(sec): 50.60125374794006
Item: 611, Location ID: -EvoO_t-eM3rj0c3AIfG9w_37.765725_-122.413217, lat:37.765725, long-122.413217, alt111, time(sec): 50.58451533317566
Item: 612, Location ID: en0RstMSviXAx9Dc6_3yOw_37.750703_-122.430611, lat:37.750703, long-122.430611, alt152, time(sec): 50.598740339279175
Item: 613, Location ID: 1leQq6QrQEf2TLxkxyoTsA_37.777578_-122.436621, lat:37.777578, long-122.436621, alt168, time(sec): 50.6046576499939
Item: 614, Location ID: _Lf9X5_1BymTJHevsC04qw_37.748025_-122.421831, lat:37.748025, long-122.421831, alt125, time(sec): 50.600651264190674
Item: 615, Location ID: -kHLVGtoxpVtShtn81TI4w_37.737311_-122.421976, lat:37.737311, long-122.421976, alt175, time(sec): 50.598021507263184
Item: 616, Location ID: N00tOFB635PiHyqeOj-O9A_37.789004_-122.447644, lat:37.789004, long-122.447644, alt198, time(sec): 50.60982584953308
Item: 617, Location ID: Qokb8181CrSOuPRIda9oKQ_37.764083_-122.410398, lat:37.764083, long-122.410398, alt116, time(sec): 50.59209990501404
Item: 618, Location ID: BcPL2DRbC0GMkZxvzOvBEA_37.749286_-122.427783, lat:37.749286, long-122.427783, alt146, time(sec): 50.6190025806427
Item: 619, Location ID: TVqwbSB1ci2NJ9j11gJ_VA_37.789473_-122.439019, lat:37.789473, long-122.439019, alt172, time(sec): 50.61844444274902
Item: 620, Location ID: UHxaSCZOJFyaVMZDWDfWjQ_37.738325_-122.440088, lat:37.738325, long-122.440088, alt206, time(sec): 50.611483097076416
Item: 621, Location ID: roUY7WyKIHfmhOkWyICk8Q_37.777909_-122.412587, lat:37.777909, long-122.412587, alt113, time(sec): 50.59190845489502
Item: 622, Location ID: Vv_xLEsJ36NBkQy5DLHvQA_37.775331_-122.408590, lat:37.775331, long-122.40859, alt107, time(sec): 50.60835790634155
Item: 623, Location ID: akBPariHOE0pMrmYJ5OasA_37.760965_-122.447121, lat:37.760965, long-122.447121, alt240, time(sec): 50.595967054367065
Item: 624, Location ID: naXw_Y6LNmgJjkHrlxHp6g_37.788565_-122.447104, lat:37.788565, long-122.447104, alt190, time(sec): 50.599363565444946
Item: 625, Location ID: cg4WEDV56CMvJ8UmPHmbYg_37.764719_-122.444637, lat:37.764719, long-122.444637, alt245, time(sec): 50.59810709953308
Item: 626, Location ID: rqGi5SyxFu7us6ip3y2vhw_37.763632_-122.400916, lat:37.763632, long-122.400916, alt111, time(sec): 50.590453147888184
Item: 627, Location ID: 20Z2iNb7w4HuMJHt4ySYdg_37.741502_-122.394120, lat:37.741502, long-122.39412, alt101, time(sec): 50.606146812438965
Item: 628, Location ID: 7if33SHI7WUTyLzVRp_g6A_37.738296_-122.392687, lat:37.738296, long-122.392687, alt108, time(sec): 50.59491205215454
Item: 629, Location ID: snUg2tBnf03oqc9S4rBiDA_37.742715_-122.429775, lat:37.742715, long-122.429775, alt149, time(sec): 50.59737300872803
Item: 630, Location ID: tOzBKOIpovRrFQbkjoPZZQ_37.754344_-122.408352, lat:37.754344, long-122.408352, alt119, time(sec): 50.595526933670044
Item: 631, Location ID: B4JBegrzVoFTQXgWS-AAyQ_37.750566_-122.390492, lat:37.750566, long-122.390492, alt104, time(sec): 50.595595836639404
Item: 632, Location ID: ijqkHsSXnetb7Cw-czwsBw_37.763252_-122.395636, lat:37.763252, long-122.395636, alt123, time(sec): 50.604734897613525
Item: 633, Location ID: fk62ecnKYlpko_8ESda5_A_37.748650_-122.413748, lat:37.74865, long-122.413748, alt116, time(sec): 50.59797978401184
Item: 634, Location ID: OhU2D6LK0EMt5nvQHpxd3g_37.779165_-122.390711, lat:37.779165, long-122.390711, alt113, time(sec): 50.602699995040894
Item: 635, Location ID: lzWUSLVOH2UQN7NHFkzpQA_37.765272_-122.440331, lat:37.765272, long-122.440331, alt222, time(sec): 50.621554374694824
Item: 636, Location ID: DSAZ7Nb8jpUbf0XscvrXdw_37.767052_-122.408423, lat:37.767052, long-122.408423, alt122, time(sec): 50.59659504890442
Item: 637, Location ID: EXEIZbhyXM9svmv02nCKsw_37.766184_-122.413023, lat:37.766184, long-122.413023, alt107, time(sec): 50.59005784988403
Item: 638, Location ID: 3EPPRtFfv-FyQrJyYjTtoQ_37.782111_-122.394241, lat:37.782111, long-122.394241, alt112, time(sec): 50.60307812690735
Item: 639, Location ID: Sl9fMPdcbc9ESEXRqCEl6A_37.790080_-122.409310, lat:37.79008, long-122.40931, alt159, time(sec): 50.60366630554199
Item: 640, Location ID: tZ9RMT60_0x9JUBsRZFjMQ_37.777832_-122.412137, lat:37.777832, long-122.412137, alt113, time(sec): 50.599425077438354
Item: 641, Location ID: pF_nXOl_BYsSP1rsViQ7Xg_37.782608_-122.406399, lat:37.782608, long-122.406399, alt115, time(sec): 50.59984517097473
Item: 642, Location ID: k_PA_t-Xo5XWsMZ79og96g_37.749883_-122.394938, lat:37.749883, long-122.394938, alt105, time(sec): 50.60014748573303
Item: 643, Location ID: oNhjESuMVMd4DSRgn3MUFA_37.750562_-122.394633, lat:37.750562, long-122.394633, alt107, time(sec): 50.606282234191895

EndTime: 2025-10-17 08:54:10.669030
Runtime: 4:24:55
