ExpID: 1764925782
Start Location: 1103
Number of Location: 500
StartTime: 2025-12-05 04:09:42.959074

Item: 1103, Location ID: p9PN5AqpspuvFuE8BDA-OQ_47.559780_-122.323340, lat:47.55978, long:-122.32334, alt104, time(sec): 62.56467080116272
Item: 1276, Location ID: Dwvu7j4JjK1Ga02LNOr4fw_47.611093_-122.301484, lat:47.611093, long:-122.301484, alt194, time(sec): 78.40292501449585
Item: 1277, Location ID: jz3mh57fusqLB4FMpWMK9w_47.613830_-122.323418, lat:47.61383, long:-122.323418, alt195, time(sec): 92.41756820678711
Item: 1278, Location ID: qQZ0uyNI1ivhKwdvpShmuw_47.618008_-122.326798, lat:47.618008, long:-122.326798, alt169, time(sec): 87.39590358734131
Item: 1279, Location ID: _B6pVkwKxUvamDXcXPCnYA_47.618219_-122.302541, lat:47.618219, long:-122.302541, alt203, time(sec): 80.41577410697937
Item: 1280, Location ID: H_qXJuV5Zja8mxcEoAluHg_47.611903_-122.315443, lat:47.611903, long:-122.315443, alt195, time(sec): 78.40611624717712
Item: 1281, Location ID: sy5vGApaoHtrDjjH0ua9UQ_47.615637_-122.315590, lat:47.615637, long:-122.31559, alt207, time(sec): 78.4119884967804
Item: 1282, Location ID: vO5zrZUOfLIjUGRtiIQndQ_47.575056_-122.333245, lat:47.575056, long:-122.333245, alt103, time(sec): 71.39157271385193
Item: 1283, Location ID: _aAIxZ24H3UDFcoyNCYwZA_47.580693_-122.300598, lat:47.580693, long:-122.300598, alt119, time(sec): 70.40684390068054
Item: 1284, Location ID: HdN5UtpCwvsbu5p1QKl46Q_47.619511_-122.293508, lat:47.619511, long:-122.293508, alt131, time(sec): 69.4010112285614
Item: 1285, Location ID: mXat1EWq_uh0behAuSoDxw_47.605476_-122.320855, lat:47.605476, long:-122.320855, alt206, time(sec): 87.38953828811646
Item: 1286, Location ID: 12I9sTkiFpccfiSur1DQ7Q_47.558327_-122.299184, lat:47.558327, long:-122.299184, alt199, time(sec): 90.3993308544159
Item: 1287, Location ID: nzW44xmjOISovIYOI0FL4Q_47.618504_-122.305003, lat:47.618504, long:-122.305003, alt205, time(sec): 80.40222668647766
Item: 1288, Location ID: 7fkfW8WrcXNReIuFuzd2eQ_47.571940_-122.316744, lat:47.57194, long:-122.316744, alt175, time(sec): 83.4074273109436
Item: 1289, Location ID: p045LxEfGyGPAdUxo1VGow_47.587982_-122.299159, lat:47.587982, long:-122.299159, alt135, time(sec): 74.41021823883057
Item: 1290, Location ID: Wy3s7d9lhTKZC5WmPbvILA_47.580614_-122.290332, lat:47.580614, long:-122.290332, alt150, time(sec): 83.4026882648468
Item: 1291, Location ID: CGTHkJMrCUTqwc7vZURm0g_47.573711_-122.294542, lat:47.573711, long:-122.294542, alt119, time(sec): 72.39430379867554
Item: 1292, Location ID: bFMbXfNOtNS_tbq8_fVYPQ_47.609709_-122.321914, lat:47.609709, long:-122.321914, alt220, time(sec): 101.39526200294495
Item: 1293, Location ID: yh5Zm-IqAO5SxoiXdbqUdQ_47.612166_-122.304994, lat:47.612166, long:-122.304994, alt205, time(sec): 85.39122462272644
Item: 1294, Location ID: 7dWpLeit_Z7yhXvF7Cs7ag_47.610611_-122.316000, lat:47.610611, long:-122.316, alt188, time(sec): 77.41289973258972
Item: 1295, Location ID: 8XgAkq28qskPP2c64t59zg_47.612112_-122.317756, lat:47.612112, long:-122.317756, alt192, time(sec): 81.41196846961975
Item: 1296, Location ID: EiiYORSRuGcAU3mhRzuBxw_47.572051_-122.291954, lat:47.572051, long:-122.291954, alt111, time(sec): 73.39618253707886
Item: 1297, Location ID: y4YxtXmePt_854qExJkKmA_47.605802_-122.298914, lat:47.605802, long:-122.298914, alt193, time(sec): 79.40192222595215
Item: 1298, Location ID: R7_Gx_bGPj0qyeemqUFWoQ_47.615739_-122.288153, lat:47.615739, long:-122.288153, alt194, time(sec): 90.40326714515686
Item: 1299, Location ID: cpW3ra-BDOQvGlFtLB5r9A_47.618512_-122.318529, lat:47.618512, long:-122.318529, alt201, time(sec): 91.4176709651947
Item: 1300, Location ID: gUcO13oW5cWGsCH9bcuSDg_47.618702_-122.291254, lat:47.618702, long:-122.291254, alt152, time(sec): 83.39460968971252
Item: 1301, Location ID: nFpio80xsvq6gGRu4YcP2Q_47.558480_-122.313448, lat:47.55848, long:-122.313448, alt169, time(sec): 84.40802693367004
Item: 1302, Location ID: 8SD-iDXwTzMncJbddpXXWw_47.621142_-122.315118, lat:47.621142, long:-122.315118, alt227, time(sec): 93.37649536132812
Item: 1303, Location ID: vebxhpCNzxJM4GNmD1bmRA_47.564964_-122.312758, lat:47.564964, long:-122.312758, alt190, time(sec): 86.39293575286865
Item: 1304, Location ID: 6g0tGahPgMDACPoaLaw5CA_47.619545_-122.294815, lat:47.619545, long:-122.294815, alt132, time(sec): 73.40771436691284
Item: 1305, Location ID: Dui-ajTts8aLPPZf__gSGw_47.601249_-122.323875, lat:47.601249, long:-122.323875, alt165, time(sec): 90.40640234947205
Item: 1306, Location ID: sUH7BL6-OAN9B8MXxXvZ6w_47.559658_-122.306517, lat:47.559658, long:-122.306517, alt195, time(sec): 89.40203356742859
Item: 1307, Location ID: KCSMbZ6ZIp_PX9gegQvbwA_47.589302_-122.335150, lat:47.589302, long:-122.33515, alt100, time(sec): 79.38598799705505
Item: 1308, Location ID: PP2swrbcexHkSp8DHyNg9w_47.597169_-122.312437, lat:47.597169, long:-122.312437, alt138, time(sec): 75.40572571754456
Item: 1309, Location ID: RmWs3K_nnFk1HcPT2W5bng_47.618540_-122.312804, lat:47.61854, long:-122.312804, alt227, time(sec): 91.40199327468872
Item: 1310, Location ID: IjQN2BnbWHujSe-tPcYOPw_47.612894_-122.313274, lat:47.612894, long:-122.313274, alt207, time(sec): 82.40283632278442
Item: 1311, Location ID: 30XGJH8QHEkmXyGn_l6RmA_47.564428_-122.301486, lat:47.564428, long:-122.301486, alt204, time(sec): 93.40440678596497
Item: 1312, Location ID: -ETTk7CHTDdl3NUypcPSkg_47.599001_-122.316576, lat:47.599001, long:-122.316576, alt151, time(sec): 82.4084837436676
Item: 1313, Location ID: ZR9A_LiCl6otiw716WLmjw_47.620666_-122.296118, lat:47.620666, long:-122.296118, alt139, time(sec): 74.41651940345764
Item: 1314, Location ID: UFwkD42xewvRbVGfX4IbVw_47.615691_-122.304896, lat:47.615691, long:-122.304896, alt205, time(sec): 87.409512758255
Item: 1315, Location ID: 8rwUnQGAGMKUdmUXGL641g_47.615721_-122.298143, lat:47.615721, long:-122.298143, alt174, time(sec): 77.41880369186401
Item: 1316, Location ID: ke3D1czh-X0rNNyfhFhR1g_47.595020_-122.292776, lat:47.59502, long:-122.292776, alt176, time(sec): 89.40531611442566
Item: 1317, Location ID: Dvr2YXOl9QQF4PeThzmd-g_47.590981_-122.302179, lat:47.590981, long:-122.302179, alt146, time(sec): 78.42046070098877
Item: 1318, Location ID: 5YLN_qUO1rUxee102gruSA_47.570208_-122.301814, lat:47.570208, long:-122.301814, alt191, time(sec): 90.41061639785767
Item: 1319, Location ID: -yHCQ_37Ec7mssMhMymDnQ_47.610999_-122.325956, lat:47.610999, long:-122.325956, alt206, time(sec): 23479.73481988907
