ExpID: 1765778182
Start Location: 556
Location: NewYork
Number of Location: 500
StartTime: 2025-12-15 00:56:22.479521

Item: 556, Location ID: _kPRPwWdGit52HhzFTD-7w_40.751615_-73.968537, lat:40.751615, long:-73.968537, alt111, time(sec): 99.42584204673767
Item: 732, Location ID: U_ctavq2nTRYhCGvY5HbAA_40.715265_-74.003079, lat:40.715265, long:-74.003079, alt111, time(sec): 132.17672276496887
Item: 733, Location ID: td6k9xz7mx_YCaho6_oyAA_40.751244_-73.983379, lat:40.751244, long:-73.983379, alt158, time(sec): 147.17274856567383
Item: 734, Location ID: Nk2H-hD81vwtHlTe6CNfxw_40.776352_-73.987005, lat:40.776352, long:-73.987005, alt136, time(sec): 114.2200493812561
Item: 735, Location ID: Olw8iZvGq-sJC3IbvmYZMw_40.722853_-73.983383, lat:40.722853, long:-73.983383, alt116, time(sec): 112.23034238815308
Item: 736, Location ID: 6bTpY22UG5HGDGEB3aP47w_40.774215_-73.986924, lat:40.774215, long:-73.986924, alt128, time(sec): 116.19905090332031
Item: 737, Location ID: cUASIGvZjpqNV8cNXmcqlg_40.745600_-73.997167, lat:40.7456, long:-73.997167, alt119, time(sec): 121.19459843635559
Item: 738, Location ID: Muhm_61XyNrVabc4vY9q_Q_40.750282_-73.966122, lat:40.750282, long:-73.966122, alt106, time(sec): 99.19982957839966
Item: 739, Location ID: 7KDKUIBbfM1VLtvnzmlrMA_40.770723_-73.988332, lat:40.770723, long:-73.988332, alt131, time(sec): 127.19520497322083
Item: 740, Location ID: E-NbJhcaW6jUrhaOGm58lQ_40.767762_-73.979305, lat:40.767762, long:-73.979305, alt128, time(sec): 126.20608401298523
Item: 741, Location ID: 2IbThgxts5KR6wX9zV503g_40.772364_-73.952799, lat:40.772364, long:-73.952799, alt137, time(sec): 122.19648933410645
Item: 742, Location ID: RVBXFX_EbcT5gOooJTMQQQ_40.740095_-73.986502, lat:40.740095, long:-73.986502, alt146, time(sec): 126.20280075073242
Item: 743, Location ID: n5Z2R8Iy7Jo4y_EvgDjktg_40.751559_-73.984137, lat:40.751559, long:-73.984137, alt153, time(sec): 152.16540455818176
Item: 744, Location ID: BgCAB3aQ0HbnVlwhQZa1Qw_40.726814_-73.992686, lat:40.726814, long:-73.992686, alt120, time(sec): 115.19180059432983
Item: 745, Location ID: kcBGQhjVMA_92IWm4aFGEg_40.743110_-73.983570, lat:40.74311, long:-73.98357, alt114, time(sec): 130.1790292263031
Item: 746, Location ID: Rg1D5sfmaswphRdapG16mw_40.779730_-73.976247, lat:40.77973, long:-73.976247, alt142, time(sec): 117.19126200675964
Item: 747, Location ID: lA_Yoi91-A3xbDuJHxRpWw_40.766304_-73.985922, lat:40.766304, long:-73.985922, alt123, time(sec): 139.18497228622437
Item: 748, Location ID: f99cUie7oR3lY6zz5VkFqA_40.759281_-73.965334, lat:40.759281, long:-73.965334, alt128, time(sec): 137.18387818336487
Item: 749, Location ID: Bw1yoy02w7ZljsGCNFA6bQ_40.727156_-73.984252, lat:40.727156, long:-73.984252, alt112, time(sec): 118.35069394111633
Item: 750, Location ID: cWH_YPxcqJOeiClm7VlD7w_40.747735_-73.973757, lat:40.747735, long:-73.973757, alt113, time(sec): 128.18697834014893
Item: 751, Location ID: xKIgfa34H89IR6Ng3gywOw_40.757219_-73.966289, lat:40.757219, long:-73.966289, alt121, time(sec): 141.17839121818542
Item: 752, Location ID: X7qsEjq_AGlqMJ2o4ICG9g_40.750733_-73.982894, lat:40.750733, long:-73.982894, alt160, time(sec): 148.20477175712585
Item: 753, Location ID: 1L5UVvptm1zuz9KHE8khEA_40.762770_-73.972019, lat:40.76277, long:-73.972019, alt123, time(sec): 149.16955137252808
Item: 754, Location ID: xs1yrhrLjZlX-gvXgbZ3Xw_40.780662_-73.960456, lat:40.780662, long:-73.960456, alt153, time(sec): 128.18333196640015
Item: 755, Location ID: aA-KUA-eEhKdzg_OSjkOrQ_40.717696_-73.990457, lat:40.717696, long:-73.990457, alt121, time(sec): 125.2042076587677
Item: 756, Location ID: -UHt23oZX8h-N2IWqzDRGA_40.749603_-73.985238, lat:40.749603, long:-73.985238, alt149, time(sec): 157.16176915168762
Item: 757, Location ID: ENQkMaVLroiJX0Y-lvyVYw_40.769092_-73.952123, lat:40.769092, long:-73.952123, alt115, time(sec): 128.18689060211182
Item: 758, Location ID: d9aKZ_0MY0Xx-uaHlrwZBA_40.753342_-73.972638, lat:40.753342, long:-73.972638, alt115, time(sec): 130.1685881614685
Item: 759, Location ID: nJ4a_vGePVHUUtCp4xjUcw_40.769485_-73.976101, lat:40.769485, long:-73.976101, alt128, time(sec): 115.20338702201843
Item: 760, Location ID: fcP2PLyF3xOqXAvDqTEKFg_40.715751_-74.004988, lat:40.715751, long:-74.004988, alt133, time(sec): 144.17953419685364
Item: 761, Location ID: mj5FRpXW3qfXIkDUCk_rHg_40.762633_-73.956839, lat:40.762633, long:-73.956839, alt122, time(sec): 129.18360877037048
Item: 762, Location ID: uvohumLuheEQg-TCH2Ux7w_40.752359_-73.968389, lat:40.752359, long:-73.968389, alt109, time(sec): 133.19099497795105
Item: 763, Location ID: TikYWLtO0qQvMkJmfv0v-Q_40.746751_-73.972731, lat:40.746751, long:-73.972731, alt112, time(sec): 123.19621539115906
Item: 764, Location ID: dCYNZFXXhk76rk0svX4ywA_40.777686_-73.978616, lat:40.777686, long:-73.978616, alt136, time(sec): 129.21737241744995
Item: 765, Location ID: lYK_ekTLDq--xrvW9ufh-A_40.745212_-74.007725, lat:40.745212, long:-74.007725, alt105, time(sec): 116.19431924819946
Item: 766, Location ID: jUu_EQKsyuq2AFtZ5btVMg_40.777000_-73.975679, lat:40.777, long:-73.975679, alt142, time(sec): 120.17914700508118
Item: 767, Location ID: pDVw9RWoGgxPknjzNrVDqg_40.753852_-73.998404, lat:40.753852, long:-73.998404, alt124, time(sec): 143.17651796340942
Item: 768, Location ID: npx9uCud5RgYwpSw4I7rWQ_40.711667_-73.993485, lat:40.711667, long:-73.993485, alt120, time(sec): 124.19560146331787
Item: 769, Location ID: i758IbvRaXxA3GERneuyeQ_40.755208_-73.965386, lat:40.755208, long:-73.965386, alt130, time(sec): 128.19669222831726
Item: 770, Location ID: I0OW7eQXtVwcU5m1ybkP1w_40.737300_-73.983503, lat:40.7373, long:-73.983503, alt122, time(sec): 140.24522233009338
Item: 771, Location ID: QJFdjtbRf_5zMn5s-8Vumg_40.743234_-74.003018, lat:40.743234, long:-74.003018, alt105, time(sec): 129.188227891922
Item: 772, Location ID: DCpCkJt0hl6p3Fm7fGmlhQ_40.775145_-73.990687, lat:40.775145, long:-73.990687, alt100, time(sec): 109.22397518157959
Item: 773, Location ID: EUDTBwdxyZbaeVMfVkRQeQ_40.740434_-73.986974, lat:40.740434, long:-73.986974, alt136, time(sec): 154.1891062259674
Item: 774, Location ID: bUkHdyMqDTTt0Ss6vwvbqA_40.739863_-74.006899, lat:40.739863, long:-74.006899, alt105, time(sec): 119.20745420455933
Item: 775, Location ID: Zgg0FR-vvyZsSNrymnn4ig_40.707375_-74.007710, lat:40.707375, long:-74.00771, alt111, time(sec): 177.18815422058105
Item: 776, Location ID: GGbnZ52sRRS4jTiqFg-rnw_40.723876_-73.978358, lat:40.723876, long:-73.978358, alt109, time(sec): 120.19225931167603
Item: 777, Location ID: Hf4Aiv7uYGGlajNkXFQltQ_40.754878_-73.980153, lat:40.754878, long:-73.980153, alt121, time(sec): 169.179452419281
Item: 778, Location ID: bu6O8t02L3hPhsUUvXADqg_40.725291_-73.983581, lat:40.725291, long:-73.983581, alt110, time(sec): 125.21018600463867
Item: 779, Location ID: jKXTi2QGUYmDsqi4zmlppQ_40.732809_-73.988154, lat:40.732809, long:-73.988154, alt125, time(sec): 133.19703078269958
Item: 780, Location ID: Zf8ImFQCPZF4rbvYtjuBkQ_40.706557_-74.018764, lat:40.706557, long:-74.018764, alt104, time(sec): 99.2186427116394
Item: 781, Location ID: Jrum7rv0PnAWusdwvMMHGg_40.731613_-73.983196, lat:40.731613, long:-73.983196, alt122, time(sec): 133.2044758796692
Item: 782, Location ID: VunoA89rQRBwFtBHugxiYg_40.718053_-74.006577, lat:40.718053, long:-74.006577, alt108, time(sec): 138.20916724205017
Item: 783, Location ID: ZzPa6ckHg6ZGCNJP_uZt6A_40.721591_-73.978517, lat:40.721591, long:-73.978517, alt112, time(sec): 125.21411228179932
Item: 784, Location ID: jOXBiqFEMcJJnN6AyC2bmQ_40.781747_-73.963026, lat:40.781747, long:-73.963026, alt139, time(sec): 120.19254541397095
Item: 785, Location ID: hA3kG6SDuOT3JItT1ca7yQ_40.766968_-73.964734, lat:40.766968, long:-73.964734, alt144, time(sec): 153.1864902973175
Item: 786, Location ID: cBrpVRUZjiXrTKntM-g0MA_40.741016_-73.986246, lat:40.741016, long:-73.986246, alt113, time(sec): 131.1941773891449
Item: 787, Location ID: ZB6zkHQQEqiPA9M9r7RwyA_40.762642_-73.963331, lat:40.762642, long:-73.963331, alt139, time(sec): 137.1727614402771
Item: 788, Location ID: 8-g5Oa7Fbb563qfk0OzAgw_40.710439_-74.007081, lat:40.710439, long:-74.007081, alt130, time(sec): 155.1788034439087
Item: 789, Location ID: OeR1BsAmy8bmULjMYxYtwA_40.717298_-74.012725, lat:40.717298, long:-74.012725, alt113, time(sec): 123.29293274879456
Item: 790, Location ID: v2DajuOZNDhew4JP7QtVkw_40.730358_-73.972928, lat:40.730358, long:-73.972928, alt101, time(sec): 105.20639753341675
Item: 791, Location ID: 7cqDZnq3lWYxEqhKzYUZ7g_40.780760_-73.949645, lat:40.78076, long:-73.949645, alt129, time(sec): 132.19918608665466
Item: 792, Location ID: cn-PXNd3kibWRBZ6QLOSmQ_40.780620_-73.972259, lat:40.78062, long:-73.972259, alt135, time(sec): 126.22659111022949
Item: 793, Location ID: lyA8Jnl30Zf1dqmWd_5Dng_40.721907_-74.007480, lat:40.721907, long:-74.00748, alt113, time(sec): 124.189293384552
Item: 794, Location ID: AmhHMIKlMeJ7GZr9eZct6g_40.743891_-74.004582, lat:40.743891, long:-74.004582, alt107, time(sec): 127.21668553352356
Item: 795, Location ID: 05bW2JQYBHsv8OKjgMz4_Q_40.766417_-73.960134, lat:40.766417, long:-73.960134, alt153, time(sec): 141.2084174156189
Item: 796, Location ID: fQu_KOisynCb15nSis-WrQ_40.715751_-73.986077, lat:40.715751, long:-73.986077, alt125, time(sec): 136.20684695243835
Item: 797, Location ID: NBuqHXbGyiQzVxZfK_lOwQ_40.774351_-73.979461, lat:40.774351, long:-73.979461, alt138, time(sec): 149.189457654953
Item: 798, Location ID: m_0kK7YU6Vt8qxTGQcgAUg_40.756278_-73.964428, lat:40.756278, long:-73.964428, alt137, time(sec): 138.1816029548645
Item: 799, Location ID: WPfYRo9D2PPqpPRQrN6m3g_40.777421_-73.962607, lat:40.777421, long:-73.962607, alt148, time(sec): 136.19353222846985
Item: 800, Location ID: -8kDlxmrsuF4YZThTyF5Kg_40.736042_-74.004701, lat:40.736042, long:-74.004701, alt114, time(sec): 130.20086407661438
Item: 801, Location ID: Cje1Qt--TB6yrZrUGhSXjg_40.733105_-73.992848, lat:40.733105, long:-73.992848, alt121, time(sec): 152.19679284095764
Item: 802, Location ID: WmMpa19yXee8XyVs8H8zGg_40.724052_-73.993613, lat:40.724052, long:-73.993613, alt124, time(sec): 134.18645572662354
Item: 803, Location ID: hz35vYTuZfVf5EuY4ZWKQg_40.758068_-73.989687, lat:40.758068, long:-73.989687, alt128, time(sec): 144.16901659965515
Item: 804, Location ID: ROHHtB5mgSmEpAMQTuli9A_40.724234_-73.995590, lat:40.724234, long:-73.99559, alt127, time(sec): 139.19237160682678
Item: 805, Location ID: RrXdFlC8Laqk8HWE6lxE1Q_40.773897_-73.945540, lat:40.773897, long:-73.94554, alt136, time(sec): 115.20298314094543
Item: 806, Location ID: 6R6vrv1hR754x8JXYH3HBw_40.777016_-73.947611, lat:40.777016, long:-73.947611, alt120, time(sec): 196.1987178325653
Item: 807, Location ID: zhnDHeGqzyQvFY0lsSUusg_40.740159_-73.980388, lat:40.740159, long:-73.980388, alt120, time(sec): 440.1764841079712
Item: 808, Location ID: 4G9au53h8IsbNZltaOpKWw_40.766487_-73.952866, lat:40.766487, long:-73.952866, alt141, time(sec): 537.1992816925049
Item: 809, Location ID: WV5F1xAUapzd6Kio2l314g_40.740324_-73.988757, lat:40.740324, long:-73.988757, alt147, time(sec): 834.2433845996857
Item: 810, Location ID: cTkxjD-eiH2j_7Fh-3FBmQ_40.720667_-74.003032, lat:40.720667, long:-74.003032, alt112, time(sec): 889.2518818378448
Item: 811, Location ID: UtmpZIWYFyfH4EgHmQOoiQ_40.722390_-74.003781, lat:40.72239, long:-74.003781, alt109, time(sec): 638.2381062507629
Item: 812, Location ID: gu-WPFRtFDa8auocvD3IMQ_40.768569_-73.953705, lat:40.768569, long:-73.953705, alt122, time(sec): 122.18862223625183
Item: 813, Location ID: qnAsBEUGvSbGUhiof1tDtg_40.757775_-73.967605, lat:40.757775, long:-73.967605, alt117, time(sec): 128.17732095718384
Item: 814, Location ID: 1V61uL-TBTnnOFFjiwZ3AA_40.740781_-73.993570, lat:40.740781, long:-73.99357, alt125, time(sec): 128.17811393737793
Item: 815, Location ID: 9-1Bwwzns871H9OZTuV4YQ_40.770504_-73.989751, lat:40.770504, long:-73.989751, alt114, time(sec): 177.19439506530762
Item: 816, Location ID: tk6Dl34282uGk7iQPcMcRw_40.782464_-73.953422, lat:40.782464, long:-73.953422, alt141, time(sec): 350.1942207813263
Item: 817, Location ID: pvopskS5TEDHUNbvAXdAdw_40.716848_-73.975632, lat:40.716848, long:-73.975632, alt106, time(sec): 321.1898033618927
Item: 818, Location ID: 5ITmW4W1JUwt3dRcQFcrvw_40.757006_-73.981332, lat:40.757006, long:-73.981332, alt120, time(sec): 890.2432134151459
Item: 819, Location ID: uMHvylExtkjnSDHTqhfshw_40.760927_-73.996449, lat:40.760927, long:-73.996449, alt119, time(sec): 775.2400619983673
Item: 820, Location ID: KE7eiaqiA1_SFHN6YUSyYQ_40.707822_-74.006865, lat:40.707822, long:-74.006865, alt155, time(sec): 1058.2920815944672
Item: 821, Location ID: 9hkNFttQ7QZJjW2Tl7ZD2A_40.722657_-73.996972, lat:40.722657, long:-73.996972, alt121, time(sec): 153.19340872764587
Item: 822, Location ID: ht0U504Cy-sDsVfpFdaSMA_40.774315_-73.989082, lat:40.774315, long:-73.989082, alt115, time(sec): 247.16618847846985
Item: 823, Location ID: t1BgID9JbzVw2Rq0zMeJOQ_40.740963_-73.980407, lat:40.740963, long:-73.980407, alt124, time(sec): 472.1827292442322
Item: 824, Location ID: OaJzBQgAne56WEamKowCGQ_40.762944_-73.966007, lat:40.762944, long:-73.966007, alt142, time(sec): 63.204415798187256
Item: 825, Location ID: 3XMAPZQx3PhtfyH8JdMTHg_40.752278_-73.991604, lat:40.752278, long:-73.991604, alt115, time(sec): 855.2663402557373
Item: 826, Location ID: HWPFf9Ww8GOoNhexA7zE8g_40.761333_-73.970086, lat:40.761333, long:-73.970086, alt117, time(sec): 1066.3404998779297
Item: 827, Location ID: rPin_Ny8ygI8KslYb-Gz5Q_40.766811_-73.963529, lat:40.766811, long:-73.963529, alt140, time(sec): 785.251060962677
Item: 828, Location ID: JMPps4-yYrIs42N0RFhK7w_40.733711_-73.982240, lat:40.733711, long:-73.98224, alt117, time(sec): 169.19595074653625
Item: 829, Location ID: S6_WZpAdfRo6iuMEp5LhdQ_40.737619_-73.991530, lat:40.737619, long:-73.99153, alt136, time(sec): 347.25752234458923
Item: 830, Location ID: RgJmqKMHCbBNv0hcBUJR7A_40.712068_-74.016573, lat:40.712068, long:-74.016573, alt105, time(sec): 378.3151054382324
Item: 831, Location ID: J6Ueo2qdzx1fwBjrW8gmuQ_40.719395_-74.002575, lat:40.719395, long:-74.002575, alt117, time(sec): 647.4832355976105
Item: 832, Location ID: jj52B8Gf_lQBdg_mPsHDVA_40.717917_-74.007345, lat:40.717917, long:-74.007345, alt106, time(sec): 698.4696259498596
Item: 833, Location ID: 0VISjlf-AeCKdf1-mbrR4A_40.718560_-74.008836, lat:40.71856, long:-74.008836, alt120, time(sec): 801.575695514679
