ExpID: 1767090795
Start Location: 230
Location: Chicago
Number of Location: 1000
StartTime: 2025-12-30 05:33:15.786562

Item: 230, Location ID: Ma6uciyMf79_BBve1vq38w_41.885726_-87.632942, lat:41.885726, long:-87.632942, alt283, time(sec): 116.50076222419739
Item: 406, Location ID: WD-DVjZWDL96_hB80QrnKw_41.854819_-87.630708, lat:41.854819, long:-87.630708, alt280, time(sec): 100.21633744239807
Item: 407, Location ID: 0GqZmCy8Li-d3bkj6qZW3A_41.855522_-87.622016, lat:41.855522, long:-87.622016, alt285, time(sec): 106.21804523468018
Item: 408, Location ID: 3jKPzbvOD-GHxUNQntoEpw_41.876859_-87.687907, lat:41.876859, long:-87.687907, alt284, time(sec): 90.22486710548401
Item: 409, Location ID: Raywsz0knQAM27tfppnvbg_41.871315_-87.657411, lat:41.871315, long:-87.657411, alt290, time(sec): 101.22479462623596
Item: 410, Location ID: N_FBx97f043irJJZ_0jdug_41.887870_-87.665097, lat:41.88787, long:-87.665097, alt287, time(sec): 101.21834993362427
Item: 411, Location ID: sprc2EzEejXF37k-75pQIA_41.858179_-87.642891, lat:41.858179, long:-87.642891, alt284, time(sec): 97.2320020198822
Item: 412, Location ID: aD6ty2S_1P0i93dCenqIQw_41.889436_-87.679310, lat:41.889436, long:-87.67931, alt282, time(sec): 92.2108507156372
Item: 413, Location ID: G4l7EfQVg_MvEW9ljujidQ_41.875326_-87.674161, lat:41.875326, long:-87.674161, alt277, time(sec): 96.22247338294983
Item: 414, Location ID: Fr119RndM_nfEJks2AnDbQ_41.886523_-87.636082, lat:41.886523, long:-87.636082, alt286, time(sec): 134.21196675300598
Item: 415, Location ID: vyA8P_z8HPT5W7771ISBrA_41.889902_-87.618581, lat:41.889902, long:-87.618581, alt281, time(sec): 141.20320105552673
Item: 416, Location ID: lyRJRM4ZAwiThokT91jLLg_41.884970_-87.620617, lat:41.88497, long:-87.620617, alt291, time(sec): 173.23024439811707
Item: 417, Location ID: iJuDiYjzbPLfjkeofJyRmg_41.885894_-87.675780, lat:41.885894, long:-87.67578, alt283, time(sec): 169.22720050811768
Item: 418, Location ID: BjSq4y4J0ym6Rt8KItOE5w_41.854938_-87.655293, lat:41.854938, long:-87.655293, alt283, time(sec): 217.19767022132874
Item: 419, Location ID: FVWlybhgyEAyKXFwFXNUrQ_41.870703_-87.687226, lat:41.870703, long:-87.687226, alt282, time(sec): 238.19863939285278
Item: 420, Location ID: SWuy0uMTpeB880XsH40bwQ_41.891187_-87.677268, lat:41.891187, long:-87.677268, alt282, time(sec): 286.1990373134613
Item: 421, Location ID: knzkvrzQD6QKLnSlIXKdOA_41.852386_-87.666060, lat:41.852386, long:-87.66606, alt283, time(sec): 291.215224981308
Item: 422, Location ID: 3WzjNQYWUJq7o9_3GXAAXA_41.862547_-87.653657, lat:41.862547, long:-87.653657, alt283, time(sec): 340.2114038467407
Item: 423, Location ID: OdveGQlDpe4OCPcH00I3SA_41.863957_-87.673752, lat:41.863957, long:-87.673752, alt281, time(sec): 348.22291898727417
Item: 424, Location ID: hsM22niAe3A1HL7Jp78gxQ_41.885672_-87.639963, lat:41.885672, long:-87.639963, alt287, time(sec): 742.2516865730286
Item: 425, Location ID: -xU3TyowHCI41eITL9Kymw_41.881360_-87.673283, lat:41.88136, long:-87.673283, alt288, time(sec): 480.21380138397217
Item: 426, Location ID: 94pv3yUXOAYZ0g5PI7Mvww_41.852529_-87.632430, lat:41.852529, long:-87.63243, alt284, time(sec): 298.19841170310974
Item: 427, Location ID: omGeM3pQbh39ZkiHKj8CQg_41.856878_-87.645269, lat:41.856878, long:-87.645269, alt286, time(sec): 108.23045659065247
Item: 428, Location ID: ZiWhW5C-0dGNNdU56Hmndw_41.887686_-87.682930, lat:41.887686, long:-87.68293, alt284, time(sec): 119.22012281417847
Item: 429, Location ID: 1aJnFUJRfksLK79U9UrPdg_41.894836_-87.667340, lat:41.894836, long:-87.66734, alt282, time(sec): 191.22321820259094
Item: 430, Location ID: e8FblDdvqtp5fJGTQcYesQ_41.885730_-87.628701, lat:41.88573, long:-87.628701, alt283, time(sec): 441.2275002002716
Item: 431, Location ID: adpYiEIQN32AfDLkYvAimg_41.859173_-87.621152, lat:41.859173, long:-87.621152, alt283, time(sec): 363.2147138118744
Item: 432, Location ID: 4z-yzS9hdHXthEFMWr23Jw_41.891525_-87.661127, lat:41.891525, long:-87.661127, alt282, time(sec): 386.212589263916
Item: 433, Location ID: 5OP6xMXae6VybHWkMJdF5Q_41.887589_-87.679271, lat:41.887589, long:-87.679271, alt283, time(sec): 345.2089419364929
Item: 434, Location ID: b06ZWxafErtucGrLPJPSJw_41.872004_-87.638858, lat:41.872004, long:-87.638858, alt290, time(sec): 481.2119116783142
Item: 435, Location ID: ZTB8Q2JDCpWHsBgfscHq_Q_41.888177_-87.628107, lat:41.888177, long:-87.628107, alt317, time(sec): 1022.2859234809875
Item: 436, Location ID: zEZn78mn8EYwWODw0DiqWA_41.868281_-87.666522, lat:41.868281, long:-87.666522, alt287, time(sec): 172.19337677955627
Item: 437, Location ID: 2fUXTK1MIhiIO3LLfkA-xA_41.873171_-87.669114, lat:41.873171, long:-87.669114, alt295, time(sec): 103.22864198684692
Item: 438, Location ID: x1bsKVUNUq__gahl99v12w_41.855043_-87.667971, lat:41.855043, long:-87.667971, alt279, time(sec): 98.22900557518005
Item: 439, Location ID: Np9cSt5L3BlsvR3XDWlGFQ_41.883904_-87.624208, lat:41.883904, long:-87.624208, alt284, time(sec): 134.21804094314575
Item: 440, Location ID: kEcjxb0cLONC6Pf7Nh4mBg_41.882348_-87.633838, lat:41.882348, long:-87.633838, alt283, time(sec): 151.20942068099976
Item: 441, Location ID: r_u5TMT__Yl10uIznXETDg_41.875973_-87.676519, lat:41.875973, long:-87.676519, alt279, time(sec): 97.22109913825989
Item: 442, Location ID: F7mhAd0T9Xih9B5mR9PFKA_41.881250_-87.647384, lat:41.88125, long:-87.647384, alt285, time(sec): 110.22554540634155
Item: 443, Location ID: cMBgJFg5n2t3DdceLtkrJg_41.887658_-87.677372, lat:41.887658, long:-87.677372, alt283, time(sec): 89.22554731369019
Item: 444, Location ID: WVWcEla1kL4J_vze0GKd1g_41.874984_-87.679684, lat:41.874984, long:-87.679684, alt279, time(sec): 90.23130178451538
Item: 445, Location ID: O5DvYwj1uJLcpzNTIENZrw_41.852467_-87.656874, lat:41.852467, long:-87.656874, alt279, time(sec): 96.2365026473999
Item: 446, Location ID: xtWAR5_dAr9Z4KQ2EsijMw_41.852957_-87.623124, lat:41.852957, long:-87.623124, alt281, time(sec): 107.24754405021667
Item: 447, Location ID: 5cMgQG4saHI3-WLzDk_XOQ_41.855071_-87.619082, lat:41.855071, long:-87.619082, alt283, time(sec): 103.21559500694275
Item: 448, Location ID: gTZNCj-FyLkOGyBuT51KCA_41.875425_-87.621032, lat:41.875425, long:-87.621032, alt293, time(sec): 103.22851371765137
Item: 449, Location ID: gkiD6qQC79t_mHo5wtYbww_41.869108_-87.677512, lat:41.869108, long:-87.677512, alt286, time(sec): 94.25015616416931
Item: 450, Location ID: OMtlyBeKp3uNClNlqxsDvw_41.867448_-87.658427, lat:41.867448, long:-87.658427, alt286, time(sec): 95.2089741230011
Item: 451, Location ID: U3HK4EEMQtQO551aJZPqQA_41.869374_-87.661276, lat:41.869374, long:-87.661276, alt285, time(sec): 91.3080530166626
Item: 452, Location ID: WZXohp6dC9Ko8bnRGmDmpA_41.853054_-87.679862, lat:41.853054, long:-87.679862, alt281, time(sec): 90.59612274169922
Item: 453, Location ID: QsEwmdEvdvayGPU4B0mEBA_41.871629_-87.666040, lat:41.871629, long:-87.66604, alt284, time(sec): 100.66266584396362
Item: 454, Location ID: uyMVE-Bp1M5MnYDIbqoKeg_41.864002_-87.628475, lat:41.864002, long:-87.628475, alt283, time(sec): 100.52618622779846
Item: 455, Location ID: CFnQSpXDMl8jfzE1e0r2Yg_41.863169_-87.674498, lat:41.863169, long:-87.674498, alt283, time(sec): 88.41576266288757
Item: 456, Location ID: UNDDhvmF6Gwoo7hOr821aA_41.886152_-87.667321, lat:41.886152, long:-87.667321, alt284, time(sec): 94.44444012641907
Item: 457, Location ID: Qn6hfgfxatWtiVgfhI-Plw_41.875392_-87.640229, lat:41.875392, long:-87.640229, alt259, time(sec): 99.47557616233826
Item: 458, Location ID: HUwqU8Qw7X2T_wiPfk4-UA_41.881702_-87.682472, lat:41.881702, long:-87.682472, alt281, time(sec): 89.59248948097229
Item: 459, Location ID: jMA50onN-HYCBh2qCmgfHQ_41.877186_-87.620114, lat:41.877186, long:-87.620114, alt286, time(sec): 103.56287479400635
Item: 460, Location ID: j8mF1IBAR38sLvKiW1DiTw_41.854656_-87.622323, lat:41.854656, long:-87.622323, alt286, time(sec): 102.5332396030426
Item: 461, Location ID: hjouxtvYLu4_VwvLAoi-4Q_41.886877_-87.629518, lat:41.886877, long:-87.629518, alt282, time(sec): 132.45934414863586
Item: 462, Location ID: T_yFENapym6wcwWXpWbp2w_41.891266_-87.644356, lat:41.891266, long:-87.644356, alt279, time(sec): 104.43279671669006
Item: 463, Location ID: r09DDmGvvlKle7WaPC_4wg_41.893191_-87.630750, lat:41.893191, long:-87.63075, alt279, time(sec): 116.5799663066864
Item: 464, Location ID: V4hRTwhFtxn0z8Suvwe6kw_41.868030_-87.618110, lat:41.86803, long:-87.61811, alt281, time(sec): 97.49926233291626
Item: 465, Location ID: Vl8yPH8yEXZ-q9NJaTs7rw_41.873348_-87.663217, lat:41.873348, long:-87.663217, alt285, time(sec): 97.59216260910034
Item: 466, Location ID: i6G_ZXl6814s2OOEWWXKsg_41.884509_-87.688590, lat:41.884509, long:-87.68859, alt283, time(sec): 88.70353651046753
Item: 467, Location ID: d5HBefmuEFa3Eot4WdpmoA_41.886960_-87.639039, lat:41.88696, long:-87.639039, alt277, time(sec): 113.60784792900085
Item: 468, Location ID: r9CCFGK1YDflF3Rwi7n0Kg_41.884101_-87.688579, lat:41.884101, long:-87.688579, alt285, time(sec): 91.53401231765747
Item: 469, Location ID: KXUcmVS1Sz3eVxMFvDLMcw_41.876667_-87.620132, lat:41.876667, long:-87.620132, alt283, time(sec): 100.55394124984741
Item: 470, Location ID: umvdgacx9uNpGS0E6VJ6pQ_41.890443_-87.676571, lat:41.890443, long:-87.676571, alt281, time(sec): 96.61016488075256
Item: 471, Location ID: otTCYMUbPTcF0ZfJioyHrg_41.887095_-87.648669, lat:41.887095, long:-87.648669, alt286, time(sec): 106.36986231803894
Item: 472, Location ID: 0HpLI6UAC8s5BW8oea2iMQ_41.878957_-87.638210, lat:41.878957, long:-87.63821, alt277, time(sec): 120.55778813362122
Item: 473, Location ID: Oz7NvA7nBq2Eosy8QwDUHQ_41.875020_-87.686708, lat:41.87502, long:-87.686708, alt279, time(sec): 90.42567682266235
Item: 474, Location ID: MQbF_7hIYZRBP1QB5Yy_jw_41.873363_-87.639360, lat:41.873363, long:-87.63936, alt298, time(sec): 99.4674060344696
Item: 475, Location ID: tyzEzqovjq7uqJHHiPv2bA_41.859324_-87.687506, lat:41.859324, long:-87.687506, alt285, time(sec): 87.51093935966492
Item: 476, Location ID: trwgqlPzcj-67rscToU2Vg_41.878099_-87.626110, lat:41.878099, long:-87.62611, alt283, time(sec): 126.43019151687622
Item: 477, Location ID: cAv79W7onMSnyQB5F3drNQ_41.878691_-87.681062, lat:41.878691, long:-87.681062, alt282, time(sec): 89.56231212615967
Item: 478, Location ID: CkcN4fJ18KDhjQgl1AWkPA_41.890921_-87.623902, lat:41.890921, long:-87.623902, alt303, time(sec): 128.3843867778778
Item: 479, Location ID: vIPtajqtKvxtjVmDXzCHog_41.883481_-87.671829, lat:41.883481, long:-87.671829, alt281, time(sec): 89.44884419441223
Item: 480, Location ID: -Dup0VZavxMZJHxwEXkY3g_41.858500_-87.668682, lat:41.8585, long:-87.668682, alt282, time(sec): 92.53238654136658
Item: 481, Location ID: bqWOQVs4j8F9aDgSXwPy1Q_41.853644_-87.636703, lat:41.853644, long:-87.636703, alt281, time(sec): 92.58752489089966
Item: 482, Location ID: m4WPWjIf1MSK2kpo_jAGVg_41.872333_-87.664166, lat:41.872333, long:-87.664166, alt284, time(sec): 97.52060890197754
Item: 483, Location ID: kn98WXwqVIybAbtA8HpK8Q_41.869578_-87.672112, lat:41.869578, long:-87.672112, alt286, time(sec): 95.75356483459473
Item: 484, Location ID: KTCqV78SAmDzrW0bZ4_Heg_41.880831_-87.629371, lat:41.880831, long:-87.629371, alt281, time(sec): 140.43245911598206
Item: 485, Location ID: xaMaim9yvAGfY8olDtPtNA_41.853771_-87.671005, lat:41.853771, long:-87.671005, alt283, time(sec): 92.53893971443176
Item: 486, Location ID: UsbEC7UTwZru35UqvGG2UA_41.893172_-87.632994, lat:41.893172, long:-87.632994, alt285, time(sec): 114.47469854354858
Item: 487, Location ID: nJrj0QETKWHaA-WPc120wQ_41.855370_-87.677901, lat:41.85537, long:-87.677901, alt283, time(sec): 87.56365156173706
Item: 488, Location ID: rAILvNvnRN7h0o5NSoJGhg_41.889605_-87.636953, lat:41.889605, long:-87.636953, alt290, time(sec): 117.4035153388977
Item: 489, Location ID: 2J2Rw6E3AKaJK3twAtR0Zg_41.885303_-87.667634, lat:41.885303, long:-87.667634, alt285, time(sec): 95.51171970367432
Item: 490, Location ID: 2etdtUHVwtQoarM3GbdpSA_41.891697_-87.633507, lat:41.891697, long:-87.633507, alt280, time(sec): 118.51391291618347
Item: 491, Location ID: tHIxGk19S-s3n9D2ie38Yw_41.869351_-87.635183, lat:41.869351, long:-87.635183, alt275, time(sec): 95.5519700050354
Item: 492, Location ID: veOJWMr0KxJQfWkpuI1fvw_41.854437_-87.660668, lat:41.854437, long:-87.660668, alt282, time(sec): 92.45836901664734
Item: 493, Location ID: KkO7zw8xWwae3Fojqja9zg_41.864921_-87.679054, lat:41.864921, long:-87.679054, alt284, time(sec): 90.59461092948914
Item: 494, Location ID: _3hmCC53Y7iVzPJYVeUsjA_41.877990_-87.632771, lat:41.87799, long:-87.632771, alt356, time(sec): 173.37617802619934
Item: 495, Location ID: 7fihTzO0hxpaBOl50b1fuw_41.873602_-87.632599, lat:41.873602, long:-87.632599, alt285, time(sec): 180.39617729187012
Item: 496, Location ID: 2PdCotJ6JCe2epOHqKBFFw_41.856541_-87.671063, lat:41.856541, long:-87.671063, alt285, time(sec): 178.2682592868805
Item: 497, Location ID: 3IXkCwPKGQo9Zk7M8y4q2g_41.852600_-87.647066, lat:41.8526, long:-87.647066, alt281, time(sec): 226.3230812549591
Item: 498, Location ID: KN_lNjMQrmso-0iIHzc53g_41.890412_-87.677390, lat:41.890412, long:-87.67739, alt283, time(sec): 258.3295066356659
Item: 499, Location ID: JwJvfs1D9AmwYr8zXlKBag_41.871378_-87.620026, lat:41.871378, long:-87.620026, alt281, time(sec): 331.45923137664795
Item: 500, Location ID: caPTgUW9WjdScJb-2dxM5w_41.886041_-87.633264, lat:41.886041, long:-87.633264, alt283, time(sec): 772.4062263965607
Item: 501, Location ID: YUJ57laSMOCZofnxbIjNXQ_41.884110_-87.629461, lat:41.88411, long:-87.629461, alt282, time(sec): 1037.4689474105835
Item: 502, Location ID: bUyi6NaoWgxOw945Yg73zQ_41.855339_-87.680440, lat:41.855339, long:-87.68044, alt283, time(sec): 477.34029245376587
Item: 503, Location ID: EwEAYotZgY0IM30Lz7JYZA_41.891856_-87.690507, lat:41.891856, long:-87.690507, alt285, time(sec): 113.56835889816284
Item: 504, Location ID: 79SbAD2tw-2sGXHlRvh2RA_41.881170_-87.679122, lat:41.88117, long:-87.679122, alt283, time(sec): 105.68330788612366
Item: 505, Location ID: DisanF0DDRpVWVkmoyEAIg_41.890343_-87.681105, lat:41.890343, long:-87.681105, alt287, time(sec): 126.4350414276123
Item: 506, Location ID: l6hqNvJK-AZXy796PQmdBA_41.859262_-87.656462, lat:41.859262, long:-87.656462, alt284, time(sec): 169.44922184944153
Item: 507, Location ID: P-GQOUTdfhIUfArk7juW0w_41.883670_-87.650920, lat:41.88367, long:-87.65092, alt287, time(sec): 297.31083250045776
Item: 508, Location ID: YZPG_35Fha4g7UNONJY-SA_41.857353_-87.662248, lat:41.857353, long:-87.662248, alt284, time(sec): 253.4196047782898
Item: 509, Location ID: T_IYejJ-LsvSHR5c8S9kZg_41.857876_-87.623150, lat:41.857876, long:-87.62315, alt285, time(sec): 393.3188178539276
Item: 510, Location ID: uEMXKYN_t7Ho-r_DKp5hLw_41.882300_-87.665031, lat:41.8823, long:-87.665031, alt281, time(sec): 411.3719754219055
Item: 511, Location ID: 3lxfo4TFiE2NMwqsmllE4w_41.864152_-87.622666, lat:41.864152, long:-87.622666, alt279, time(sec): 603.532222032547
Item: 512, Location ID: 3AJE1EuWxeh8WvA5bJK8lQ_41.881179_-87.686939, lat:41.881179, long:-87.686939, alt282, time(sec): 415.430380821228
Item: 513, Location ID: 1_FnazZe5w-xbGZMQRh3Nw_41.855016_-87.669780, lat:41.855016, long:-87.66978, alt280, time(sec): 477.41494727134705
Item: 514, Location ID: MvRaO50omtHGHVpKFgPYxw_41.891899_-87.649462, lat:41.891899, long:-87.649462, alt276, time(sec): 323.4295015335083
Item: 515, Location ID: 0vzeLKhVEx8vZMMigtzKew_41.885185_-87.660760, lat:41.885185, long:-87.66076, alt283, time(sec): 109.41937279701233
Item: 516, Location ID: FPE_uJ-0iHesyplwZ8Vyyg_41.863179_-87.672015, lat:41.863179, long:-87.672015, alt283, time(sec): 90.77506279945374
Item: 517, Location ID: abOYnqnnX7bcAT80E0DSKQ_41.871428_-87.639298, lat:41.871428, long:-87.639298, alt293, time(sec): 95.5679018497467
Item: 518, Location ID: lJDa3sEHxSd1rcCc60V5Kw_41.860832_-87.624066, lat:41.860832, long:-87.624066, alt285, time(sec): 102.57898783683777
Item: 519, Location ID: QiWOR-C90r9-1tKxOknOSA_41.871548_-87.625973, lat:41.871548, long:-87.625973, alt288, time(sec): 112.48243308067322
Item: 520, Location ID: IdYbGR3DxulpVV_ToJFQnA_41.869277_-87.672466, lat:41.869277, long:-87.672466, alt283, time(sec): 97.46678066253662
Item: 521, Location ID: COlXqwwGnDnVD4CUmqBnLQ_41.878912_-87.685819, lat:41.878912, long:-87.685819, alt279, time(sec): 89.59845280647278
Item: 522, Location ID: 3QgimmhXc787Gvn0wZRRjQ_41.870041_-87.666445, lat:41.870041, long:-87.666445, alt285, time(sec): 96.70786786079407
Item: 523, Location ID: wumX6NkfcEJEuWXGPB8yAA_41.889074_-87.683014, lat:41.889074, long:-87.683014, alt284, time(sec): 89.59290957450867
Item: 524, Location ID: UTbY1fMsBdr5k0xmODTsDg_41.893893_-87.665604, lat:41.893893, long:-87.665604, alt282, time(sec): 100.71362614631653
Item: 525, Location ID: iBrfxwKtj4Pd0ZE2xzLycg_41.888984_-87.660734, lat:41.888984, long:-87.660734, alt284, time(sec): 94.6059820652008
Item: 526, Location ID: V9cKacfZrAdgv6e_ekJdzA_41.866543_-87.634846, lat:41.866543, long:-87.634846, alt285, time(sec): 90.39949822425842
Item: 527, Location ID: CDbY4wESL2L5eD-bDZxiKg_41.874376_-87.657560, lat:41.874376, long:-87.65756, alt283, time(sec): 99.6510968208313
Item: 528, Location ID: tCdbe94cCZKSWDaEKi-LNw_41.891557_-87.686097, lat:41.891557, long:-87.686097, alt284, time(sec): 90.55446314811707
Item: 529, Location ID: NeXGLR1bmOe1C8DLo2LWyw_41.887099_-87.626685, lat:41.887099, long:-87.626685, alt282, time(sec): 130.49358892440796
Item: 530, Location ID: ZHPN4QkiZTB-jXmabKs4Zw_41.891013_-87.688381, lat:41.891013, long:-87.688381, alt284, time(sec): 89.52323818206787
Item: 531, Location ID: 09H3bnhnnJg6Q3hQQqhKcQ_41.893909_-87.690305, lat:41.893909, long:-87.690305, alt282, time(sec): 88.52915358543396
Item: 532, Location ID: MLJZ3zhS3cW39-fgxHvKog_41.894693_-87.668182, lat:41.894693, long:-87.668182, alt283, time(sec): 100.71897196769714
Item: 533, Location ID: AXD08oQUQGWoAq2jKlsfpw_41.883275_-87.669984, lat:41.883275, long:-87.669984, alt283, time(sec): 91.56476879119873
Item: 534, Location ID: MYRpHJAjP4SvwbCPRk0VKg_41.868722_-87.630627, lat:41.868722, long:-87.630627, alt285, time(sec): 100.50908303260803
Item: 535, Location ID: BalwLz66z53_tFUBCWjlxg_41.886348_-87.676760, lat:41.886348, long:-87.67676, alt281, time(sec): 88.57635545730591
Item: 536, Location ID: ip-c9dxvR-bFhHhLIOdPtQ_41.888987_-87.658911, lat:41.888987, long:-87.658911, alt277, time(sec): 95.45361232757568
Item: 537, Location ID: sJbwFLfUs1WSEUKTfDyGaQ_41.878779_-87.630998, lat:41.878779, long:-87.630998, alt369, time(sec): 162.50736737251282
Item: 538, Location ID: bBu_COdo4Kpht4Tmtzx2Eg_41.870799_-87.653267, lat:41.870799, long:-87.653267, alt284, time(sec): 97.56421852111816
Item: 539, Location ID: W_Y-Sc4ut520KoFXHEuCoQ_41.891822_-87.680938, lat:41.891822, long:-87.680938, alt284, time(sec): 91.56150007247925
Item: 540, Location ID: fUzYKp-nVCV6-nq1RYLjyw_41.891619_-87.628037, lat:41.891619, long:-87.628037, alt278, time(sec): 120.38890480995178
Item: 541, Location ID: beElGvwWw9fvhgF3tP1dSQ_41.871271_-87.661802, lat:41.871271, long:-87.661802, alt284, time(sec): 94.48124933242798
Item: 542, Location ID: 9hGUKafnFE8RuE2uKCeerA_41.890208_-87.631093, lat:41.890208, long:-87.631093, alt290, time(sec): 119.56772375106812
Item: 543, Location ID: HVQ3-VB0WL3rUsJ_SMcLTQ_41.884173_-87.673273, lat:41.884173, long:-87.673273, alt287, time(sec): 89.52123308181763
Item: 544, Location ID: pviRceqp7PtBMhQJ27i-RA_41.892504_-87.626271, lat:41.892504, long:-87.626271, alt288, time(sec): 124.37193322181702
Item: 545, Location ID: 3A6Oljt9JjT9S0BVdK26kg_41.858367_-87.634927, lat:41.858367, long:-87.634927, alt284, time(sec): 87.60490727424622
Item: 546, Location ID: 3EzUc70iL-thb0PoE5FlJw_41.853882_-87.687179, lat:41.853882, long:-87.687179, alt286, time(sec): 87.67588448524475
Item: 547, Location ID: WaORUcndstYu5X88YjE2jQ_41.887366_-87.639897, lat:41.887366, long:-87.639897, alt290, time(sec): 115.46401119232178
Item: 548, Location ID: DxI6w_7_SqelDB080KdfnA_41.883913_-87.633377, lat:41.883913, long:-87.633377, alt283, time(sec): 134.44836163520813
Item: 549, Location ID: nf3l2JrfMVbJgsn7sB96JA_41.862758_-87.618460, lat:41.862758, long:-87.61846, alt285, time(sec): 103.76715111732483
Item: 550, Location ID: epuFrJZ26kht7ERsT6O-UQ_41.872967_-87.687914, lat:41.872967, long:-87.687914, alt283, time(sec): 95.58849143981934
Item: 551, Location ID: Ejv1z-kFgqQj3bdGeD_87A_41.855942_-87.628906, lat:41.855942, long:-87.628906, alt285, time(sec): 126.62867736816406
Item: 552, Location ID: Ibxm6mEi6qKHwePQCZjhoA_41.883141_-87.677891, lat:41.883141, long:-87.677891, alt285, time(sec): 153.66904759407043
Item: 553, Location ID: TRCoVV2v7GO0qI10R4lBSQ_41.884447_-87.633587, lat:41.884447, long:-87.633587, alt283, time(sec): 458.37093901634216
Item: 554, Location ID: 4Kc9RJ4WNs8Y0Y61VLazxg_41.893370_-87.622861, lat:41.89337, long:-87.622861, alt294, time(sec): 646.3874003887177
Item: 555, Location ID: NXL77p3DU7DVa1o2-dtl0g_41.873227_-87.679970, lat:41.873227, long:-87.67997, alt286, time(sec): 372.39995884895325
Item: 556, Location ID: 9D1PYhrAkh_ZL5oiQ7vp1w_41.894963_-87.623456, lat:41.894963, long:-87.623456, alt280, time(sec): 862.4219334125519
Item: 557, Location ID: s2LSFweKg3BnmYikGmSkmg_41.853162_-87.672020, lat:41.853162, long:-87.67202, alt281, time(sec): 486.3930609226227
Item: 558, Location ID: yFsBWN0J_iAJjDThCUXXQA_41.890363_-87.646360, lat:41.890363, long:-87.64636, alt282, time(sec): 409.66376090049744
Item: 559, Location ID: P_NBWfsrja6T8VK--tg06g_41.869998_-87.682459, lat:41.869998, long:-87.682459, alt278, time(sec): 95.5278091430664
Item: 560, Location ID: zLUo_eaM-iT4wH3xRQED3Q_41.888615_-87.683880, lat:41.888615, long:-87.68388, alt283, time(sec): 93.62368988990784
Item: 561, Location ID: Uyt0PqniBUNDq-s1QfSKsg_41.888605_-87.629641, lat:41.888605, long:-87.629641, alt288, time(sec): 146.60682559013367
Item: 562, Location ID: fCS-pryOL3dwJXhIUdu6Pw_41.887377_-87.631019, lat:41.887377, long:-87.631019, alt287, time(sec): 165.56551837921143
Item: 563, Location ID: rcl3F0aeE0qfAOXVNNbDEg_41.875113_-87.619616, lat:41.875113, long:-87.619616, alt291, time(sec): 137.52785921096802
Item: 564, Location ID: 3DTaiw1v4EXOSWT2UiJQIg_41.886608_-87.687950, lat:41.886608, long:-87.68795, alt287, time(sec): 132.56783771514893
Item: 565, Location ID: AOKbnt4YVk_sLeBgNY-VBw_41.873705_-87.667425, lat:41.873705, long:-87.667425, alt286, time(sec): 186.55806636810303
Item: 566, Location ID: wZdTSsXftYFehpeJ1_HCAw_41.871463_-87.652844, lat:41.871463, long:-87.652844, alt284, time(sec): 188.53525733947754
Item: 567, Location ID: hRihNpK5UBUJwnnQVD6p1Q_41.865974_-87.618539, lat:41.865974, long:-87.618539, alt293, time(sec): 215.62325716018677
Item: 568, Location ID: chuMSLr-Umb-ohBTTmO7rg_41.894818_-87.688172, lat:41.894818, long:-87.688172, alt285, time(sec): 202.69813799858093
Item: 569, Location ID: jaspxMqsjNBOo6HLKnYAqQ_41.879253_-87.642993, lat:41.879253, long:-87.642993, alt269, time(sec): 301.31236505508423
Item: 570, Location ID: jVeJtw4tZEt4oVqwzUmRAw_41.887397_-87.620644, lat:41.887397, long:-87.620644, alt291, time(sec): 408.34407353401184
Item: 571, Location ID: 5Ji5N_f--EBzYQAf2wZpRA_41.863469_-87.653433, lat:41.863469, long:-87.653433, alt283, time(sec): 269.3574140071869
Item: 572, Location ID: BOzhoBVs_o2ZbqYIeB0-NA_41.863072_-87.634719, lat:41.863072, long:-87.634719, alt278, time(sec): 229.38000655174255
Item: 573, Location ID: vXf2O8gClCets524HDo4QA_41.861687_-87.627254, lat:41.861687, long:-87.627254, alt289, time(sec): 319.3863728046417
Item: 574, Location ID: e_1P5Aqo-wPTYimA8KE4DQ_41.878064_-87.638435, lat:41.878064, long:-87.638435, alt282, time(sec): 475.32553267478943
Item: 575, Location ID: dtLc3zj0VgGU-tutq_HJeg_41.877542_-87.624352, lat:41.877542, long:-87.624352, alt280, time(sec): 112.58426356315613
Item: 576, Location ID: KE-ABor_2ChArSMNIXQQEg_41.880886_-87.638247, lat:41.880886, long:-87.638247, alt277, time(sec): 117.65061712265015
Item: 577, Location ID: dxyYL3zCoeMB2Y5ImKvSRA_41.868639_-87.628519, lat:41.868639, long:-87.628519, alt279, time(sec): 102.65893244743347
Item: 578, Location ID: tHL28FgFrLUNlBYx17wE0A_41.880708_-87.629853, lat:41.880708, long:-87.629853, alt282, time(sec): 132.45225620269775
Item: 579, Location ID: K0OYp-4mq8fVcG5b2Zandg_41.881171_-87.656485, lat:41.881171, long:-87.656485, alt285, time(sec): 100.52839970588684
Item: 580, Location ID: ElMN9ITzP-Z0Jyl9nRJanw_41.862233_-87.685988, lat:41.862233, long:-87.685988, alt282, time(sec): 83.56696915626526
Item: 581, Location ID: GMV0gLLQ5Zf585HozIBsbw_41.877941_-87.639586, lat:41.877941, long:-87.639586, alt283, time(sec): 109.54222297668457
