ExpID: 1766113182
Start Location: 836
Location: NewYork
Number of Location: 500
StartTime: 2025-12-18 21:59:42.035265

Item: 836, Location ID: 3pE45hMLYES4QCbcv4Qxnw_40.729035_-74.003489, lat:40.729035, long:-74.003489, alt110, time(sec): 128.40440487861633
Item: 1012, Location ID: RCLOiCewrk4zxbhUgOo-iQ_40.738169_-73.987375, lat:40.738169, long:-73.987375, alt140, time(sec): 123.2911126613617
Item: 1013, Location ID: HZ6r1Mzd6am69719K53Yjg_40.773477_-73.965350, lat:40.773477, long:-73.96535, alt141, time(sec): 113.19434857368469
Item: 1014, Location ID: 8EqBB8QB-fKSwJ_-1GuWdg_40.746187_-73.994717, lat:40.746187, long:-73.994717, alt123, time(sec): 129.20049858093262
Item: 1015, Location ID: W_mkOMTXjwKngqoQ5R3-zQ_40.755406_-73.965853, lat:40.755406, long:-73.965853, alt122, time(sec): 124.19004607200623
Item: 1016, Location ID: rTqWr--zKqrQ0hMVLeY3mw_40.745564_-73.995125, lat:40.745564, long:-73.995125, alt124, time(sec): 118.19793891906738
Item: 1017, Location ID: 379iaa94aIDIXbqgA_2Hbg_40.751276_-74.002916, lat:40.751276, long:-74.002916, alt105, time(sec): 110.1939480304718
Item: 1018, Location ID: fbzqpsljVelCfTLv2lo_Pw_40.723780_-73.983715, lat:40.72378, long:-73.983715, alt112, time(sec): 104.19738173484802
Item: 1019, Location ID: RehkhRbAEUm7GzcR1EzKfQ_40.726850_-73.983530, lat:40.72685, long:-73.98353, alt114, time(sec): 102.1829240322113
Item: 1020, Location ID: DcaRxCxmpJ3JodG-i3_-wA_40.725145_-73.990872, lat:40.725145, long:-73.990872, alt116, time(sec): 105.20390558242798
Item: 1021, Location ID: 8mXjkR8eQI9zh0DrgeHUcA_40.755509_-73.964187, lat:40.755509, long:-73.964187, alt141, time(sec): 108.17991495132446
Item: 1022, Location ID: ARYvA0OcqjTCiyl9pkEd7Q_40.751853_-74.002371, lat:40.751853, long:-74.002371, alt111, time(sec): 111.21574115753174
Item: 1023, Location ID: OC0mOoxVeJ0l_G4yTj7DDg_40.723523_-73.988991, lat:40.723523, long:-73.988991, alt115, time(sec): 108.2025887966156
Item: 1024, Location ID: FzeMDQg3hyggPWITk1IkNw_40.780251_-73.947468, lat:40.780251, long:-73.947468, alt125, time(sec): 106.21210741996765
Item: 1025, Location ID: LseqQozS28bHfZ1YuChPXw_40.775140_-73.985148, lat:40.77514, long:-73.985148, alt135, time(sec): 116.2108223438263
Item: 1026, Location ID: Gqy0KZP_g9Bp30SLkdk9UA_40.730334_-73.991775, lat:40.730334, long:-73.991775, alt144, time(sec): 116.185067653656
Item: 1027, Location ID: MWrWNCsJmphWxcbeC4Q1rA_40.708110_-74.005502, lat:40.70811, long:-74.005502, alt115, time(sec): 120.19778394699097
Item: 1028, Location ID: vgaO2XkStycVho9yKIC66w_40.770926_-73.978769, lat:40.770926, long:-73.978769, alt140, time(sec): 113.18137192726135
Item: 1029, Location ID: GniSsXcJy6oO2QNIsFQ4TQ_40.757525_-73.984523, lat:40.757525, long:-73.984523, alt119, time(sec): 137.16559028625488
Item: 1030, Location ID: Ncl1Gkghh1kG1RsbZYgvUg_40.732538_-74.009465, lat:40.732538, long:-74.009465, alt106, time(sec): 97.21515846252441
Item: 1031, Location ID: AqIerUXE0yVIFbhSEamzTA_40.779879_-73.971788, lat:40.779879, long:-73.971788, alt125, time(sec): 104.1981749534607
Item: 1032, Location ID: lusb0cLJxGdbxZ9s573Eog_40.771266_-73.953464, lat:40.771266, long:-73.953464, alt117, time(sec): 114.20528101921082
Item: 1033, Location ID: JTVoNZO4BL6C09hcCxKMYA_40.746941_-73.984975, lat:40.746941, long:-73.984975, alt124, time(sec): 135.16982054710388
Item: 1034, Location ID: c2D28UkCVmm_EZ2h8FrC-g_40.755401_-73.969742, lat:40.755401, long:-73.969742, alt128, time(sec): 133.17764949798584
Item: 1035, Location ID: 0ecMSMgDbTaqcm8PJFRDWg_40.775072_-73.983074, lat:40.775072, long:-73.983074, alt118, time(sec): 114.18741297721863
Item: 1036, Location ID: 3tttq9qydrxFLPN-V_aO7Q_40.763648_-73.991282, lat:40.763648, long:-73.991282, alt117, time(sec): 114.19748020172119
Item: 1037, Location ID: SdIFq-bahrL9a84x_LKGAw_40.772966_-73.955334, lat:40.772966, long:-73.955334, alt129, time(sec): 120.18424892425537
Item: 1038, Location ID: 34UVf67kEei83A_zp111dw_40.722515_-73.990727, lat:40.722515, long:-73.990727, alt115, time(sec): 111.21510052680969
Item: 1039, Location ID: u83IUkwMxxw4axmi32WFFA_40.760713_-73.982366, lat:40.760713, long:-73.982366, alt120, time(sec): 126.17892217636108
Item: 1040, Location ID: eD-FJJQg1BaCvdXGSAPvJQ_40.745004_-73.984232, lat:40.745004, long:-73.984232, alt132, time(sec): 121.16445136070251
Item: 1041, Location ID: J61Ghn-BEz80yAYxYoA_IA_40.762861_-73.991341, lat:40.762861, long:-73.991341, alt121, time(sec): 135.19056010246277
Item: 1042, Location ID: LMVaDCOJXvHJQC7jQkNYOw_40.738723_-74.000067, lat:40.738723, long:-74.000067, alt116, time(sec): 253.18077540397644
Item: 1043, Location ID: _WFDMW4S9Q3hSTdOctYgCQ_40.712986_-73.977176, lat:40.712986, long:-73.977176, alt109, time(sec): 264.1836612224579
Item: 1044, Location ID: GNvjDXPmTccC7-CGaXb4wQ_40.727696_-74.003324, lat:40.727696, long:-74.003324, alt110, time(sec): 492.19174695014954
Item: 1045, Location ID: QT5VWo3Jz3I2fbq-LCtt9g_40.712709_-74.007538, lat:40.712709, long:-74.007538, alt169, time(sec): 63.203832387924194
Item: 1046, Location ID: vsgPdqoK_F2RNvICZTfWhw_40.760095_-73.969208, lat:40.760095, long:-73.969208, alt116, time(sec): 926.2753372192383
Item: 1047, Location ID: _MNrgbDUgCSphBgNlX_rCA_40.776127_-73.977867, lat:40.776127, long:-73.977867, alt148, time(sec): 841.256585597992
Item: 1048, Location ID: k8AN4bCyZl509aV_sMDOvA_40.704038_-74.012039, lat:40.704038, long:-74.012039, alt108, time(sec): 692.2558188438416
Item: 1049, Location ID: Nwh5qdi0-1xXnArdmGKlJA_40.771710_-73.951095, lat:40.77171, long:-73.951095, alt131, time(sec): 180.1706292629242
Item: 1050, Location ID: dBGe3KIWDnlitpLvtd--Aw_40.771161_-73.989369, lat:40.771161, long:-73.989369, alt116, time(sec): 349.17989349365234
Item: 1051, Location ID: nRMtPfvStcqzk6wsJdN3AQ_40.732376_-74.001716, lat:40.732376, long:-74.001716, alt116, time(sec): 449.1933419704437
Item: 1052, Location ID: WvTz6L5fvPUWPVd6LzVGhg_40.714011_-74.014476, lat:40.714011, long:-74.014476, alt106, time(sec): 620.2169327735901
Item: 1053, Location ID: WWaeNcvuFGvXIgFQ4DMlMg_40.751734_-73.993795, lat:40.751734, long:-73.993795, alt111, time(sec): 1066.2876958847046
Item: 1054, Location ID: 5fBz-jY_vpRgpRW0FLwG5g_40.714974_-73.983591, lat:40.714974, long:-73.983591, alt115, time(sec): 879.2688491344452
Item: 1055, Location ID: mDcohtFd47EwXaY-wy_CxQ_40.757700_-73.998721, lat:40.7577, long:-73.998721, alt108, time(sec): 145.19501161575317
Item: 1056, Location ID: jVfDiiEmzdvrnDGjtJ2_7Q_40.719533_-73.993071, lat:40.719533, long:-73.993071, alt126, time(sec): 212.20450520515442
Item: 1057, Location ID: 8UonDEZomLSKQZPhSSoY3A_40.739638_-74.000117, lat:40.739638, long:-74.000117, alt115, time(sec): 395.1791133880615
Item: 1058, Location ID: BCHCbSBEeCrcYIBYLaqfyA_40.743172_-73.986306, lat:40.743172, long:-73.986306, alt143, time(sec): 720.241555929184
Item: 1059, Location ID: nJWvncIaDbU0yR0C0XILwQ_40.777301_-73.988931, lat:40.777301, long:-73.988931, alt103, time(sec): 531.198662519455
Item: 1060, Location ID: FmQKAooEqTvUIE7S3Qt_TA_40.727884_-74.009582, lat:40.727884, long:-74.009582, alt117, time(sec): 695.2321946620941
Item: 1061, Location ID: RBk6mxh6Va4FZG3Zfa0WEw_40.756923_-73.975313, lat:40.756923, long:-73.975313, alt118, time(sec): 960.2601792812347
Item: 1062, Location ID: XQ0RRVTIuL3kg7oYoWrU6Q_40.711430_-74.006698, lat:40.71143, long:-74.006698, alt124, time(sec): 224.16640853881836
Item: 1063, Location ID: zarSZRFFeqanSDR-f4tLDA_40.753580_-74.004572, lat:40.75358, long:-74.004572, alt103, time(sec): 282.1853919029236
Item: 1064, Location ID: eIpdZIMBZQgjXyeSxY442Q_40.737358_-73.994715, lat:40.737358, long:-73.994715, alt119, time(sec): 553.2144272327423
Item: 1065, Location ID: njENDMpIyJ5GcElwMVAprA_40.748782_-73.985355, lat:40.748782, long:-73.985355, alt139, time(sec): 912.3906397819519
Item: 1066, Location ID: zMd3A7VRjUbXtoHUcR7QFA_40.773112_-73.946111, lat:40.773112, long:-73.946111, alt134, time(sec): 723.230700969696
Item: 1067, Location ID: Sc5cI1253qUlW-zDURg1yQ_40.727814_-73.987774, lat:40.727814, long:-73.987774, alt115, time(sec): 849.2722969055176
Item: 1068, Location ID: evlPsGte4liB5icCg0gC3w_40.710004_-73.990602, lat:40.710004, long:-73.990602, alt107, time(sec): 105.21086883544922
Item: 1069, Location ID: ygQBy1MCQcDD9bFD98fOIQ_40.713388_-73.982361, lat:40.713388, long:-73.982361, alt113, time(sec): 175.2108771800995
Item: 1070, Location ID: wi3o5jQIjUgET3zNBm3RRw_40.750841_-73.970589, lat:40.750841, long:-73.970589, alt112, time(sec): 365.1714928150177
Item: 1071, Location ID: jXT9mtVVfByZ4RycsQzYwQ_40.752284_-73.983943, lat:40.752284, long:-73.983943, alt125, time(sec): 673.2737543582916
