ExpID: 1764630148
Start Location: 180
Number of Location: 300
StartTime: 2025-12-01 18:02:28.226421

Item: 180, Location ID: bgypPXCe-8OHjgVu5rbShA_47.568256_-122.307083, lat:47.568256, long:-122.307083, alt203, time(sec): 98.6277494430542
Item: 356, Location ID: SmWWlZkBCLbNtiuWfYwkQg_47.618909_-122.309497, lat:47.618909, long:-122.309497, alt228, time(sec): 46.60261154174805
Item: 357, Location ID: ob-ciw6UYn7KAOZ6acehqg_47.569777_-122.301823, lat:47.569777, long:-122.301823, alt194, time(sec): 82.65126848220825
Item: 358, Location ID: pFwQL-imRSq9s1xvbb30jA_47.596571_-122.317290, lat:47.596571, long:-122.31729, alt148, time(sec): 74.55635046958923
Item: 359, Location ID: EQgmHIMOxO2BrB2JJ9lwWQ_47.603107_-122.299993, lat:47.603107, long:-122.299993, alt197, time(sec): 77.65475654602051
Item: 360, Location ID: 8YDfWmKix6cD91DMLp98rQ_47.577132_-122.289191, lat:47.577132, long:-122.289191, alt137, time(sec): 84.63792181015015
Item: 361, Location ID: rZ5tNiq9KzQFHbXo-nygdA_47.569354_-122.332276, lat:47.569354, long:-122.332276, alt103, time(sec): 69.60545897483826
Item: 362, Location ID: PtGTrGCqouuD-MmKa-psZw_47.606369_-122.295912, lat:47.606369, long:-122.295912, alt193, time(sec): 77.76170563697815
Item: 363, Location ID: JOQ0FXKyQtGojht5n2esgQ_47.582070_-122.295154, lat:47.58207, long:-122.295154, alt151, time(sec): 78.6698567867279
Item: 364, Location ID: 2dCSC9h3ZgeLn6ArbK6aGw_47.604680_-122.319409, lat:47.60468, long:-122.319409, alt198, time(sec): 83.7521767616272
Item: 365, Location ID: 9a2hZjVrjJPl2oB4TKkkkA_47.587754_-122.313784, lat:47.587754, long:-122.313784, alt186, time(sec): 86.64103388786316
Item: 366, Location ID: kxDJ5hxMkGbz7LOdGw23uA_47.614903_-122.320599, lat:47.614903, long:-122.320599, alt196, time(sec): 79.71568846702576
Item: 367, Location ID: N7lzxoqjfjfb431EQSG8oQ_47.591199_-122.298927, lat:47.591199, long:-122.298927, alt155, time(sec): 76.75193309783936
Item: 368, Location ID: 53uIAyCaQHj8BToNShG1pw_47.617933_-122.308823, lat:47.617933, long:-122.308823, alt228, time(sec): 84.69214963912964
Item: 369, Location ID: txWvnV9iNFvDDgDMPfM8Zg_47.589009_-122.311702, lat:47.589009, long:-122.311702, alt151, time(sec): 75.75523233413696
Item: 370, Location ID: _-YwipK-gBWvr5fKvvQdzw_47.571420_-122.320218, lat:47.57142, long:-122.320218, alt122, time(sec): 70.62570405006409
Item: 371, Location ID: Jc98fnh22s8kt8U9PWTuEg_47.582141_-122.323213, lat:47.582141, long:-122.323213, alt106, time(sec): 67.60469794273376
Item: 372, Location ID: feH6X-JnUAIhoI2u7udmug_47.595760_-122.289504, lat:47.59576, long:-122.289504, alt141, time(sec): 73.69416189193726
Item: 373, Location ID: m_eceFv71jbIkvywVei4_Q_47.576963_-122.301762, lat:47.576963, long:-122.301762, alt156, time(sec): 75.79669666290283
Item: 374, Location ID: Nws1kxFNW62ODS4ZpqzQEg_47.568138_-122.315999, lat:47.568138, long:-122.315999, alt185, time(sec): 82.62978768348694
Item: 375, Location ID: KDvk7YaSoYTYvkZIeW1fJA_47.568403_-122.335692, lat:47.568403, long:-122.335692, alt105, time(sec): 72.66030645370483
Item: 376, Location ID: QYv8-nIOn7vu927_mzHt_A_47.559986_-122.334159, lat:47.559986, long:-122.334159, alt102, time(sec): 67.55888152122498
Item: 377, Location ID: zyGUYaOVkM5Y6SPcVF4HZw_47.620951_-122.298594, lat:47.620951, long:-122.298594, alt162, time(sec): 72.6005163192749
Item: 378, Location ID: nSkPWpdlsGmFYaF0oIvScQ_47.564568_-122.320927, lat:47.564568, long:-122.320927, alt124, time(sec): 74.67401480674744
Item: 379, Location ID: 0BiePDU-BKqn61XwCJjJoQ_47.610024_-122.296562, lat:47.610024, long:-122.296562, alt178, time(sec): 73.62137079238892
Item: 380, Location ID: C0a9-oiXozK1DxHWeaaLBA_47.568027_-122.325789, lat:47.568027, long:-122.325789, alt104, time(sec): 67.64050602912903
Item: 381, Location ID: fH1HwYBSCHAAAAQzX9gupg_47.595136_-122.330335, lat:47.595136, long:-122.330335, alt128, time(sec): 80.67489743232727
Item: 382, Location ID: 8qLSqm30mgJBVV3nRK9TFQ_47.588687_-122.297915, lat:47.588687, long:-122.297915, alt137, time(sec): 75.6890606880188
Item: 383, Location ID: cBj-5s2gA5HTzHibtgBBIw_47.586897_-122.295411, lat:47.586897, long:-122.295411, alt170, time(sec): 82.67746210098267
Item: 384, Location ID: j41W-jwTuFtjZtcepRQsTQ_47.610202_-122.314181, lat:47.610202, long:-122.314181, alt193, time(sec): 74.65503740310669
Item: 385, Location ID: aQWu8PVfhfkoSsQ9nrPgIw_47.594625_-122.308052, lat:47.594625, long:-122.308052, alt149, time(sec): 72.70029807090759
Item: 386, Location ID: PBUh4Kg9Vj8PPruOyF1FVw_47.594204_-122.312648, lat:47.594204, long:-122.312648, alt133, time(sec): 68.71303033828735
Item: 387, Location ID: OTeNpKXjUw_EYyvQ7yf8mg_47.604230_-122.296717, lat:47.60423, long:-122.296717, alt194, time(sec): 78.69582462310791
Item: 388, Location ID: ochRk3rJAA7QHQ6gesBevw_47.618102_-122.301834, lat:47.618102, long:-122.301834, alt200, time(sec): 76.65403747558594
Item: 389, Location ID: V_R97N4k9E_FMkEPvutyOg_47.606023_-122.338201, lat:47.606023, long:-122.338201, alt141, time(sec): 87.65211582183838
Item: 390, Location ID: xV7oe8xB1NE1ouPVfvXMJw_47.589989_-122.316881, lat:47.589989, long:-122.316881, alt195, time(sec): 90.73254752159119
Item: 391, Location ID: 952o0fD9VOwGHMGzHNvK4w_47.603950_-122.289530, lat:47.60395, long:-122.28953, alt169, time(sec): 80.59918785095215
Item: 392, Location ID: k4uFvzrGVVTdVTGAGTWkYA_47.570911_-122.336710, lat:47.570911, long:-122.33671, alt105, time(sec): 70.66695356369019
Item: 393, Location ID: adDb7sfzckIv3MRZuu0x6A_47.563879_-122.302074, lat:47.563879, long:-122.302074, alt200, time(sec): 87.81485533714294
Item: 394, Location ID: EWV6jLB37-pAXYGg3_bbwA_47.601414_-122.335861, lat:47.601414, long:-122.335861, alt107, time(sec): 79.53022384643555
Item: 395, Location ID: 2gwoCpe8FJBqJOAr1BhLoA_47.570954_-122.288913, lat:47.570954, long:-122.288913, alt115, time(sec): 77.71142816543579
Item: 396, Location ID: IqQiDuOep_M-05umPndawA_47.611586_-122.308882, lat:47.611586, long:-122.308882, alt223, time(sec): 80.68720030784607
Item: 397, Location ID: XaXx8fqCcvakNGqijpVuOA_47.587527_-122.291514, lat:47.587527, long:-122.291514, alt169, time(sec): 87.54068279266357
Item: 398, Location ID: opcm-ZobFbfb-v2h5WiNWw_47.609307_-122.311574, lat:47.609307, long:-122.311574, alt207, time(sec): 77.70191979408264
Item: 399, Location ID: fH6K7smHbQRZ0TqPC-w8VQ_47.560323_-122.336391, lat:47.560323, long:-122.336391, alt105, time(sec): 68.56474256515503
Item: 400, Location ID: 3HJf2rDxzVENHoLaXiStdQ_47.593488_-122.287878, lat:47.593488, long:-122.287878, alt111, time(sec): 62.711424827575684
Item: 401, Location ID: R82yQVV6L5vmPoNH_gk25w_47.606218_-122.336106, lat:47.606218, long:-122.336106, alt138, time(sec): 94.59425568580627
Item: 402, Location ID: hGHXxUUsAAoibr0BRBsbBg_47.604440_-122.312902, lat:47.60444, long:-122.312902, alt181, time(sec): 71.67768549919128
Item: 403, Location ID: XbgtcsZYtw23_RKiWf6bYg_47.560186_-122.316615, lat:47.560186, long:-122.316615, alt163, time(sec): 78.701406955719
Item: 404, Location ID: bgKnXYk0EXIQO65qcI0SeQ_47.594735_-122.323763, lat:47.594735, long:-122.323763, alt115, time(sec): 72.49984431266785
Item: 405, Location ID: sD0k6LVkYRG1mipTvRtqwA_47.603068_-122.323169, lat:47.603068, long:-122.323169, alt205, time(sec): 90.51364040374756
Item: 406, Location ID: Fzat2YTKyE-kZhbMylc_jw_47.560112_-122.293664, lat:47.560112, long:-122.293664, alt140, time(sec): 78.64583706855774
Item: 407, Location ID: sllWP7-V_UO77HDvDyknOw_47.615292_-122.317517, lat:47.615292, long:-122.317517, alt197, time(sec): 76.65099263191223
Item: 408, Location ID: TwTR2NHduJOog7601SGTQw_47.574052_-122.311493, lat:47.574052, long:-122.311493, alt192, time(sec): 85.69241547584534
Item: 409, Location ID: hoYObQN37dkOHFvGgsKCqw_47.580277_-122.308018, lat:47.580277, long:-122.308018, alt168, time(sec): 78.52449417114258
Item: 410, Location ID: Xt0-lHSfmcLi2lXyO0jZdg_47.612705_-122.307512, lat:47.612705, long:-122.307512, alt218, time(sec): 81.71175789833069
Item: 411, Location ID: Zoli7fcb-LtwH1c1u5hs3Q_47.587237_-122.289443, lat:47.587237, long:-122.289443, alt150, time(sec): 86.19389057159424
Item: 412, Location ID: _pNzE7Tm-WSqWO7a9wlKKQ_47.617545_-122.305482, lat:47.617545, long:-122.305482, alt205, time(sec): 74.62186908721924
Item: 413, Location ID: uq-I8Zzx-HtimkMlyySKwQ_47.597614_-122.314612, lat:47.597614, long:-122.314612, alt140, time(sec): 69.54718589782715
Item: 414, Location ID: HCPB6wvLp9xiQg0ftq3sIQ_47.602511_-122.304419, lat:47.602511, long:-122.304419, alt183, time(sec): 74.64854049682617
Item: 415, Location ID: 6vg5RrWqrdGDShUMNEMC2Q_47.587119_-122.292230, lat:47.587119, long:-122.29223, alt173, time(sec): 84.62712407112122
Item: 416, Location ID: pO6b5DxayA4D-0WfJNYuRQ_47.590012_-122.314981, lat:47.590012, long:-122.314981, alt195, time(sec): 90.68315410614014
Item: 417, Location ID: np_d5-GO084RgzwjYXp9hQ_47.611559_-122.297302, lat:47.611559, long:-122.297302, alt178, time(sec): 73.62347149848938
Item: 418, Location ID: qyB-MRxqv7WP8xH3SDbMtg_47.593795_-122.306123, lat:47.593795, long:-122.306123, alt158, time(sec): 73.64464664459229
Item: 419, Location ID: mCj0xTxuUIhlJ7D0SvkbIg_47.609491_-122.327224, lat:47.609491, long:-122.327224, alt202, time(sec): 98.7199056148529
Item: 420, Location ID: I_GQHLA4GfEiCjLiIO405w_47.598097_-122.333243, lat:47.598097, long:-122.333243, alt121, time(sec): 77.52510809898376
Item: 421, Location ID: cK1TSFYPkSUrzrtFXD0ezw_47.564406_-122.297375, lat:47.564406, long:-122.297375, alt149, time(sec): 81.65343308448792
Item: 422, Location ID: KY8bDcUrDxMZL5YGNheF2A_47.581026_-122.315401, lat:47.581026, long:-122.315401, alt177, time(sec): 79.42880415916443
Item: 423, Location ID: FYVTwlQCCoKN6Vri8aAJZQ_47.598109_-122.297424, lat:47.598109, long:-122.297424, alt183, time(sec): 81.7008912563324
Item: 424, Location ID: aa1AELW6AczAMlgL9i0JbA_47.601625_-122.316705, lat:47.601625, long:-122.316705, alt166, time(sec): 73.60583066940308
Item: 425, Location ID: dgkwm_jQHTv4hGt1HZPcHQ_47.615054_-122.306221, lat:47.615054, long:-122.306221, alt209, time(sec): 78.74877047538757
Item: 426, Location ID: pStuc5fZJV1IPxbLSdSlTA_47.579489_-122.288148, lat:47.579489, long:-122.288148, alt138, time(sec): 84.73609447479248
Item: 427, Location ID: dtNmvKPhDe98uEi7AZYPKw_47.559053_-122.331383, lat:47.559053, long:-122.331383, alt103, time(sec): 66.74961543083191
Item: 428, Location ID: k09bY72dxKyg1krwOxzSPA_47.600293_-122.313779, lat:47.600293, long:-122.313779, alt159, time(sec): 71.66357851028442
Item: 429, Location ID: LMXVitj4iLDt9GTHMq1HNw_47.581020_-122.332816, lat:47.58102, long:-122.332816, alt105, time(sec): 68.64283800125122
Item: 430, Location ID: DS5mapy0LwL9YF-xqdA8IA_47.614117_-122.319522, lat:47.614117, long:-122.319522, alt192, time(sec): 77.56631469726562
Item: 431, Location ID: JEhcUCAdrm_nyZxT_vSUCw_47.565449_-122.321206, lat:47.565449, long:-122.321206, alt109, time(sec): 67.7089250087738
Item: 432, Location ID: 18FGdy2MdX22MtGh6NUw7w_47.574383_-122.338218, lat:47.574383, long:-122.338218, alt104, time(sec): 69.66721868515015
Item: 433, Location ID: KKfll76EY4Nrta2Uc5uoFw_47.617040_-122.288119, lat:47.61704, long:-122.288119, alt188, time(sec): 83.74481320381165
Item: 434, Location ID: ZWlIregFd4u16s8dXFPFhw_47.563960_-122.314791, lat:47.56396, long:-122.314791, alt185, time(sec): 79.66674327850342
Item: 435, Location ID: l-S7ZhtrWgo0qjAgCKra7Q_47.595841_-122.292748, lat:47.595841, long:-122.292748, alt183, time(sec): 81.66611528396606
Item: 436, Location ID: 2GtMgw2oMDWpJ3LhQY3FYA_47.608760_-122.315452, lat:47.60876, long:-122.315452, alt185, time(sec): 71.80641555786133
Item: 437, Location ID: 3nANVdgMJ_J_3QBeUKo6xw_47.588378_-122.336837, lat:47.588378, long:-122.336837, alt103, time(sec): 71.70591974258423
Item: 438, Location ID: gmXwGntJS8JTiMvZWwKlgQ_47.566663_-122.289847, lat:47.566663, long:-122.289847, alt133, time(sec): 79.65314555168152
Item: 439, Location ID: 0sDwTML7kjTkafdnlXv61w_47.592876_-122.334317, lat:47.592876, long:-122.334317, alt108, time(sec): 76.57916307449341
Item: 440, Location ID: -UR-TTuMekwB3FYR4wgpdw_47.618715_-122.318183, lat:47.618715, long:-122.318183, alt201, time(sec): 75.67922854423523
Item: 441, Location ID: 8GAFpinU3asAmA15qYQAvw_47.593717_-122.294413, lat:47.593717, long:-122.294413, alt180, time(sec): 81.64751482009888
Item: 442, Location ID: XuK5MtcA3FMTu17KXRDz5w_47.565081_-122.334154, lat:47.565081, long:-122.334154, alt104, time(sec): 69.68107557296753
Item: 443, Location ID: SevoMSlKa3hYqtwu66TcBg_47.590101_-122.322497, lat:47.590101, long:-122.322497, alt106, time(sec): 69.52262449264526
Item: 444, Location ID: Sh_CYihJ_Zk-kp53OFjxcQ_47.562981_-122.326675, lat:47.562981, long:-122.326675, alt101, time(sec): 68.6570074558258
Item: 445, Location ID: 9Ce01iPoV1JjT4BwmkDvPg_47.577785_-122.326678, lat:47.577785, long:-122.326678, alt104, time(sec): 69.78981184959412
Item: 446, Location ID: paB9D18GmzS6HAZEuxhdEg_47.597120_-122.296893, lat:47.59712, long:-122.296893, alt178, time(sec): 80.7873682975769
Item: 447, Location ID: vDoMeQIFydUiSrfuSFTx3Q_47.563841_-122.330482, lat:47.563841, long:-122.330482, alt106, time(sec): 69.72406268119812
Item: 448, Location ID: WT6VqH3z7TBNl3oR2SJHPQ_47.619454_-122.306101, lat:47.619454, long:-122.306101, alt208, time(sec): 79.57726883888245
Item: 449, Location ID: Q-VgqN9XEbWUfijG_vNB5Q_47.585628_-122.329052, lat:47.585628, long:-122.329052, alt106, time(sec): 68.71929359436035
Item: 450, Location ID: OGHc_fMadbnbls8sI1n8aw_47.618347_-122.290007, lat:47.618347, long:-122.290007, alt166, time(sec): 80.71521925926208
Item: 451, Location ID: ncyrN9S8ALt0tUGNtaflUQ_47.601685_-122.317627, lat:47.601685, long:-122.317627, alt175, time(sec): 74.83687162399292
Item: 452, Location ID: lOC4F44UE7H8ddu-lejGPQ_47.618068_-122.296175, lat:47.618068, long:-122.296175, alt137, time(sec): 66.64634084701538
Item: 453, Location ID: IP2eqyrdfcZQwBFmT6Vu1w_47.598443_-122.325062, lat:47.598443, long:-122.325062, alt127, time(sec): 76.69488167762756
Item: 454, Location ID: SSdWpASbrplKLCnrgieV1Q_47.568099_-122.324052, lat:47.568099, long:-122.324052, alt106, time(sec): 68.68866872787476
Item: 455, Location ID: JGr0FVZdj8zhcxZltK1v_w_47.581022_-122.309506, lat:47.581022, long:-122.309506, alt172, time(sec): 77.70222401618958
Item: 456, Location ID: Ig96lfC4fd3ePyKNnWLoDQ_47.561513_-122.293625, lat:47.561513, long:-122.293625, alt143, time(sec): 79.80673503875732
Item: 457, Location ID: n_9yJMPpCsbkmgbaD3yQwQ_47.558622_-122.292761, lat:47.558622, long:-122.292761, alt142, time(sec): 75.70809817314148
Item: 458, Location ID: ku7AV21Zjj5U2qijnabnOQ_47.619918_-122.317553, lat:47.619918, long:-122.317553, alt206, time(sec): 77.58544898033142
Item: 459, Location ID: cnrjRFPO0Qk7tX_CJugcVA_47.617983_-122.288336, lat:47.617983, long:-122.288336, alt174, time(sec): 83.74286651611328
Item: 460, Location ID: ic8Ca39FAt6TnxlFzZ1j-A_47.568962_-122.316350, lat:47.568962, long:-122.31635, alt186, time(sec): 81.64248609542847
Item: 461, Location ID: P-sH9HXrGl5LQWhIwp_mDg_47.568513_-122.338367, lat:47.568513, long:-122.338367, alt105, time(sec): 72.77453231811523
Item: 462, Location ID: I2rfLdS8WxdYqNVjK6Mr2w_47.576674_-122.315340, lat:47.576674, long:-122.31534, alt180, time(sec): 84.74179887771606
Item: 463, Location ID: KGLQkas_4eniKYtaF0-GrA_47.618873_-122.293363, lat:47.618873, long:-122.293363, alt130, time(sec): 66.7126157283783
Item: 464, Location ID: Vj9d_AD_RfFT1ywikA_KnQ_47.570804_-122.309042, lat:47.570804, long:-122.309042, alt196, time(sec): 83.72491073608398
Item: 465, Location ID: rjWD2o_qWnyIkwYy1OC5xQ_47.588202_-122.288068, lat:47.588202, long:-122.288068, alt140, time(sec): 77.66553330421448
Item: 466, Location ID: NjXMUE2H75UEFPRpzNk-ww_47.570510_-122.322839, lat:47.57051, long:-122.322839, alt103, time(sec): 69.63883137702942
Item: 467, Location ID: Tm-QAEB1AER2osZGEsZUBg_47.612936_-122.311793, lat:47.612936, long:-122.311793, alt218, time(sec): 80.59789109230042
Item: 468, Location ID: FccYrAknWSAt756vvyQkCQ_47.620899_-122.332991, lat:47.620899, long:-122.332991, alt136, time(sec): 99.77690005302429
Item: 469, Location ID: yCRgzxM2_NkyoprnHt6V1w_47.589580_-122.320017, lat:47.58958, long:-122.320017, alt139, time(sec): 136.71813297271729
Item: 470, Location ID: hM3ZyjPFIOjFjGiX6SQ93g_47.572263_-122.289399, lat:47.572263, long:-122.289399, alt121, time(sec): 188.62280654907227
Item: 471, Location ID: DWGspS-twsM4CcGV-V00jw_47.621118_-122.318619, lat:47.621118, long:-122.318619, alt202, time(sec): 285.5578353404999
Item: 472, Location ID: j8WL4AI9cszLjgXAolB38Q_47.604191_-122.295078, lat:47.604191, long:-122.295078, alt204, time(sec): 390.6576638221741
Item: 473, Location ID: j5mpumnO-CUJqW6o8qh1zA_47.574031_-122.300988, lat:47.574031, long:-122.300988, alt155, time(sec): 377.5301661491394
Item: 474, Location ID: 5RD7ri4Tk5DSrWxH01Jy4A_47.604297_-122.288632, lat:47.604297, long:-122.288632, alt160, time(sec): 462.7328112125397
Item: 475, Location ID: W9J2JU1HQPg6Yo5GfG6Mqw_47.601460_-122.288073, lat:47.60146, long:-122.288073, alt133, time(sec): 376.51043939590454
Item: 476, Location ID: haI_VCQ4BiFnACUG2zgWhg_47.620478_-122.300669, lat:47.620478, long:-122.300669, alt184, time(sec): 559.6424353122711
Item: 477, Location ID: Pywm1mcbdQxeu4aswfVt8A_47.568912_-122.326358, lat:47.568912, long:-122.326358, alt105, time(sec): 477.58814096450806
Item: 478, Location ID: KcK9GG5FklrRWVTSwBu3nw_47.600886_-122.325575, lat:47.600886, long:-122.325575, alt153, time(sec): 272.6669249534607
Item: 479, Location ID: eeESjK7b1-z0103h--T-yw_47.598145_-122.335932, lat:47.598145, long:-122.335932, alt102, time(sec): 69.5616888999939

EndTime: 2025-12-02 03:42:29.952310
Runtime: 9:40:01
