ExpID: 1765701532
Start Location: 220
Location: NewYork
Number of Location: 500
StartTime: 2025-12-14 03:38:52.858940

Item: 220, Location ID: lXUFSpnUymZWLbUpROvHmA_40.716856_-74.013144, lat:40.716856, long:-74.013144, alt100, time(sec): 104.44098448753357
Item: 395, Location ID: LFDkOKbqBRcqWwXFURnpcg_40.762911_-73.967688, lat:40.762911, long:-73.967688, alt119, time(sec): 149.17780423164368
Item: 396, Location ID: ODWAfmiCFQcZG5-dz2DnVQ_40.716341_-73.984366, lat:40.716341, long:-73.984366, alt109, time(sec): 128.21612644195557
Item: 397, Location ID: I7KieYsik5gU9EXIMoK8Zw_40.779485_-73.955612, lat:40.779485, long:-73.955612, alt150, time(sec): 143.1894669532776
Item: 398, Location ID: orCy1DvpKHcpbeGjcgzkjw_40.768203_-73.950859, lat:40.768203, long:-73.950859, alt119, time(sec): 124.20706152915955
Item: 399, Location ID: 1VCvrSeimyAMqAY3z29HFA_40.744940_-73.995587, lat:40.74494, long:-73.995587, alt128, time(sec): 151.19541716575623
Item: 400, Location ID: C6dki_klZdrKLcqHMqgc3g_40.753096_-73.981176, lat:40.753096, long:-73.981176, alt122, time(sec): 179.16658115386963
Item: 401, Location ID: mOc6MXM5gzBfOhNRcDeGCA_40.769289_-73.991070, lat:40.769289, long:-73.99107, alt121, time(sec): 132.20719480514526
Item: 402, Location ID: 2Feu6XPkQ-RwroikztvYPQ_40.717441_-73.994217, lat:40.717441, long:-73.994217, alt118, time(sec): 136.21545100212097
Item: 403, Location ID: hOl8uJ8ylYZWwCrox0fHMg_40.750263_-73.996697, lat:40.750263, long:-73.996697, alt118, time(sec): 261.1964764595032
Item: 404, Location ID: -KvfsGcixFoijUxM8tZNaw_40.763749_-73.985682, lat:40.763749, long:-73.985682, alt128, time(sec): 482.19778180122375
Item: 405, Location ID: Z_NEHMiyASSVrKV7RkKB-Q_40.761696_-73.966881, lat:40.761696, long:-73.966881, alt149, time(sec): 803.2437672615051
Item: 406, Location ID: NzR3Eqkb2fZhi1KHDefi3Q_40.762692_-73.979273, lat:40.762692, long:-73.979273, alt120, time(sec): 1229.3140692710876
Item: 407, Location ID: CPZ89gUBlCK0HrlStWapWQ_40.720350_-73.992769, lat:40.72035, long:-73.992769, alt117, time(sec): 749.2513835430145
Item: 408, Location ID: fkLlc-4gl8aT_m1ptLou1Q_40.754264_-73.970917, lat:40.754264, long:-73.970917, alt119, time(sec): 171.20509386062622
Item: 409, Location ID: YmsA5tgzMkhdapItheusew_40.741964_-73.998182, lat:40.741964, long:-73.998182, alt121, time(sec): 145.20418071746826
Item: 410, Location ID: NoFryDbv34S0F1hY2r2rFA_40.760966_-73.979054, lat:40.760966, long:-73.979054, alt121, time(sec): 198.2045500278473
Item: 411, Location ID: yKOXiJtkC6notAve24jUjQ_40.777882_-73.945715, lat:40.777882, long:-73.945715, alt115, time(sec): 128.19724988937378
Item: 412, Location ID: BPxPfrYJXZH3CNwFFZrkaQ_40.704263_-74.016715, lat:40.704263, long:-74.016715, alt104, time(sec): 111.19701719284058
Item: 413, Location ID: 7eg0VnoC1NquNKjc65IaKA_40.738435_-73.995275, lat:40.738435, long:-73.995275, alt129, time(sec): 145.2168116569519
Item: 414, Location ID: anQkLCDy7QUdtUNXrygjKQ_40.769148_-73.953114, lat:40.769148, long:-73.953114, alt118, time(sec): 137.21364879608154
Item: 415, Location ID: bBM_uot1Aw2Cx5Oi2ozTPA_40.732800_-73.974999, lat:40.7328, long:-73.974999, alt107, time(sec): 120.2173342704773
Item: 416, Location ID: NKJmBCEryumNR0MGNSa3rA_40.718494_-74.002223, lat:40.718494, long:-74.002223, alt121, time(sec): 142.20881962776184
Item: 417, Location ID: dkyem6QY6QsmaNbflsicsw_40.755617_-73.981937, lat:40.755617, long:-73.981937, alt120, time(sec): 170.2062394618988
Item: 418, Location ID: 9sb3OMByUhbmyEP8qHxHrA_40.742158_-73.993107, lat:40.742158, long:-73.993107, alt118, time(sec): 153.20908427238464
Item: 419, Location ID: 2P5g3kTPt760ar6YM2e4uQ_40.721837_-73.990096, lat:40.721837, long:-73.990096, alt118, time(sec): 134.2329432964325
Item: 420, Location ID: G3nArjM3uqkNpllAjaVf4A_40.758097_-73.966228, lat:40.758097, long:-73.966228, alt141, time(sec): 165.19447946548462
Item: 421, Location ID: PT5X9SvIXpGT1yaD1N_3GQ_40.757798_-74.000504, lat:40.757798, long:-74.000504, alt105, time(sec): 131.22475934028625
Item: 422, Location ID: WOZ1rbOCAJ1hYgY2PFQ0gg_40.779581_-73.943719, lat:40.779581, long:-73.943719, alt108, time(sec): 116.22478222846985
Item: 423, Location ID: Mk-qxCkwd_3SVxewT18wpQ_40.762524_-73.976937, lat:40.762524, long:-73.976937, alt121, time(sec): 165.2134714126587
Item: 424, Location ID: hqW5PIw8R4Y7VLB8mz88Fg_40.748574_-73.990782, lat:40.748574, long:-73.990782, alt114, time(sec): 166.20433735847473
Item: 425, Location ID: sLPekzJdDMq5pudE-Yhz2A_40.777927_-73.951883, lat:40.777927, long:-73.951883, alt132, time(sec): 147.56409811973572
Item: 426, Location ID: p05URpFgVA4C0qDW4lK0fA_40.702176_-74.008965, lat:40.702176, long:-74.008965, alt101, time(sec): 117.70409297943115
Item: 427, Location ID: gi0VrDC1XJqjdugGxphYeg_40.745590_-73.983706, lat:40.74559, long:-73.983706, alt143, time(sec): 173.5469868183136
Item: 428, Location ID: GXL8aP5wD-3rtDrT8I2VkA_40.710460_-73.984479, lat:40.71046, long:-73.984479, alt103, time(sec): 111.57722616195679
Item: 429, Location ID: O8XuU7FTxkU_LfAlNIva5g_40.746922_-74.006352, lat:40.746922, long:-74.006352, alt108, time(sec): 132.60961842536926
Item: 430, Location ID: BqMcqijQuD-fRwJ8Y5GVDw_40.759209_-73.969043, lat:40.759209, long:-73.969043, alt117, time(sec): 160.3009877204895
Item: 431, Location ID: 1WdHRLPjbsJGfLQOktvudA_40.760465_-73.980000, lat:40.760465, long:-73.98, alt121, time(sec): 166.4358582496643
Item: 432, Location ID: BTJUeBhqVLIWBgHkpXExkA_40.733934_-74.005159, lat:40.733934, long:-74.005159, alt115, time(sec): 131.5830762386322
Item: 433, Location ID: 5kCHYEcmiqdCQRYMtnrqdg_40.763145_-73.989213, lat:40.763145, long:-73.989213, alt123, time(sec): 206.48908400535583
Item: 434, Location ID: rHK31HeHkmqU6q0z1Uv0XA_40.709405_-73.997761, lat:40.709405, long:-73.997761, alt111, time(sec): 269.4038109779358
Item: 435, Location ID: Pm46NYJWpxYhNSK8vzJRYw_40.731957_-73.998090, lat:40.731957, long:-73.99809, alt120, time(sec): 469.4202263355255
Item: 436, Location ID: pCDJqo8DAgWSEzGJMKWZXA_40.746146_-73.986249, lat:40.746146, long:-73.986249, alt144, time(sec): 952.4923641681671
Item: 437, Location ID: BMyXH6vVpK8afxrV_lY-5g_40.780138_-73.949170, lat:40.780138, long:-73.94917, alt125, time(sec): 865.5178551673889
Item: 438, Location ID: m5jBvXYUsPjuOhG4dEwJ_A_40.781529_-73.967829, lat:40.781529, long:-73.967829, alt137, time(sec): 761.6096115112305
Item: 439, Location ID: InDOqbzx7CTjlwNJ9bDOOQ_40.731104_-74.001406, lat:40.731104, long:-74.001406, alt110, time(sec): 138.5979518890381
Item: 440, Location ID: oU7c8RYV61hQjfULJMTmxw_40.752464_-73.986287, lat:40.752464, long:-73.986287, alt120, time(sec): 75.60359120368958
Item: 441, Location ID: IaB-4AVsNKwDy6X4PbNlqw_40.749877_-73.974381, lat:40.749877, long:-73.974381, alt109, time(sec): 366.36526560783386
Item: 442, Location ID: FwEN6d-WNQ53rkxTEa9jjQ_40.758883_-73.974855, lat:40.758883, long:-73.974855, alt121, time(sec): 681.4659650325775
Item: 443, Location ID: txcAgpqhJKe58exAIF6b7g_40.761859_-73.990154, lat:40.761859, long:-73.990154, alt118, time(sec): 646.4296176433563
Item: 444, Location ID: Zt6Quc4IUSItRpkwEj3JAw_40.736056_-74.001851, lat:40.736056, long:-74.001851, alt115, time(sec): 776.4426720142365
Item: 445, Location ID: 8YBSBLKxGjeUOLS0GB-3Qg_40.737816_-73.993806, lat:40.737816, long:-73.993806, alt129, time(sec): 940.5938823223114
Item: 446, Location ID: N-zpyRPd5eo3n7E-75CzgQ_40.715320_-74.010506, lat:40.71532, long:-74.010506, alt118, time(sec): 140.60255694389343
Item: 447, Location ID: g4YW1gKqydOntG0Q38a8cQ_40.755875_-73.960992, lat:40.755875, long:-73.960992, alt100, time(sec): 120.48441624641418
Item: 448, Location ID: l_1fbGr8Zwlc55LJP3qEag_40.762065_-73.981666, lat:40.762065, long:-73.981666, alt121, time(sec): 161.359032869339
Item: 449, Location ID: o8YxVQe4DkbAthrwzIiNyA_40.767074_-73.962560, lat:40.767074, long:-73.96256, alt159, time(sec): 148.49793028831482
Item: 450, Location ID: ZytnxiEvoaxeLKw1ljCCUw_40.762335_-73.988136, lat:40.762335, long:-73.988136, alt132, time(sec): 139.52378964424133
Item: 451, Location ID: ALl4sWQHSjKDixuCva4vNA_40.769591_-73.952202, lat:40.769591, long:-73.952202, alt119, time(sec): 131.489599943161
Item: 452, Location ID: dKNc6XCXWN3XCNlsx4m-JQ_40.762650_-73.973201, lat:40.76265, long:-73.973201, alt123, time(sec): 169.50437712669373
Item: 453, Location ID: bAGKOe7hB-L_BvVeXd6q7g_40.727276_-73.979022, lat:40.727276, long:-73.979022, alt107, time(sec): 125.49897122383118
Item: 454, Location ID: Cn6UubtTZXPf4ZUEQCEh7g_40.751006_-73.988580, lat:40.751006, long:-73.98858, alt116, time(sec): 169.5570683479309
Item: 455, Location ID: ZasDVUAeouGX-SwHTPudwg_40.768215_-73.988496, lat:40.768215, long:-73.988496, alt122, time(sec): 140.61697816848755
Item: 456, Location ID: uiM-Bz2YDz2IMHlokxfexQ_40.710989_-73.991477, lat:40.710989, long:-73.991477, alt107, time(sec): 113.46750926971436
Item: 457, Location ID: fcm7Gz8BMOBP7SA_Wt79FA_40.772054_-73.956081, lat:40.772054, long:-73.956081, alt126, time(sec): 141.63019490242004
Item: 458, Location ID: iTIIGyTy62lqq2_biVNSbw_40.750746_-73.992118, lat:40.750746, long:-73.992118, alt113, time(sec): 167.55287337303162
Item: 459, Location ID: M7yUc-qT45tnzLlwSBQUNg_40.773260_-73.981855, lat:40.77326, long:-73.981855, alt130, time(sec): 143.5152394771576
Item: 460, Location ID: m95Ukde5FIWq_Th4mCzw5w_40.777997_-73.980195, lat:40.777997, long:-73.980195, alt135, time(sec): 137.58500456809998
Item: 461, Location ID: N70Hl4XyhmEF62aHbrmtLQ_40.703071_-74.013030, lat:40.703071, long:-74.01303, alt104, time(sec): 120.64470410346985
Item: 462, Location ID: MccuvIViUqhMBEt_OB-lNg_40.736402_-73.977368, lat:40.736402, long:-73.977368, alt124, time(sec): 130.5942587852478
Item: 463, Location ID: sYr8dhrb9GrIfcK7tPxlWA_40.771292_-73.950203, lat:40.771292, long:-73.950203, alt142, time(sec): 128.5300567150116
Item: 464, Location ID: c2N3KWoqHVOagjTSItoK5Q_40.777736_-73.987813, lat:40.777736, long:-73.987813, alt122, time(sec): 122.51969885826111
Item: 465, Location ID: wwpqWiD20uQJTaf5347lPw_40.782701_-73.945135, lat:40.782701, long:-73.945135, alt109, time(sec): 116.61896181106567
Item: 466, Location ID: 2hepCFEMiOzEAecHruFVUA_40.757582_-73.961191, lat:40.757582, long:-73.961191, alt152, time(sec): 133.69467115402222
Item: 467, Location ID: Ok1yWJp3lZzCCSpXLZrn4w_40.781550_-73.984498, lat:40.78155, long:-73.984498, alt131, time(sec): 129.40294671058655
Item: 468, Location ID: vGpnrAPGok_1LwMYtaOU1Q_40.738764_-74.008714, lat:40.738764, long:-74.008714, alt110, time(sec): 113.62401723861694
Item: 469, Location ID: 2OBF2lXmVlhswW8spzd4tA_40.782518_-73.947009, lat:40.782518, long:-73.947009, alt113, time(sec): 122.60600805282593
Item: 470, Location ID: 2nJTkx_Gik_q6aFN-cOlng_40.705077_-74.004974, lat:40.705077, long:-74.004974, alt124, time(sec): 125.50761461257935
Item: 471, Location ID: _7LqmhKG8RrikKsIx2VpxQ_40.741146_-73.989888, lat:40.741146, long:-73.989888, alt135, time(sec): 154.55530381202698
Item: 472, Location ID: 3-DyOppbN7oaN52HKH86Lg_40.774110_-73.964890, lat:40.77411, long:-73.96489, alt140, time(sec): 153.4902319908142
Item: 473, Location ID: UmeZ3cJMqs3Dk2f2YqVKFg_40.767889_-73.949647, lat:40.767889, long:-73.949647, alt104, time(sec): 126.52281403541565
Item: 474, Location ID: Ik_ajaK6OmHiMlNqm4b9QQ_40.705918_-74.003641, lat:40.705918, long:-74.003641, alt107, time(sec): 132.42163038253784
Item: 475, Location ID: KYKeVHXGgFcIWwayq5xvQg_40.774252_-73.954391, lat:40.774252, long:-73.954391, alt127, time(sec): 165.60679149627686
Item: 476, Location ID: 8CmW2CshnQbbzYLjsWxx6A_40.708637_-73.997851, lat:40.708637, long:-73.997851, alt101, time(sec): 116.48859238624573
Item: 477, Location ID: LfMsL5U38b_BM6a8t1sceA_40.778132_-73.956432, lat:40.778132, long:-73.956432, alt146, time(sec): 164.48448586463928
Item: 478, Location ID: p202zdq9380PghBcNjbrWg_40.777638_-73.975235, lat:40.777638, long:-73.975235, alt144, time(sec): 135.55471277236938
Item: 479, Location ID: Oj0WbMh6vTs79EA9GXKxGQ_40.721478_-74.010121, lat:40.721478, long:-74.010121, alt116, time(sec): 128.50921368598938
Item: 480, Location ID: K2ABnBgm6UV7GzCoXZc5PQ_40.779257_-73.959093, lat:40.779257, long:-73.959093, alt138, time(sec): 155.5870704650879
Item: 481, Location ID: XvfnhXI0ajVxk9g-0g2XzA_40.723588_-74.004542, lat:40.723588, long:-74.004542, alt108, time(sec): 143.51414680480957
Item: 482, Location ID: ykIDNphrYPeVlMWjCem2MA_40.752051_-73.967264, lat:40.752051, long:-73.967264, alt107, time(sec): 140.46297097206116
Item: 483, Location ID: sSy1pCFjtpqOKW5IX-NWAA_40.773423_-73.945239, lat:40.773423, long:-73.945239, alt123, time(sec): 129.53778624534607
Item: 484, Location ID: j-rTJp04YQJSM8lRMJUMFg_40.746078_-74.002383, lat:40.746078, long:-74.002383, alt111, time(sec): 144.5362560749054
Item: 485, Location ID: 0jZtdkGHjw8ztQc5Acy0qw_40.763670_-73.997151, lat:40.76367, long:-73.997151, alt115, time(sec): 128.66875314712524
Item: 486, Location ID: 36LC46whOmyftGqlBK3A1g_40.719218_-73.977776, lat:40.719218, long:-73.977776, alt103, time(sec): 131.63345742225647
Item: 487, Location ID: KU5dktlsHQ3yD1crWDzFKw_40.760258_-73.985159, lat:40.760258, long:-73.985159, alt129, time(sec): 184.57425093650818
Item: 488, Location ID: bUhJmp2dS1gBd6n67G2nCA_40.727669_-73.991046, lat:40.727669, long:-73.991046, alt120, time(sec): 153.42499256134033
Item: 489, Location ID: FwWvorWuj8Mbn4ioDWqvzA_40.741194_-74.005961, lat:40.741194, long:-74.005961, alt104, time(sec): 136.65996718406677
Item: 490, Location ID: GJtYUJqRkPeM5I59AP0yDg_40.754372_-73.963416, lat:40.754372, long:-73.963416, alt147, time(sec): 133.51872158050537
Item: 491, Location ID: EcuxjKYG2fDJzer9QRgBlA_40.717338_-74.016088, lat:40.717338, long:-74.016088, alt100, time(sec): 116.63487434387207
Item: 492, Location ID: DZFbRj0V3lkgwPq9Fu-ydw_40.778735_-73.985270, lat:40.778735, long:-73.98527, alt140, time(sec): 140.53005599975586
Item: 493, Location ID: KgLyFCxjZppwpVqNr5TZfQ_40.770878_-73.961167, lat:40.770878, long:-73.961167, alt131, time(sec): 155.53731107711792
Item: 494, Location ID: gek8YGDNyTu0oteSDKtGqw_40.707052_-74.016511, lat:40.707052, long:-74.016511, alt102, time(sec): 133.53466272354126
Item: 495, Location ID: lVzlJOEa8sCQ_xqNl097eg_40.759172_-73.978699, lat:40.759172, long:-73.978699, alt122, time(sec): 177.41912984848022
Item: 496, Location ID: BqRPXfBM2Cza8nPs-I1gjQ_40.717610_-73.996339, lat:40.71761, long:-73.996339, alt117, time(sec): 142.46831488609314
Item: 497, Location ID: fBd5bljigcPhmfOt_KboEg_40.729528_-73.982370, lat:40.729528, long:-73.98237, alt112, time(sec): 138.56669354438782
Item: 498, Location ID: sxdOFOaXxXFSmn0KKqmA_w_40.728418_-74.005352, lat:40.728418, long:-74.005352, alt130, time(sec): 138.58360528945923
Item: 499, Location ID: AsedtfRcrt7bN1TcNe-OPw_40.769884_-73.986367, lat:40.769884, long:-73.986367, alt143, time(sec): 173.5281946659088
Item: 500, Location ID: mQEORMJXF-CZH0tUqxAhgg_40.733734_-74.002083, lat:40.733734, long:-74.002083, alt113, time(sec): 177.44825530052185
Item: 501, Location ID: rv1JNqfsGDGlTrTlZXRrtQ_40.714447_-73.991790, lat:40.714447, long:-73.99179, alt122, time(sec): 216.56532764434814
Item: 502, Location ID: BHahrX51t599bBayxcH5JQ_40.781526_-73.983225, lat:40.781526, long:-73.983225, alt141, time(sec): 260.55075669288635
Item: 503, Location ID: AOR7qFGcyLSBoUhXRpvxow_40.727406_-74.008198, lat:40.727406, long:-74.008198, alt129, time(sec): 280.3664813041687
Item: 504, Location ID: E7uypODSUoMVe5jzBpqpng_40.781375_-73.956460, lat:40.781375, long:-73.95646, alt161, time(sec): 408.33020853996277
Item: 505, Location ID: -O2TBgQbYPb_18aD-GmZHg_40.716096_-74.004696, lat:40.716096, long:-74.004696, alt132, time(sec): 508.50556564331055
Item: 506, Location ID: tEzJkPcGzMhDlOfbQwBIIg_40.730512_-73.976035, lat:40.730512, long:-73.976035, alt120, time(sec): 409.42270970344543
Item: 507, Location ID: ngtkGIpb6UTB8QgSWS7uww_40.773309_-73.950889, lat:40.773309, long:-73.950889, alt136, time(sec): 564.4621126651764
Item: 508, Location ID: Ls6J9m8cVQai5umMCIeEZg_40.731324_-73.984644, lat:40.731324, long:-73.984644, alt124, time(sec): 420.5007083415985
Item: 509, Location ID: hC3QB7S2_4BcBXC7TzQeWw_40.747736_-73.986851, lat:40.747736, long:-73.986851, alt136, time(sec): 322.38527250289917
Item: 510, Location ID: 61YAqRkXViDBivsIL_bYSA_40.709310_-74.005930, lat:40.70931, long:-74.00593, alt174, time(sec): 582.3235528469086
Item: 511, Location ID: _UYuE7KYJtJCtCEK0s6xJQ_40.731323_-73.988616, lat:40.731323, long:-73.988616, alt125, time(sec): 682.4084935188293
Item: 512, Location ID: B8ogaNSVjic6Md0HFXxCFg_40.703523_-74.011507, lat:40.703523, long:-74.011507, alt106, time(sec): 845.5883469581604
Item: 513, Location ID: wfSy4ArXV7B0LG2ETO9t3g_40.718348_-73.994436, lat:40.718348, long:-73.994436, alt117, time(sec): 847.4809408187866
Item: 514, Location ID: zAtcJOinTfHXVuzn5Y8uHA_40.729956_-74.008308, lat:40.729956, long:-74.008308, alt123, time(sec): 354.5092566013336
Item: 515, Location ID: fVJRGcvPNDE0lRCiNphdfA_40.772655_-73.953493, lat:40.772655, long:-73.953493, alt132, time(sec): 226.39539456367493
Item: 516, Location ID: 74pFAsAACj6iRT8exVsE8A_40.772201_-73.966433, lat:40.772201, long:-73.966433, alt136, time(sec): 383.3916530609131
Item: 517, Location ID: ZvcsPiwNfZy9g6PPU5bPuA_40.762585_-73.970963, lat:40.762585, long:-73.970963, alt121, time(sec): 762.3356397151947
Item: 518, Location ID: v5TVsg6R4fUoLdh62XQYGw_40.724137_-73.978832, lat:40.724137, long:-73.978832, alt108, time(sec): 613.3194670677185
Item: 519, Location ID: SXS1o_a7gaIaIPkuUHE_Zg_40.718808_-73.992613, lat:40.718808, long:-73.992613, alt117, time(sec): 764.4476726055145
Item: 520, Location ID: _cF4SNeMpG5RRnG38vWXNw_40.774630_-73.974052, lat:40.77463, long:-73.974052, alt130, time(sec): 770.5279049873352
Item: 521, Location ID: WnvYxS0YnmItOS6W8WOdAw_40.759444_-73.992903, lat:40.759444, long:-73.992903, alt115, time(sec): 130.5699942111969
Item: 522, Location ID: A63ob_FV_P7qXlmtMPWNSA_40.720309_-74.006170, lat:40.720309, long:-74.00617, alt127, time(sec): 118.67222213745117
Item: 523, Location ID: K5gqmM9TLIJCG_g7O1KumA_40.768365_-73.965270, lat:40.768365, long:-73.96527, alt138, time(sec): 132.52559280395508
Item: 524, Location ID: ROsMlyw1JIiv5aiKYGgutw_40.782001_-73.961642, lat:40.782001, long:-73.961642, alt134, time(sec): 112.63006949424744
Item: 525, Location ID: 74xImYjQmHI5JMydraB6sw_40.748530_-73.973089, lat:40.74853, long:-73.973089, alt113, time(sec): 131.46692061424255
Item: 526, Location ID: 46JaJvzxGShct5vocMRPGg_40.729188_-73.981561, lat:40.729188, long:-73.981561, alt113, time(sec): 118.57491683959961
Item: 527, Location ID: ID5yVVp8dp8oI9o4FP_g4g_40.726980_-73.999837, lat:40.72698, long:-73.999837, alt113, time(sec): 122.57187390327454
Item: 528, Location ID: 71VOmPzdkm689MABc26_dA_40.727774_-73.988265, lat:40.727774, long:-73.988265, alt118, time(sec): 119.5996401309967
Item: 529, Location ID: fikcRCHEBO7HcLoCpfrt7Q_40.771506_-73.970925, lat:40.771506, long:-73.970925, alt136, time(sec): 116.70236730575562
Item: 530, Location ID: eYtKryholO-Y17YR_6Ivbg_40.776960_-73.963751, lat:40.77696, long:-73.963751, alt137, time(sec): 123.59710502624512
Item: 531, Location ID: mMzqzJOgZA_ZF9hVaf-EZQ_40.775020_-73.972553, lat:40.77502, long:-73.972553, alt122, time(sec): 109.56452369689941
Item: 532, Location ID: 1LQV7Ql3ZU9zI2mAO6w0NA_40.713096_-74.009404, lat:40.713096, long:-74.009404, alt133, time(sec): 131.50497889518738
Item: 533, Location ID: C6m7K3s3HF60A-fheZDV8A_40.720440_-73.982448, lat:40.72044, long:-73.982448, alt111, time(sec): 114.66531610488892
Item: 534, Location ID: EGGBV-ApQBEmzmpmOwZh2w_40.731559_-74.000645, lat:40.731559, long:-74.000645, alt108, time(sec): 116.68445205688477
Item: 535, Location ID: t_ZLc6IcwJE3r0p8oHzQEQ_40.749315_-74.005951, lat:40.749315, long:-74.005951, alt112, time(sec): 115.61138343811035
Item: 536, Location ID: jz0tNm71KkevvdiEdh4smg_40.743615_-73.990510, lat:40.743615, long:-73.99051, alt140, time(sec): 136.4285111427307
Item: 537, Location ID: fArNIvCUAO4t09cBWsUQ8w_40.730854_-73.981392, lat:40.730854, long:-73.981392, alt114, time(sec): 119.63155007362366
Item: 538, Location ID: -Tx3QzzQswxp_yamlfe7Kg_40.751902_-73.989979, lat:40.751902, long:-73.989979, alt117, time(sec): 138.50396704673767
Item: 539, Location ID: PIUW-ujLKWbSCt_fLarhmQ_40.736384_-73.975130, lat:40.736384, long:-73.97513, alt100, time(sec): 105.65880370140076
Item: 540, Location ID: YdR9v5tjj-WzNJbXPOGXgw_40.730547_-73.995214, lat:40.730547, long:-73.995214, alt132, time(sec): 118.43049550056458
Item: 541, Location ID: Y7hAiSEMtK04GVPExwMdKQ_40.755194_-73.984998, lat:40.755194, long:-73.984998, alt119, time(sec): 140.56287813186646
Item: 542, Location ID: IINnGxWcXLyG_lfIOvOgbg_40.720547_-74.010058, lat:40.720547, long:-74.010058, alt105, time(sec): 108.62093424797058
Item: 543, Location ID: 4PfJAZ02Nw-GwngD8RaSng_40.747949_-73.984942, lat:40.747949, long:-73.984942, alt114, time(sec): 143.46464347839355
Item: 544, Location ID: iRWRfMLmXUgbSHuv-71INg_40.713470_-73.997192, lat:40.71347, long:-73.997192, alt125, time(sec): 115.60573649406433
Item: 545, Location ID: ZRQRhvZ56wOvWCFuWebl-w_40.777304_-73.986245, lat:40.777304, long:-73.986245, alt121, time(sec): 113.65819501876831
Item: 546, Location ID: e4NlcTc554IkzEh5RrF-8g_40.735409_-73.984451, lat:40.735409, long:-73.984451, alt125, time(sec): 122.60255336761475
Item: 547, Location ID: LEX0Oqs7YMYZlLO-i8k2_A_40.719432_-74.000345, lat:40.719432, long:-74.000345, alt116, time(sec): 119.6252453327179
Item: 548, Location ID: zoneOBaq6EUrQcHcT8_zMw_40.745918_-73.972657, lat:40.745918, long:-73.972657, alt107, time(sec): 111.61464881896973
Item: 549, Location ID: EmFthwZwX0yT8xXGUdwbxw_40.715813_-73.983871, lat:40.715813, long:-73.983871, alt115, time(sec): 114.64785408973694
Item: 550, Location ID: 62l-2sjDKgWMJKPYmV_1Aw_40.775061_-73.947768, lat:40.775061, long:-73.947768, alt131, time(sec): 121.64946913719177
Item: 551, Location ID: Yxq6P_Mj14HbaRulHZJZ3Q_40.753500_-73.967188, lat:40.7535, long:-73.967188, alt115, time(sec): 179.4783329963684
Item: 552, Location ID: uZjPC5M3vA-fgVIRVJnKIA_40.745284_-73.979149, lat:40.745284, long:-73.979149, alt126, time(sec): 378.38455295562744
Item: 553, Location ID: Uh5Xgdz2qrkHXZDyfWM0Ug_40.756040_-73.996034, lat:40.75604, long:-73.996034, alt112, time(sec): 573.4036564826965
Item: 554, Location ID: nuNjg0fwluOsnHjM5sbE9g_40.768855_-73.950464, lat:40.768855, long:-73.950464, alt117, time(sec): 599.497828245163
Item: 555, Location ID: ex_hpCvtdt7BoZaPOIc6Hg_40.714218_-73.984959, lat:40.714218, long:-73.984959, alt119, time(sec): 760.4032628536224
