ExpID: 1768790259
Start Location: 0
Location: Seattle_sat
Number of Location: 3000
StartTime: 2026-01-18 21:37:39.755063

Item: 0, Location ID: OQvGr9IfisDKXiW8q9or_g_47.606905_-122.330092, lat:47.606905, long:-122.330092, alt2199, time(sec): 27.152626037597656
Item: 372, Location ID: feH6X-JnUAIhoI2u7udmug_47.595760_-122.289504, lat:47.59576, long:-122.289504, alt2141, time(sec): 18.150734663009644
Item: 373, Location ID: m_eceFv71jbIkvywVei4_Q_47.576963_-122.301762, lat:47.576963, long:-122.301762, alt2156, time(sec): 17.135584831237793
Item: 374, Location ID: Nws1kxFNW62ODS4ZpqzQEg_47.568138_-122.315999, lat:47.568138, long:-122.315999, alt2185, time(sec): 15.14246678352356
Item: 375, Location ID: KDvk7YaSoYTYvkZIeW1fJA_47.568403_-122.335692, lat:47.568403, long:-122.335692, alt2105, time(sec): 17.232153177261353
Item: 376, Location ID: QYv8-nIOn7vu927_mzHt_A_47.559986_-122.334159, lat:47.559986, long:-122.334159, alt2102, time(sec): 18.16148328781128
Item: 377, Location ID: zyGUYaOVkM5Y6SPcVF4HZw_47.620951_-122.298594, lat:47.620951, long:-122.298594, alt2162, time(sec): 18.150227785110474
Item: 378, Location ID: nSkPWpdlsGmFYaF0oIvScQ_47.564568_-122.320927, lat:47.564568, long:-122.320927, alt2124, time(sec): 18.126988649368286
Item: 379, Location ID: 0BiePDU-BKqn61XwCJjJoQ_47.610024_-122.296562, lat:47.610024, long:-122.296562, alt2178, time(sec): 18.17714834213257
Item: 380, Location ID: C0a9-oiXozK1DxHWeaaLBA_47.568027_-122.325789, lat:47.568027, long:-122.325789, alt2104, time(sec): 17.114452600479126
Item: 381, Location ID: fH1HwYBSCHAAAAQzX9gupg_47.595136_-122.330335, lat:47.595136, long:-122.330335, alt2128, time(sec): 17.17390489578247
Item: 382, Location ID: 8qLSqm30mgJBVV3nRK9TFQ_47.588687_-122.297915, lat:47.588687, long:-122.297915, alt2137, time(sec): 18.130608797073364
Item: 383, Location ID: cBj-5s2gA5HTzHibtgBBIw_47.586897_-122.295411, lat:47.586897, long:-122.295411, alt2170, time(sec): 15.148794174194336
Item: 384, Location ID: j41W-jwTuFtjZtcepRQsTQ_47.610202_-122.314181, lat:47.610202, long:-122.314181, alt2193, time(sec): 18.128199100494385
Item: 385, Location ID: aQWu8PVfhfkoSsQ9nrPgIw_47.594625_-122.308052, lat:47.594625, long:-122.308052, alt2149, time(sec): 17.252885818481445
Item: 386, Location ID: PBUh4Kg9Vj8PPruOyF1FVw_47.594204_-122.312648, lat:47.594204, long:-122.312648, alt2133, time(sec): 17.23966956138611
Item: 387, Location ID: OTeNpKXjUw_EYyvQ7yf8mg_47.604230_-122.296717, lat:47.60423, long:-122.296717, alt2194, time(sec): 17.1190128326416
Item: 388, Location ID: ochRk3rJAA7QHQ6gesBevw_47.618102_-122.301834, lat:47.618102, long:-122.301834, alt2200, time(sec): 18.165674448013306
Item: 389, Location ID: V_R97N4k9E_FMkEPvutyOg_47.606023_-122.338201, lat:47.606023, long:-122.338201, alt2141, time(sec): 23.138445615768433
Item: 390, Location ID: xV7oe8xB1NE1ouPVfvXMJw_47.589989_-122.316881, lat:47.589989, long:-122.316881, alt2195, time(sec): 16.12219548225403
Item: 391, Location ID: 952o0fD9VOwGHMGzHNvK4w_47.603950_-122.289530, lat:47.60395, long:-122.28953, alt2169, time(sec): 18.13145875930786
Item: 392, Location ID: k4uFvzrGVVTdVTGAGTWkYA_47.570911_-122.336710, lat:47.570911, long:-122.33671, alt2105, time(sec): 17.135673761367798
Item: 393, Location ID: adDb7sfzckIv3MRZuu0x6A_47.563879_-122.302074, lat:47.563879, long:-122.302074, alt2200, time(sec): 18.128218173980713
Item: 394, Location ID: EWV6jLB37-pAXYGg3_bbwA_47.601414_-122.335861, lat:47.601414, long:-122.335861, alt2107, time(sec): 19.155517578125
Item: 395, Location ID: 2gwoCpe8FJBqJOAr1BhLoA_47.570954_-122.288913, lat:47.570954, long:-122.288913, alt2115, time(sec): 19.111104249954224
Item: 396, Location ID: IqQiDuOep_M-05umPndawA_47.611586_-122.308882, lat:47.611586, long:-122.308882, alt2223, time(sec): 16.175342559814453
Item: 397, Location ID: XaXx8fqCcvakNGqijpVuOA_47.587527_-122.291514, lat:47.587527, long:-122.291514, alt2169, time(sec): 17.15648317337036
Item: 398, Location ID: opcm-ZobFbfb-v2h5WiNWw_47.609307_-122.311574, lat:47.609307, long:-122.311574, alt2207, time(sec): 17.123801708221436
Item: 399, Location ID: fH6K7smHbQRZ0TqPC-w8VQ_47.560323_-122.336391, lat:47.560323, long:-122.336391, alt2105, time(sec): 17.18433165550232
Item: 400, Location ID: 3HJf2rDxzVENHoLaXiStdQ_47.593488_-122.287878, lat:47.593488, long:-122.287878, alt2111, time(sec): 16.15233087539673
Item: 401, Location ID: R82yQVV6L5vmPoNH_gk25w_47.606218_-122.336106, lat:47.606218, long:-122.336106, alt2138, time(sec): 21.14994764328003
Item: 402, Location ID: hGHXxUUsAAoibr0BRBsbBg_47.604440_-122.312902, lat:47.60444, long:-122.312902, alt2181, time(sec): 17.213674306869507
Item: 403, Location ID: XbgtcsZYtw23_RKiWf6bYg_47.560186_-122.316615, lat:47.560186, long:-122.316615, alt2163, time(sec): 17.113884210586548
Item: 404, Location ID: bgKnXYk0EXIQO65qcI0SeQ_47.594735_-122.323763, lat:47.594735, long:-122.323763, alt2115, time(sec): 17.158396244049072
Item: 405, Location ID: sD0k6LVkYRG1mipTvRtqwA_47.603068_-122.323169, lat:47.603068, long:-122.323169, alt2205, time(sec): 17.202876329421997
Item: 406, Location ID: Fzat2YTKyE-kZhbMylc_jw_47.560112_-122.293664, lat:47.560112, long:-122.293664, alt2140, time(sec): 19.149643421173096
Item: 407, Location ID: sllWP7-V_UO77HDvDyknOw_47.615292_-122.317517, lat:47.615292, long:-122.317517, alt2197, time(sec): 18.139764547348022
Item: 408, Location ID: TwTR2NHduJOog7601SGTQw_47.574052_-122.311493, lat:47.574052, long:-122.311493, alt2192, time(sec): 17.126307010650635
Item: 409, Location ID: hoYObQN37dkOHFvGgsKCqw_47.580277_-122.308018, lat:47.580277, long:-122.308018, alt2168, time(sec): 17.14558243751526
Item: 410, Location ID: Xt0-lHSfmcLi2lXyO0jZdg_47.612705_-122.307512, lat:47.612705, long:-122.307512, alt2218, time(sec): 17.260289192199707
Item: 411, Location ID: Zoli7fcb-LtwH1c1u5hs3Q_47.587237_-122.289443, lat:47.587237, long:-122.289443, alt2150, time(sec): 16.13136863708496
Item: 412, Location ID: _pNzE7Tm-WSqWO7a9wlKKQ_47.617545_-122.305482, lat:47.617545, long:-122.305482, alt2205, time(sec): 18.139676332473755
Item: 413, Location ID: uq-I8Zzx-HtimkMlyySKwQ_47.597614_-122.314612, lat:47.597614, long:-122.314612, alt2140, time(sec): 18.144953727722168
Item: 414, Location ID: HCPB6wvLp9xiQg0ftq3sIQ_47.602511_-122.304419, lat:47.602511, long:-122.304419, alt2183, time(sec): 18.167627334594727
Item: 415, Location ID: 6vg5RrWqrdGDShUMNEMC2Q_47.587119_-122.292230, lat:47.587119, long:-122.29223, alt2173, time(sec): 16.205999851226807
Item: 416, Location ID: pO6b5DxayA4D-0WfJNYuRQ_47.590012_-122.314981, lat:47.590012, long:-122.314981, alt2195, time(sec): 16.136295795440674
Item: 417, Location ID: np_d5-GO084RgzwjYXp9hQ_47.611559_-122.297302, lat:47.611559, long:-122.297302, alt2178, time(sec): 18.145824193954468
Item: 418, Location ID: qyB-MRxqv7WP8xH3SDbMtg_47.593795_-122.306123, lat:47.593795, long:-122.306123, alt2158, time(sec): 16.18253517150879
Item: 419, Location ID: mCj0xTxuUIhlJ7D0SvkbIg_47.609491_-122.327224, lat:47.609491, long:-122.327224, alt2202, time(sec): 20.144012212753296
Item: 420, Location ID: I_GQHLA4GfEiCjLiIO405w_47.598097_-122.333243, lat:47.598097, long:-122.333243, alt2121, time(sec): 16.12473201751709
Item: 421, Location ID: cK1TSFYPkSUrzrtFXD0ezw_47.564406_-122.297375, lat:47.564406, long:-122.297375, alt2149, time(sec): 17.142820835113525
Item: 422, Location ID: KY8bDcUrDxMZL5YGNheF2A_47.581026_-122.315401, lat:47.581026, long:-122.315401, alt2177, time(sec): 17.23458766937256
Item: 423, Location ID: FYVTwlQCCoKN6Vri8aAJZQ_47.598109_-122.297424, lat:47.598109, long:-122.297424, alt2183, time(sec): 17.13728952407837
Item: 424, Location ID: aa1AELW6AczAMlgL9i0JbA_47.601625_-122.316705, lat:47.601625, long:-122.316705, alt2166, time(sec): 17.116580486297607
Item: 425, Location ID: dgkwm_jQHTv4hGt1HZPcHQ_47.615054_-122.306221, lat:47.615054, long:-122.306221, alt2209, time(sec): 17.10144543647766
Item: 426, Location ID: pStuc5fZJV1IPxbLSdSlTA_47.579489_-122.288148, lat:47.579489, long:-122.288148, alt2138, time(sec): 19.167253494262695
Item: 427, Location ID: dtNmvKPhDe98uEi7AZYPKw_47.559053_-122.331383, lat:47.559053, long:-122.331383, alt2103, time(sec): 17.153409004211426
Item: 428, Location ID: k09bY72dxKyg1krwOxzSPA_47.600293_-122.313779, lat:47.600293, long:-122.313779, alt2159, time(sec): 16.218249797821045
Item: 429, Location ID: LMXVitj4iLDt9GTHMq1HNw_47.581020_-122.332816, lat:47.58102, long:-122.332816, alt2105, time(sec): 18.155046939849854
Item: 430, Location ID: DS5mapy0LwL9YF-xqdA8IA_47.614117_-122.319522, lat:47.614117, long:-122.319522, alt2192, time(sec): 17.118593454360962
Item: 431, Location ID: JEhcUCAdrm_nyZxT_vSUCw_47.565449_-122.321206, lat:47.565449, long:-122.321206, alt2109, time(sec): 17.141360759735107
Item: 432, Location ID: 18FGdy2MdX22MtGh6NUw7w_47.574383_-122.338218, lat:47.574383, long:-122.338218, alt2104, time(sec): 17.197052717208862
Item: 433, Location ID: KKfll76EY4Nrta2Uc5uoFw_47.617040_-122.288119, lat:47.61704, long:-122.288119, alt2188, time(sec): 17.260775089263916
Item: 434, Location ID: ZWlIregFd4u16s8dXFPFhw_47.563960_-122.314791, lat:47.56396, long:-122.314791, alt2185, time(sec): 16.147543907165527
Item: 435, Location ID: l-S7ZhtrWgo0qjAgCKra7Q_47.595841_-122.292748, lat:47.595841, long:-122.292748, alt2183, time(sec): 15.196391105651855
Item: 436, Location ID: 2GtMgw2oMDWpJ3LhQY3FYA_47.608760_-122.315452, lat:47.60876, long:-122.315452, alt2185, time(sec): 17.14507484436035
Item: 437, Location ID: 3nANVdgMJ_J_3QBeUKo6xw_47.588378_-122.336837, lat:47.588378, long:-122.336837, alt2103, time(sec): 18.14407515525818
Item: 438, Location ID: gmXwGntJS8JTiMvZWwKlgQ_47.566663_-122.289847, lat:47.566663, long:-122.289847, alt2133, time(sec): 17.14655637741089
Item: 439, Location ID: 0sDwTML7kjTkafdnlXv61w_47.592876_-122.334317, lat:47.592876, long:-122.334317, alt2108, time(sec): 17.120582103729248
Item: 440, Location ID: -UR-TTuMekwB3FYR4wgpdw_47.618715_-122.318183, lat:47.618715, long:-122.318183, alt2201, time(sec): 18.16346788406372
Item: 441, Location ID: 8GAFpinU3asAmA15qYQAvw_47.593717_-122.294413, lat:47.593717, long:-122.294413, alt2180, time(sec): 18.128324270248413
Item: 442, Location ID: XuK5MtcA3FMTu17KXRDz5w_47.565081_-122.334154, lat:47.565081, long:-122.334154, alt2104, time(sec): 18.15619444847107
Item: 443, Location ID: SevoMSlKa3hYqtwu66TcBg_47.590101_-122.322497, lat:47.590101, long:-122.322497, alt2106, time(sec): 19.15349292755127
Item: 444, Location ID: Sh_CYihJ_Zk-kp53OFjxcQ_47.562981_-122.326675, lat:47.562981, long:-122.326675, alt2101, time(sec): 17.154467344284058
Item: 445, Location ID: 9Ce01iPoV1JjT4BwmkDvPg_47.577785_-122.326678, lat:47.577785, long:-122.326678, alt2104, time(sec): 18.180694580078125
Item: 446, Location ID: paB9D18GmzS6HAZEuxhdEg_47.597120_-122.296893, lat:47.59712, long:-122.296893, alt2178, time(sec): 17.179075241088867
Item: 447, Location ID: vDoMeQIFydUiSrfuSFTx3Q_47.563841_-122.330482, lat:47.563841, long:-122.330482, alt2106, time(sec): 16.11083221435547
Item: 448, Location ID: WT6VqH3z7TBNl3oR2SJHPQ_47.619454_-122.306101, lat:47.619454, long:-122.306101, alt2208, time(sec): 19.12787961959839
Item: 449, Location ID: Q-VgqN9XEbWUfijG_vNB5Q_47.585628_-122.329052, lat:47.585628, long:-122.329052, alt2106, time(sec): 17.13512659072876
Item: 450, Location ID: OGHc_fMadbnbls8sI1n8aw_47.618347_-122.290007, lat:47.618347, long:-122.290007, alt2166, time(sec): 18.1365704536438
Item: 451, Location ID: ncyrN9S8ALt0tUGNtaflUQ_47.601685_-122.317627, lat:47.601685, long:-122.317627, alt2175, time(sec): 18.133145093917847
Item: 452, Location ID: lOC4F44UE7H8ddu-lejGPQ_47.618068_-122.296175, lat:47.618068, long:-122.296175, alt2137, time(sec): 18.12493371963501
Item: 453, Location ID: IP2eqyrdfcZQwBFmT6Vu1w_47.598443_-122.325062, lat:47.598443, long:-122.325062, alt2127, time(sec): 18.135021924972534
Item: 454, Location ID: SSdWpASbrplKLCnrgieV1Q_47.568099_-122.324052, lat:47.568099, long:-122.324052, alt2106, time(sec): 17.14201068878174
Item: 455, Location ID: JGr0FVZdj8zhcxZltK1v_w_47.581022_-122.309506, lat:47.581022, long:-122.309506, alt2172, time(sec): 18.148235321044922
Item: 456, Location ID: Ig96lfC4fd3ePyKNnWLoDQ_47.561513_-122.293625, lat:47.561513, long:-122.293625, alt2143, time(sec): 19.106904983520508
Item: 457, Location ID: n_9yJMPpCsbkmgbaD3yQwQ_47.558622_-122.292761, lat:47.558622, long:-122.292761, alt2142, time(sec): 16.164363622665405
Item: 458, Location ID: ku7AV21Zjj5U2qijnabnOQ_47.619918_-122.317553, lat:47.619918, long:-122.317553, alt2206, time(sec): 18.14074993133545
Item: 459, Location ID: cnrjRFPO0Qk7tX_CJugcVA_47.617983_-122.288336, lat:47.617983, long:-122.288336, alt2174, time(sec): 17.198062419891357
Item: 460, Location ID: ic8Ca39FAt6TnxlFzZ1j-A_47.568962_-122.316350, lat:47.568962, long:-122.31635, alt2186, time(sec): 16.129843711853027
Item: 461, Location ID: P-sH9HXrGl5LQWhIwp_mDg_47.568513_-122.338367, lat:47.568513, long:-122.338367, alt2105, time(sec): 17.136297464370728
Item: 462, Location ID: I2rfLdS8WxdYqNVjK6Mr2w_47.576674_-122.315340, lat:47.576674, long:-122.31534, alt2180, time(sec): 17.13452172279358
Item: 463, Location ID: KGLQkas_4eniKYtaF0-GrA_47.618873_-122.293363, lat:47.618873, long:-122.293363, alt2130, time(sec): 17.138932466506958
Item: 464, Location ID: Vj9d_AD_RfFT1ywikA_KnQ_47.570804_-122.309042, lat:47.570804, long:-122.309042, alt2196, time(sec): 17.171755075454712
Item: 465, Location ID: rjWD2o_qWnyIkwYy1OC5xQ_47.588202_-122.288068, lat:47.588202, long:-122.288068, alt2140, time(sec): 18.179568767547607
Item: 466, Location ID: NjXMUE2H75UEFPRpzNk-ww_47.570510_-122.322839, lat:47.57051, long:-122.322839, alt2103, time(sec): 17.15670108795166
Item: 467, Location ID: Tm-QAEB1AER2osZGEsZUBg_47.612936_-122.311793, lat:47.612936, long:-122.311793, alt2218, time(sec): 18.19573712348938
Item: 468, Location ID: FccYrAknWSAt756vvyQkCQ_47.620899_-122.332991, lat:47.620899, long:-122.332991, alt2136, time(sec): 22.161168813705444
Item: 469, Location ID: yCRgzxM2_NkyoprnHt6V1w_47.589580_-122.320017, lat:47.58958, long:-122.320017, alt2139, time(sec): 18.16662883758545
Item: 470, Location ID: hM3ZyjPFIOjFjGiX6SQ93g_47.572263_-122.289399, lat:47.572263, long:-122.289399, alt2121, time(sec): 19.244215488433838
Item: 471, Location ID: DWGspS-twsM4CcGV-V00jw_47.621118_-122.318619, lat:47.621118, long:-122.318619, alt2202, time(sec): 18.12691879272461
Item: 472, Location ID: j8WL4AI9cszLjgXAolB38Q_47.604191_-122.295078, lat:47.604191, long:-122.295078, alt2204, time(sec): 19.141377687454224
Item: 473, Location ID: j5mpumnO-CUJqW6o8qh1zA_47.574031_-122.300988, lat:47.574031, long:-122.300988, alt2155, time(sec): 18.107346057891846
Item: 474, Location ID: 5RD7ri4Tk5DSrWxH01Jy4A_47.604297_-122.288632, lat:47.604297, long:-122.288632, alt2160, time(sec): 17.182909965515137
Item: 475, Location ID: W9J2JU1HQPg6Yo5GfG6Mqw_47.601460_-122.288073, lat:47.60146, long:-122.288073, alt2133, time(sec): 16.183053016662598
Item: 476, Location ID: haI_VCQ4BiFnACUG2zgWhg_47.620478_-122.300669, lat:47.620478, long:-122.300669, alt2184, time(sec): 17.19839334487915
Item: 477, Location ID: Pywm1mcbdQxeu4aswfVt8A_47.568912_-122.326358, lat:47.568912, long:-122.326358, alt2105, time(sec): 17.184377431869507
Item: 478, Location ID: KcK9GG5FklrRWVTSwBu3nw_47.600886_-122.325575, lat:47.600886, long:-122.325575, alt2153, time(sec): 17.134785413742065
Item: 479, Location ID: eeESjK7b1-z0103h--T-yw_47.598145_-122.335932, lat:47.598145, long:-122.335932, alt2102, time(sec): 18.140641689300537
Item: 480, Location ID: EwqgFOR7FIe-CN81xWtdtA_47.588370_-122.311573, lat:47.58837, long:-122.311573, alt2155, time(sec): 17.165534734725952
Item: 481, Location ID: 9AfNwIXx1LoESz6ahcJaGA_47.605329_-122.311577, lat:47.605329, long:-122.311577, alt2193, time(sec): 17.120648622512817
Item: 482, Location ID: 2k2j9flylZMTQ4BW9YicuQ_47.615847_-122.300097, lat:47.615847, long:-122.300097, alt2189, time(sec): 16.162927865982056
Item: 483, Location ID: AWDRhFRzempUK0vqzGIXkA_47.606115_-122.302088, lat:47.606115, long:-122.302088, alt2188, time(sec): 17.152119636535645
Item: 484, Location ID: 2BddBY4U3wWGzlFnU7eSkQ_47.618161_-122.295498, lat:47.618161, long:-122.295498, alt2135, time(sec): 17.163511037826538
Item: 485, Location ID: P0O2kJsOk8UoA_ovVKNGMA_47.609503_-122.336006, lat:47.609503, long:-122.336006, alt2172, time(sec): 24.114067792892456
Item: 486, Location ID: LEbN4Rvj8J6Dm2NTh_ECWA_47.591550_-122.315255, lat:47.59155, long:-122.315255, alt2196, time(sec): 16.151835680007935
Item: 487, Location ID: dR-ovODAdcYTiuLyYKgytw_47.580548_-122.336705, lat:47.580548, long:-122.336705, alt2106, time(sec): 18.11601185798645
Item: 488, Location ID: ZdecN9M4imuX5r17HgMmQw_47.619466_-122.319536, lat:47.619466, long:-122.319536, alt2200, time(sec): 18.126080751419067
Item: 489, Location ID: pQ3FBG_4H-2ddcP2TT81qg_47.597547_-122.321462, lat:47.597547, long:-122.321462, alt2136, time(sec): 18.141084909439087
Item: 490, Location ID: vNgLuO6xUv_lYZHNMVe6Vg_47.608398_-122.334371, lat:47.608398, long:-122.334371, alt2177, time(sec): 20.15222716331482
Item: 491, Location ID: hIhHWcWoKDvI1gdS52L6yA_47.570531_-122.311110, lat:47.570531, long:-122.31111, alt2191, time(sec): 17.192883014678955
Item: 492, Location ID: tcC2MemzjPSNaGzbCv14YA_47.564644_-122.317956, lat:47.564644, long:-122.317956, alt2172, time(sec): 17.147216081619263
Item: 493, Location ID: 1drlxQp0_OzMWuXMHgcFEA_47.587878_-122.301285, lat:47.587878, long:-122.301285, alt2138, time(sec): 19.13208246231079
Item: 494, Location ID: je9AqOCT2j9ONjL_XvCYyQ_47.560555_-122.322062, lat:47.560555, long:-122.322062, alt2128, time(sec): 16.12186908721924
Item: 495, Location ID: a1W0_FzlmEz7rH93szn3LQ_47.561733_-122.338088, lat:47.561733, long:-122.338088, alt2104, time(sec): 18.17037081718445
Item: 496, Location ID: g_oPpdVUe9iSxEPfJNRzOQ_47.600870_-122.292971, lat:47.60087, long:-122.292971, alt2192, time(sec): 18.1411714553833
Item: 497, Location ID: XF6__9ZLAj4qnyV1pB9LTw_47.616482_-122.299856, lat:47.616482, long:-122.299856, alt2184, time(sec): 16.152531385421753
Item: 498, Location ID: HIrUCBD5y2QCrKu2xGEdmQ_47.620296_-122.318258, lat:47.620296, long:-122.318258, alt2204, time(sec): 17.19519853591919
Item: 499, Location ID: ZthT8TpY7QU1xb4jIbniog_47.614281_-122.330277, lat:47.614281, long:-122.330277, alt2154, time(sec): 21.16610813140869
Item: 500, Location ID: 2HzOjsFCh4xDGY-7-tvpwA_47.572161_-122.288870, lat:47.572161, long:-122.28887, alt2120, time(sec): 18.147223234176636
Item: 501, Location ID: Mk9Ev-L3VebvohRd1kJGag_47.579259_-122.292993, lat:47.579259, long:-122.292993, alt2147, time(sec): 16.183143615722656
Item: 502, Location ID: XBth4098lpOtxYBVgoQ9Gg_47.620882_-122.313541, lat:47.620882, long:-122.313541, alt2227, time(sec): 16.158439874649048
Item: 503, Location ID: LXYodnzut85yiL9B3XcNgg_47.563025_-122.291290, lat:47.563025, long:-122.29129, alt2147, time(sec): 16.194252729415894
Item: 504, Location ID: aWObDvYAQJkhafnI4VNC3w_47.585258_-122.290887, lat:47.585258, long:-122.290887, alt2167, time(sec): 17.10855507850647
Item: 505, Location ID: zAvDXjyo7K5mJ-BiaYZt-A_47.584490_-122.300483, lat:47.58449, long:-122.300483, alt2130, time(sec): 17.175764322280884
Item: 506, Location ID: y8PyWf5CNBVZx3VYPe0pvg_47.616497_-122.287483, lat:47.616497, long:-122.287483, alt2191, time(sec): 16.110711574554443
Item: 507, Location ID: dsusjMQv_HRapB4VrYx-Yw_47.590140_-122.313866, lat:47.59014, long:-122.313866, alt2182, time(sec): 17.185362577438354
Item: 508, Location ID: nJyYwd1p67E0Gf7gtDBGOA_47.576251_-122.309531, lat:47.576251, long:-122.309531, alt2192, time(sec): 16.157692193984985
Item: 509, Location ID: Sr0RY4fNlNPbmZ_PkO48eA_47.592592_-122.312001, lat:47.592592, long:-122.312001, alt2139, time(sec): 18.19304871559143
Item: 510, Location ID: qKd1eS372IxhFtrvhz3nYg_47.589428_-122.297664, lat:47.589428, long:-122.297664, alt2143, time(sec): 17.2375590801239
Item: 511, Location ID: 6dn0dpDKaKfBwhALffb4fw_47.587274_-122.335131, lat:47.587274, long:-122.335131, alt2105, time(sec): 18.181235313415527
Item: 512, Location ID: kUd1S7PKla1dB38UblxZCQ_47.616074_-122.332244, lat:47.616074, long:-122.332244, alt2144, time(sec): 21.160282135009766
Item: 513, Location ID: uJ-_IpltCw3FpmxVFn636w_47.563653_-122.290395, lat:47.563653, long:-122.290395, alt2147, time(sec): 15.206928014755249
Item: 514, Location ID: LaDi7YUouKGGE5d3Q5IE1A_47.618480_-122.310823, lat:47.61848, long:-122.310823, alt2230, time(sec): 17.110644102096558
Item: 515, Location ID: H-ElwQKupEI6Ng2ajnQHzA_47.606667_-122.294914, lat:47.606667, long:-122.294914, alt2197, time(sec): 18.180687189102173
Item: 516, Location ID: fD6w3VdAuIUi5SQpFB8AyA_47.611972_-122.289372, lat:47.611972, long:-122.289372, alt2201, time(sec): 17.1273136138916
Item: 517, Location ID: wEfFMCqeHdi7sIKN7scUMQ_47.560688_-122.301974, lat:47.560688, long:-122.301974, alt2218, time(sec): 17.121405124664307
Item: 518, Location ID: xNN3SkGQQHz3bJbpe8eTzA_47.586463_-122.328409, lat:47.586463, long:-122.328409, alt2105, time(sec): 17.15439248085022
Item: 519, Location ID: pD5Zk6-DVPa6KkhEl-FY8w_47.620226_-122.318915, lat:47.620226, long:-122.318915, alt2203, time(sec): 19.143085956573486
Item: 520, Location ID: j5fMEYvAmoeR7IahoGT0Fg_47.588248_-122.317316, lat:47.588248, long:-122.317316, alt2187, time(sec): 16.137856483459473
Item: 521, Location ID: JQr9P_nV5HWfYxaUjMntxg_47.593526_-122.301154, lat:47.593526, long:-122.301154, alt2169, time(sec): 18.117909908294678
Item: 522, Location ID: Se9UC2-YjKGNWqM7Ub9NRg_47.559012_-122.304501, lat:47.559012, long:-122.304501, alt2191, time(sec): 17.138903617858887
Item: 523, Location ID: BMy68xVpAtwX7N6uiaUsSQ_47.616933_-122.319775, lat:47.616933, long:-122.319775, alt2200, time(sec): 17.12810969352722
Item: 524, Location ID: gHwj8XFCX3IWksLtvzGi8A_47.574074_-122.314138, lat:47.574074, long:-122.314138, alt2179, time(sec): 18.14334726333618
Item: 525, Location ID: nJt8xPNOJIG0DXBOUNze5w_47.566630_-122.333313, lat:47.56663, long:-122.333313, alt2103, time(sec): 17.09280776977539
Item: 526, Location ID: mNH1ciGDyZipWMMJz_7xZg_47.562114_-122.295443, lat:47.562114, long:-122.295443, alt2147, time(sec): 17.185351133346558
Item: 527, Location ID: qgDR0weiXQLRn9YluNoWrw_47.577543_-122.289829, lat:47.577543, long:-122.289829, alt2137, time(sec): 19.19385552406311
Item: 528, Location ID: 5nqIvRJ7_MFrBYOOw4mEjQ_47.610935_-122.310854, lat:47.610935, long:-122.310854, alt2218, time(sec): 18.11898183822632
Item: 529, Location ID: NC5kW4gOJjcYIOtbXtzwQg_47.610295_-122.336768, lat:47.610295, long:-122.336768, alt2151, time(sec): 21.191452741622925
Item: 530, Location ID: vtH6Hy4dBAQLRaXHJDMgGQ_47.590202_-122.326030, lat:47.590202, long:-122.32603, alt2102, time(sec): 18.202980995178223
Item: 531, Location ID: 7B8wraW1leDn_LBV9pAGkw_47.612966_-122.300668, lat:47.612966, long:-122.300668, alt2195, time(sec): 17.128251552581787
Item: 532, Location ID: o1vhrlWzyqd18fErOKwU3A_47.581917_-122.324930, lat:47.581917, long:-122.32493, alt2106, time(sec): 18.1846022605896
Item: 533, Location ID: Rsm8meyb4nrlhzJjf_uQaA_47.598664_-122.317824, lat:47.598664, long:-122.317824, alt2151, time(sec): 16.16911292076111
Item: 534, Location ID: Bm_HIT6JgRIR7-oNqIKqPQ_47.594990_-122.325395, lat:47.59499, long:-122.325395, alt2115, time(sec): 16.143508434295654
Item: 535, Location ID: OX5NFIPCyrNUHHrFDO6qbQ_47.586921_-122.299187, lat:47.586921, long:-122.299187, alt2132, time(sec): 18.128512382507324
Item: 536, Location ID: xeh6DdB9pROjkBNbR6zA0w_47.617904_-122.309507, lat:47.617904, long:-122.309507, alt2231, time(sec): 16.12390375137329
Item: 537, Location ID: I8EpeaaJGKdh7WQoCgqgiA_47.608935_-122.312863, lat:47.608935, long:-122.312863, alt2200, time(sec): 18.176743984222412
Item: 538, Location ID: hNpWU-af2f1JZwT48qvf3Q_47.568396_-122.332043, lat:47.568396, long:-122.332043, alt2104, time(sec): 17.102824687957764
Item: 539, Location ID: DRut3X5PRLLWESGWpDZ-Pw_47.609105_-122.335638, lat:47.609105, long:-122.335638, alt2161, time(sec): 20.145153999328613
Item: 540, Location ID: Gande9R13rvnsLLSE5N_jw_47.603807_-122.337004, lat:47.603807, long:-122.337004, alt2121, time(sec): 18.16329526901245
Item: 541, Location ID: PW1V8k9GWJ6_De_KJcRu8g_47.604548_-122.305073, lat:47.604548, long:-122.305073, alt2189, time(sec): 18.11442995071411
Item: 542, Location ID: EOfRcbUnu9cSFhshl3qlNQ_47.600881_-122.314469, lat:47.600881, long:-122.314469, alt2160, time(sec): 18.15600299835205
Item: 543, Location ID: 5WenUEWla71WNQ1BkS9U7A_47.569844_-122.295339, lat:47.569844, long:-122.295339, alt2136, time(sec): 19.149997234344482
Item: 544, Location ID: _umDEKcP_ZlWhqaZDcHEDA_47.594359_-122.297846, lat:47.594359, long:-122.297846, alt2166, time(sec): 18.1321382522583
Item: 545, Location ID: W0aWzBQ8H44TmmehMPQfoA_47.586239_-122.294066, lat:47.586239, long:-122.294066, alt2177, time(sec): 17.168122053146362
