ExpID: 1764993367
Start Location: 1320
Number of Location: 500
StartTime: 2025-12-05 22:56:07.176565

Item: 1320, Location ID: jlXA_Mzyx3TXRNV6-ZH32g_47.607664_-122.335111, lat:47.607664, long:-122.335111, alt146, time(sec): 104.55056238174438
Item: 1493, Location ID: hRccRrG3rC-OQyx7hVD9HA_47.611183_-122.298200, lat:47.611183, long:-122.2982, alt181, time(sec): 66.60988640785217
Item: 1494, Location ID: tT_WnlK_EO_MdfCOX3Fvmg_47.589823_-122.330483, lat:47.589823, long:-122.330483, alt124, time(sec): 69.68148970603943
Item: 1495, Location ID: Ws9Dm69FAbiZXuK6-7SJ3A_47.597568_-122.328145, lat:47.597568, long:-122.328145, alt118, time(sec): 71.71116995811462
Item: 1496, Location ID: V96bFZnpckVQa0vZdKrIBw_47.561740_-122.295382, lat:47.56174, long:-122.295382, alt148, time(sec): 68.61806535720825
Item: 1497, Location ID: K3Rd0hzoPUoZ4a14csW4yw_47.602261_-122.328632, lat:47.602261, long:-122.328632, alt151, time(sec): 79.5372953414917
Item: 1498, Location ID: XYlHc15ETTzP2QwkhtdgFg_47.580583_-122.314737, lat:47.580583, long:-122.314737, alt180, time(sec): 76.6694643497467
Item: 1499, Location ID: n7x0EHiW9QjrizeKVIGEuw_47.617101_-122.304461, lat:47.617101, long:-122.304461, alt205, time(sec): 73.52349662780762
Item: 1500, Location ID: 4Modlg_B7KIi0pJZFXcg5Q_47.559137_-122.307842, lat:47.559137, long:-122.307842, alt194, time(sec): 74.65496802330017
Item: 1501, Location ID: H9QsMwA_6pK0mpITn3i8Ow_47.566921_-122.316618, lat:47.566921, long:-122.316618, alt182, time(sec): 74.54037976264954
Item: 1502, Location ID: 2X3h30vTiqkLZkg4HUJiVw_47.593812_-122.325891, lat:47.593812, long:-122.325891, alt110, time(sec): 69.57710075378418
Item: 1503, Location ID: Sj8XoswAjb_--h9ROUDurw_47.560176_-122.304080, lat:47.560176, long:-122.30408, alt191, time(sec): 73.70216536521912
Item: 1504, Location ID: RvEBa2Jmpalvr8jtcP7NIg_47.604056_-122.307685, lat:47.604056, long:-122.307685, alt198, time(sec): 73.67032790184021
Item: 1505, Location ID: 1XTJJoSWPDcWwv2wWeMBLw_47.579843_-122.333803, lat:47.579843, long:-122.333803, alt104, time(sec): 63.79995608329773
Item: 1506, Location ID: 8P6-u-1mAHplJK5-AgDjGg_47.564967_-122.301466, lat:47.564967, long:-122.301466, alt205, time(sec): 78.53407907485962
Item: 1507, Location ID: Fe8lZKuETFN6lBKpcvtdnA_47.601145_-122.309497, lat:47.601145, long:-122.309497, alt188, time(sec): 71.66096568107605
Item: 1508, Location ID: NiYmvGJ1d6UAAAQzYYwWvg_47.594130_-122.330798, lat:47.59413, long:-122.330798, alt109, time(sec): 70.63414764404297
Item: 1509, Location ID: kAasRD0m7YQ36CE-NG-mqQ_47.602808_-122.289664, lat:47.602808, long:-122.289664, alt169, time(sec): 95.55259656906128
Item: 1510, Location ID: _PDkON0umpTQwWSFrSs5CA_47.559332_-122.289714, lat:47.559332, long:-122.289714, alt139, time(sec): 131.83894681930542
Item: 1511, Location ID: VPYHu3HjxAat36nX0jVqng_47.608354_-122.312214, lat:47.608354, long:-122.312214, alt202, time(sec): 208.58943271636963
Item: 1512, Location ID: odpHSVFH5Uv_v1lMQT_raw_47.606812_-122.327498, lat:47.606812, long:-122.327498, alt179, time(sec): 435.5504102706909
Item: 1513, Location ID: VTF32qOp_ZDbmMoxlNtG-g_47.573166_-122.292264, lat:47.573166, long:-122.292264, alt114, time(sec): 296.5528018474579
Item: 1514, Location ID: Rn2JQaGIhKHdPxKt5XQe-A_47.616133_-122.300750, lat:47.616133, long:-122.30075, alt193, time(sec): 410.7417826652527
Item: 1515, Location ID: 68r1M36eb3WAPAKyo1q6yg_47.579461_-122.329011, lat:47.579461, long:-122.329011, alt106, time(sec): 359.563196182251
Item: 1516, Location ID: Whr5cR7Wi7nE7r64hAzAfA_47.586114_-122.324400, lat:47.586114, long:-122.3244, alt107, time(sec): 373.55540657043457
Item: 1517, Location ID: Xj0EJ12_g3pDnlUIt98q3w_47.580597_-122.315549, lat:47.580597, long:-122.315549, alt176, time(sec): 591.6487462520599
Item: 1518, Location ID: WFPJeFlnDXCwhxYPDHrOIA_47.593324_-122.297429, lat:47.593324, long:-122.297429, alt157, time(sec): 614.6489858627319
Item: 1519, Location ID: SC4FXMxqDKkmHjpDfKTq5A_47.593480_-122.320202, lat:47.59348, long:-122.320202, alt122, time(sec): 109.68731045722961
Item: 1520, Location ID: ts7x_nFhfG7ILil747akPw_47.566250_-122.295137, lat:47.56625, long:-122.295137, alt143, time(sec): 80.53022146224976
Item: 1521, Location ID: 2b_kogA6gDj5Al5lCKtRrA_47.560180_-122.299325, lat:47.56018, long:-122.299325, alt190, time(sec): 97.4773051738739
Item: 1522, Location ID: sr83oNRqmHM2YJsUvpf2UQ_47.618495_-122.303621, lat:47.618495, long:-122.303621, alt203, time(sec): 111.57074189186096
Item: 1523, Location ID: g-0qxLJItg6mqzyNl9XAHg_47.589954_-122.331563, lat:47.589954, long:-122.331563, alt116, time(sec): 125.58694386482239
Item: 1524, Location ID: CvXiiGllasW4wzQBGRwcDQ_47.585492_-122.288017, lat:47.585492, long:-122.288017, alt131, time(sec): 132.62338066101074
Item: 1525, Location ID: p3XdpGcmmtby8Mns1vorcw_47.578072_-122.287614, lat:47.578072, long:-122.287614, alt142, time(sec): 181.65248918533325
Item: 1526, Location ID: msPnxXsEcFv8Jl6FKBEF8Q_47.590251_-122.332819, lat:47.590251, long:-122.332819, alt116, time(sec): 202.52349948883057
Item: 1527, Location ID: sk40fEUNupInCYXniALk8A_47.616121_-122.299443, lat:47.616121, long:-122.299443, alt178, time(sec): 220.51483798027039
Item: 1528, Location ID: REoFwUAsA5OdHOlqY30AfQ_47.569217_-122.315364, lat:47.569217, long:-122.315364, alt189, time(sec): 299.5838096141815
Item: 1529, Location ID: ySd4jA8svv2eo97vfYRuDQ_47.564024_-122.301690, lat:47.564024, long:-122.30169, alt204, time(sec): 359.56054496765137
Item: 1530, Location ID: 2Lb_sj88djCRFAM8LrSFAg_47.609877_-122.337526, lat:47.609877, long:-122.337526, alt161, time(sec): 600.40225481987
Item: 1531, Location ID: M1MOmTNAv9HouVgITJPKTw_47.611184_-122.296893, lat:47.611184, long:-122.296893, alt177, time(sec): 363.3820312023163
Item: 1532, Location ID: V0Mm1Mv7zY8dKhJomQU27A_47.592134_-122.330059, lat:47.592134, long:-122.330059, alt123, time(sec): 458.3856797218323
Item: 1533, Location ID: uuhT15QOdl8BHAkz2QDKWQ_47.610364_-122.308419, lat:47.610364, long:-122.308419, alt219, time(sec): 335.37398958206177
Item: 1534, Location ID: _DmxXZLVydQBtzWpqKprLw_47.621087_-122.322702, lat:47.621087, long:-122.322702, alt201, time(sec): 106.37576341629028
Item: 1535, Location ID: FIbRnW9UjPmXjB3MGIEkeg_47.574947_-122.319540, lat:47.574947, long:-122.31954, alt126, time(sec): 127.37365674972534
Item: 1536, Location ID: qemDo1kCXG6kU5y5KFvRag_47.597109_-122.306364, lat:47.597109, long:-122.306364, alt175, time(sec): 206.40225791931152
Item: 1537, Location ID: sApEf1i6a3_fLpn6xO7w-g_47.587108_-122.312126, lat:47.587108, long:-122.312126, alt176, time(sec): 297.3568329811096
Item: 1538, Location ID: kBjVL2DIt5DMytnwe0TRPg_47.601749_-122.287406, lat:47.601749, long:-122.287406, alt130, time(sec): 297.37504053115845
Item: 1539, Location ID: Z3gj6k_lGt0H5AYzQwpFcQ_47.602201_-122.308476, lat:47.602201, long:-122.308476, alt191, time(sec): 388.4003598690033
Item: 1540, Location ID: j2B7vIRIy54AAAQzYkHjJA_47.594551_-122.330847, lat:47.594551, long:-122.330847, alt108, time(sec): 463.3860094547272
Item: 1541, Location ID: 5LpurBLkTjfVRnewFSJN-w_47.562086_-122.309406, lat:47.562086, long:-122.309406, alt199, time(sec): 534.391720533371
Item: 1542, Location ID: vefTm7mx_PznxdOShP4RTQ_47.621097_-122.321453, lat:47.621097, long:-122.321453, alt204, time(sec): 669.4148902893066
