ExpID: 1766172494
Start Location: 1072
Location: NewYork
Number of Location: 500
StartTime: 2025-12-19 14:28:14.607995

Item: 1072, Location ID: PQlwHPl2dXeztbLejV5KtA_40.747122_-73.989238, lat:40.747122, long:-73.989238, alt125, time(sec): 167.31462836265564
Item: 1245, Location ID: 3P83EtB5ZiLkDmLazHLDdg_40.721037_-74.005848, lat:40.721037, long:-74.005848, alt119, time(sec): 706.2979171276093
Item: 1246, Location ID: Xd5O_pYOKBUYHc7MsORnuw_40.779812_-73.948394, lat:40.779812, long:-73.948394, alt121, time(sec): 846.3981211185455
Item: 1247, Location ID: 4SFNdAavfw0YI4nMkchj2w_40.763083_-73.997693, lat:40.763083, long:-73.997693, alt117, time(sec): 690.3506932258606
Item: 1248, Location ID: ey7XqQ9OcRXbGFsj2yMhrA_40.727880_-73.999134, lat:40.72788, long:-73.999134, alt118, time(sec): 130.46885228157043
Item: 1249, Location ID: XYde0xAlDhUCGrNOU7Kgxg_40.761880_-73.955239, lat:40.76188, long:-73.955239, alt109, time(sec): 200.3004744052887
Item: 1250, Location ID: br4EmtJnud9ZDd81pBcbYg_40.710536_-73.996593, lat:40.710536, long:-73.996593, alt115, time(sec): 297.41505551338196
Item: 1251, Location ID: SD1cyxLglAvDWJU9C-A7gg_40.757321_-73.989969, lat:40.757321, long:-73.989969, alt121, time(sec): 660.5732238292694
Item: 1252, Location ID: DwRRgMeD3ixUdRasDFE-vw_40.757674_-73.977091, lat:40.757674, long:-73.977091, alt121, time(sec): 994.479770898819
Item: 1253, Location ID: 1mSdPnvTPU7aJY0fHhduWQ_40.775437_-73.959937, lat:40.775437, long:-73.959937, alt142, time(sec): 1035.368647813797
Item: 1254, Location ID: XSF8zcfcityHHMmRIKqjIQ_40.723108_-73.995822, lat:40.723108, long:-73.995822, alt121, time(sec): 335.4215829372406
Item: 1255, Location ID: sEZRUn4XIeHuHz37kv8x8w_40.750485_-73.975800, lat:40.750485, long:-73.9758, alt113, time(sec): 149.3138084411621
Item: 1256, Location ID: _DqJ-WzhCN86raQwkXogww_40.773345_-73.980945, lat:40.773345, long:-73.980945, alt147, time(sec): 164.34586834907532
Item: 1257, Location ID: 00y70IxklCa3JOyR2Axxqw_40.722685_-73.995046, lat:40.722685, long:-73.995046, alt120, time(sec): 202.23735570907593
Item: 1258, Location ID: WkYN7QNQ2kJUohvKFn5cKQ_40.750992_-73.968247, lat:40.750992, long:-73.968247, alt110, time(sec): 245.40627717971802
Item: 1259, Location ID: I-CrJBoqG_mQV7o_KaXOpQ_40.719607_-73.983826, lat:40.719607, long:-73.983826, alt110, time(sec): 258.4386920928955
Item: 1260, Location ID: QTXUQ2g_XQi-_sHPbYZcOw_40.734659_-74.002212, lat:40.734659, long:-74.002212, alt111, time(sec): 304.3674428462982
Item: 1261, Location ID: vgjaF9nDBXjrFJPmUf_kbw_40.761185_-73.987359, lat:40.761185, long:-73.987359, alt128, time(sec): 469.465145111084
Item: 1262, Location ID: VaAm_4YTa71DrVVNY08EyA_40.777962_-73.970578, lat:40.777962, long:-73.970578, alt136, time(sec): 380.3493986129761
Item: 1263, Location ID: CnembrfmaDVDM4trpaIylQ_40.727912_-73.993234, lat:40.727912, long:-73.993234, alt130, time(sec): 555.4206969738007
