ExpID: 1764707935
Start Location: 517
Number of Location: 300
StartTime: 2025-12-02 15:38:55.527107

Item: 517, Location ID: wEfFMCqeHdi7sIKN7scUMQ_47.560688_-122.301974, lat:47.560688, long:-122.301974, alt218, time(sec): 86.63250970840454
Item: 693, Location ID: _ljLoYCL5xiyI5QN9O1NmQ_47.606280_-122.337168, lat:47.60628, long:-122.337168, alt150, time(sec): 94.73743224143982
Item: 694, Location ID: CY-3rUHgTdavF7LTduTszA_47.559507_-122.332506, lat:47.559507, long:-122.332506, alt102, time(sec): 70.66712021827698
Item: 695, Location ID: ytanpLkGis5ai4p2DBSihQ_47.595342_-122.333413, lat:47.595342, long:-122.333413, alt109, time(sec): 102.73028230667114
Item: 696, Location ID: bx-fu8Hm59lrCWebctOYeg_47.568057_-122.322840, lat:47.568057, long:-122.32284, alt104, time(sec): 123.51917171478271
Item: 697, Location ID: 4huZekEihjzrGrg7gyt_qg_47.577409_-122.317360, lat:47.577409, long:-122.31736, alt168, time(sec): 210.52519845962524
Item: 698, Location ID: Gel_FFusOcpzjpRVJja7Tg_47.577379_-122.288790, lat:47.577379, long:-122.28879, alt140, time(sec): 301.5190398693085
Item: 699, Location ID: gkgyHjVbjBuGvG3-TFiaKw_47.563042_-122.318009, lat:47.563042, long:-122.318009, alt168, time(sec): 346.6496648788452
Item: 700, Location ID: 92kq2xJ-ePJiNYIqLvyfcA_47.575616_-122.337305, lat:47.575616, long:-122.337305, alt105, time(sec): 392.55584049224854
Item: 701, Location ID: PD2DPQ-aMoe6At6tCf9_fQ_47.581517_-122.328784, lat:47.581517, long:-122.328784, alt105, time(sec): 351.51778054237366
Item: 702, Location ID: XoGgF4WHOAof5RrCNbCp2Q_47.590865_-122.314061, lat:47.590865, long:-122.314061, alt182, time(sec): 623.7028787136078
Item: 703, Location ID: nmIkRrMo5m-ZTuci5pYjwg_47.576994_-122.306203, lat:47.576994, long:-122.306203, alt174, time(sec): 553.6062760353088
Item: 704, Location ID: dH56-Vg4GxvF1oFLSSNDEA_47.573508_-122.292365, lat:47.573508, long:-122.292365, alt116, time(sec): 504.67570662498474
Item: 705, Location ID: b8RamCLn6h_sQKXJcJppzQ_47.594642_-122.329022, lat:47.594642, long:-122.329022, alt104, time(sec): 95.6295223236084
Item: 706, Location ID: FHs2NAC52zKwMT_tJ6O65A_47.559395_-122.298015, lat:47.559395, long:-122.298015, alt207, time(sec): 83.53215956687927
Item: 707, Location ID: G4pHy6yH_sxCBPdnROGmsw_47.571839_-122.319908, lat:47.571839, long:-122.319908, alt125, time(sec): 70.56325817108154
Item: 708, Location ID: ZGFZ2rdAhO8n2TdtShOR-Q_47.572149_-122.299160, lat:47.572149, long:-122.29916, alt144, time(sec): 73.48638653755188
Item: 709, Location ID: 0C0jCQOMs9CFaeCmKbGqTQ_47.593982_-122.295472, lat:47.593982, long:-122.295472, alt166, time(sec): 77.75344157218933
Item: 710, Location ID: OU4XgD7rVp9ALi3VaPnJ_A_47.595531_-122.287832, lat:47.595531, long:-122.287832, alt119, time(sec): 61.6341495513916
Item: 711, Location ID: QZKilF6c3aCMC6QBksACMw_47.566361_-122.312722, lat:47.566361, long:-122.312722, alt185, time(sec): 76.52940487861633
Item: 712, Location ID: Vy0YKk_HnBrMHFDJATqIyA_47.581978_-122.297315, lat:47.581978, long:-122.297315, alt128, time(sec): 72.82350254058838
Item: 713, Location ID: 5NQ-ysjNnw3MbfizLrCoZg_47.588462_-122.305128, lat:47.588462, long:-122.305128, alt124, time(sec): 65.63771843910217
Item: 714, Location ID: c8QQIE2ipBR0q8airTZh0w_47.593559_-122.311829, lat:47.593559, long:-122.311829, alt132, time(sec): 69.51106595993042
Item: 715, Location ID: i-ZyU_j45e4bd0JD8JJ5FQ_47.582897_-122.316711, lat:47.582897, long:-122.316711, alt164, time(sec): 76.53637766838074
Item: 716, Location ID: q0eCr_p--DTBLxtLHmS3rQ_47.585579_-122.299052, lat:47.585579, long:-122.299052, alt133, time(sec): 71.56523537635803
Item: 717, Location ID: PUnXuu0OO4LCq8Wb3el4nw_47.616071_-122.316849, lat:47.616071, long:-122.316849, alt203, time(sec): 72.68775916099548
Item: 718, Location ID: euRQEgWDFEb7SGv-lc09Og_47.588840_-122.289981, lat:47.58884, long:-122.289981, alt163, time(sec): 82.58698511123657
Item: 719, Location ID: 4E8umWQ8nIOkPoCMJcUB1w_47.596700_-122.293462, lat:47.5967, long:-122.293462, alt197, time(sec): 79.7744472026825
Item: 720, Location ID: IHrwDO_rEXW6NHDKJ7uTrA_47.604336_-122.309756, lat:47.604336, long:-122.309756, alt196, time(sec): 74.56650710105896
Item: 721, Location ID: tsh9SUpejI8apk06OoMUng_47.595762_-122.288703, lat:47.595762, long:-122.288703, alt128, time(sec): 67.56752896308899
Item: 722, Location ID: bWsez9-59nNP35HGP4ZpNw_47.602665_-122.301545, lat:47.602665, long:-122.301545, alt197, time(sec): 76.79424285888672
Item: 723, Location ID: Dv6YVoZAHO4f4KQIB8tEkQ_47.585192_-122.332316, lat:47.585192, long:-122.332316, alt104, time(sec): 68.63980340957642
Item: 724, Location ID: ZJcXdkGvJOw6gzkGVtLpUQ_47.577407_-122.303358, lat:47.577407, long:-122.303358, alt166, time(sec): 74.59708166122437
Item: 725, Location ID: SsV8xTjJwRXA2zt9-esf3A_47.571721_-122.289953, lat:47.571721, long:-122.289953, alt118, time(sec): 77.62767767906189
Item: 726, Location ID: HfofiWLXFnqqeA2Xbxzexw_47.599588_-122.332246, lat:47.599588, long:-122.332246, alt122, time(sec): 77.5476245880127
Item: 727, Location ID: wAKFxYLwaT4snKvbJ7DJPQ_47.603478_-122.296741, lat:47.603478, long:-122.296741, alt196, time(sec): 78.54616403579712
Item: 728, Location ID: JL3mrEb11_Vt_SGcyK3YRQ_47.576325_-122.287721, lat:47.576325, long:-122.287721, alt133, time(sec): 81.66490721702576
Item: 729, Location ID: GmhCg10EDSvn9RGWUMGfAA_47.595221_-122.331398, lat:47.595221, long:-122.331398, alt131, time(sec): 76.78341269493103
Item: 730, Location ID: Pbf4JbBT4Ll7WYZvVFHS3A_47.613324_-122.326219, lat:47.613324, long:-122.326219, alt185, time(sec): 86.58184361457825
Item: 731, Location ID: nZJOEvecF4ZxjLOFoD5M0A_47.559944_-122.314170, lat:47.559944, long:-122.31417, alt172, time(sec): 75.68635249137878
Item: 732, Location ID: gzi1ZSyFSUIIE4-0i5zlkw_47.570726_-122.316708, lat:47.570726, long:-122.316708, alt178, time(sec): 79.63012909889221
Item: 733, Location ID: fUMcJ3OU9TR4xrOJ9nB7hg_47.566256_-122.320598, lat:47.566256, long:-122.320598, alt117, time(sec): 65.56319952011108
Item: 734, Location ID: DqirJZow21sZlYDZx4xs3Q_47.574729_-122.321548, lat:47.574729, long:-122.321548, alt107, time(sec): 65.7092490196228
Item: 735, Location ID: 0523ENMI2D4pz-cdFhghlQ_47.572764_-122.337010, lat:47.572764, long:-122.33701, alt104, time(sec): 67.58479523658752
Item: 736, Location ID: tcAd3hI-ai0o4MYneA6O_g_47.584538_-122.306073, lat:47.584538, long:-122.306073, alt124, time(sec): 68.60257840156555
Item: 737, Location ID: ITE4xjgr04fEuzchCdJ8BQ_47.593850_-122.334669, lat:47.59385, long:-122.334669, alt106, time(sec): 73.78087282180786
Item: 738, Location ID: wllYY-ebo9gUnph6nNqwDw_47.595742_-122.329028, lat:47.595742, long:-122.329028, alt109, time(sec): 74.66099071502686
Item: 739, Location ID: Nh6dxGg6T_GTKXiy21oZZQ_47.611465_-122.337884, lat:47.611465, long:-122.337884, alt146, time(sec): 96.51236248016357
Item: 740, Location ID: -uRhLCV7XgLeHjIq8VJluw_47.560195_-122.296660, lat:47.560195, long:-122.29666, alt183, time(sec): 79.58593106269836
Item: 741, Location ID: hyE0TRZUyvgQh9Ghy-RLPw_47.588936_-122.329221, lat:47.588936, long:-122.329221, alt108, time(sec): 70.53417348861694
Item: 742, Location ID: Ke2pV-e4T73asssOxcyf4Q_47.587282_-122.296009, lat:47.587282, long:-122.296009, alt165, time(sec): 80.51946258544922
Item: 743, Location ID: f5R9X_-cVCVEgq1JbZFM4A_47.599616_-122.292602, lat:47.599616, long:-122.292602, alt198, time(sec): 78.5219247341156
Item: 744, Location ID: jmFPZtCEdcwFZknvJJ6Y0Q_47.577037_-122.291946, lat:47.577037, long:-122.291946, alt134, time(sec): 79.5391674041748
Item: 745, Location ID: CNZ_m2XXDMxZbZoC0dFDhQ_47.620951_-122.300543, lat:47.620951, long:-122.300543, alt184, time(sec): 74.51593518257141
Item: 746, Location ID: AMrqvsRMuACH0CJ3SDm5gQ_47.602548_-122.292535, lat:47.602548, long:-122.292535, alt185, time(sec): 78.67186403274536
Item: 747, Location ID: 1VOhTh9cNRtpQHph7gtdAg_47.558358_-122.330894, lat:47.558358, long:-122.330894, alt105, time(sec): 64.63842844963074
Item: 748, Location ID: A4tts18_aGNu0pvvWwug6w_47.571442_-122.336649, lat:47.571442, long:-122.336649, alt105, time(sec): 69.63408279418945
Item: 749, Location ID: QIw9UHoz2tePqSYzd3bxAw_47.559456_-122.296866, lat:47.559456, long:-122.296866, alt201, time(sec): 62.660489559173584
Item: 750, Location ID: MhbMsYzLMZbHC0mVOQGSEQ_47.581619_-122.317441, lat:47.581619, long:-122.317441, alt151, time(sec): 72.68442106246948
Item: 751, Location ID: pcu3cJUy4XULLyNcacnfEg_47.587196_-122.329993, lat:47.587196, long:-122.329993, alt103, time(sec): 65.72904992103577
Item: 752, Location ID: o51F5fvf6FKeRrNjHEEM5A_47.610021_-122.297533, lat:47.610021, long:-122.297533, alt180, time(sec): 68.56769394874573
Item: 753, Location ID: SPTiBXY_5icxJKF9lLM3zQ_47.611927_-122.319021, lat:47.611927, long:-122.319021, alt193, time(sec): 78.75161719322205
Item: 754, Location ID: 5c9sq3rurt7KCXHLtEpz2Q_47.611145_-122.330269, lat:47.611145, long:-122.330269, alt174, time(sec): 105.79083251953125
Item: 755, Location ID: lPC3AblYMkXCf_XIxFEGxA_47.608431_-122.330400, lat:47.608431, long:-122.3304, alt165, time(sec): 21113.534289121628
Item: 756, Location ID: 3VFT3Y5pVFZavUExu7sGyA_47.592555_-122.307082, lat:47.592555, long:-122.307082, alt134, time(sec): 71.67488765716553
